time,latitude,longitude,sieve_size,total_dry_weight_volume_all_size_fractions_normalized_200m_depth_mg_m3,total_dry_weight_volume_all_size_fractions_mg_m3,total_wet_weight_volume_all_size_fractions_mg_m3,total_wet_weight_volume_all_size_fractions_normalized_200m_depth_mg_m3,volume_of_water_m3,dry_weight_volume_of_water_mg_m3,max_depth,dry_weight_mg,duration_minutes,dry_weight_volume_of_water_normalized_200m_depth_mg_m3,wet_weight_volume_of_water_normalized_200m_depth_mg_m3,wet_weight_mg,wet_weight_volume_of_water_mg_m3
1994-11-15 11:37:00,31.696,-64.15533333333333,200.0,133.3,0.67,1.88,376.11,884.952,0.16,,140.2,31,31.69,72.0,318.6,0.36
1994-11-15 11:37:00,31.696,-64.15533333333333,500.0,133.3,0.67,1.88,376.11,884.952,0.22,,195.0,31,44.07,188.3,833.2,0.94
1994-11-15 11:37:00,31.696,-64.15533333333333,1000.0,133.3,0.67,1.88,376.11,884.952,0.16,,142.0,31,32.09,69.34,306.8,0.35
1994-11-15 11:37:00,31.696,-64.15533333333333,2000.0,133.3,0.67,1.88,376.11,884.952,0.12,,104.2,31,23.55,43.48,192.4,0.22
1994-11-15 11:37:00,31.696,-64.15533333333333,5000.0,133.3,0.67,1.88,376.11,884.952,0.01,,8.4,31,1.9,2.98,13.2,0.01
1994-12-09 10:12:00,31.652333333333335,-64.18666666666667,200.0,223.73,1.12,3.7,739.47,711.379,0.27,,189.8,22,53.36,212.71,756.6,1.06
1994-12-09 10:12:00,31.652333333333335,-64.18666666666667,500.0,223.73,1.12,3.7,739.47,711.379,0.45,,316.8,22,89.07,137.31,488.4,0.69
1994-12-09 10:12:00,31.652333333333335,-64.18666666666667,1000.0,223.73,1.12,3.7,739.47,711.379,0.15,,103.8,22,29.18,47.79,170.0,0.24
1994-12-09 10:12:00,31.652333333333335,-64.18666666666667,2000.0,223.73,1.12,3.7,739.47,711.379,0.21,,152.8,22,42.96,306.62,1090.6,1.53
1994-12-09 10:12:00,31.652333333333335,-64.18666666666667,5000.0,223.73,1.12,3.7,739.47,711.379,0.05,,32.6,22,9.17,35.03,124.6,0.18
1994-12-09 10:40:00,31.6545,-64.19183333333334,200.0,168.26,0.84,1.1,220.2,449.769,0.23,,101.4,26,45.09,53.45,120.2,0.27
1994-12-09 10:40:00,31.6545,-64.19183333333334,500.0,168.26,0.84,1.1,220.2,449.769,0.31,,137.4,26,61.1,81.11,182.4,0.41
1994-12-09 10:40:00,31.6545,-64.19183333333334,1000.0,168.26,0.84,1.1,220.2,449.769,0.15,,66.2,26,29.44,33.35,75.0,0.17
1994-12-09 10:40:00,31.6545,-64.19183333333334,2000.0,168.26,0.84,1.1,220.2,449.769,0.13,,60.4,26,26.86,44.65,100.4,0.22
1994-12-09 10:40:00,31.6545,-64.19183333333334,5000.0,168.26,0.84,1.1,220.2,449.769,0.03,,13.0,26,5.78,7.65,17.2,0.04
1994-12-12 05:24:00,31.770166666666668,-64.21083333333333,200.0,184.34,0.92,5.24,1047.3,708.487,0.21,,152.2,33,42.96,273.2,967.8,1.37
1994-12-12 05:24:00,31.770166666666668,-64.21083333333333,500.0,184.34,0.92,5.24,1047.3,708.487,0.24,,167.8,33,47.37,290.31,1028.4,1.45
1994-12-12 05:24:00,31.770166666666668,-64.21083333333333,1000.0,184.34,0.92,5.24,1047.3,708.487,0.2,,142.0,33,40.09,230.41,816.2,1.15
1994-12-12 05:24:00,31.770166666666668,-64.21083333333333,2000.0,184.34,0.92,5.24,1047.3,708.487,0.16,,112.0,33,31.62,157.24,557.0,0.79
1994-12-12 05:24:00,31.770166666666668,-64.21083333333333,5000.0,184.34,0.92,5.24,1047.3,708.487,0.11,,79.0,33,22.3,96.15,340.6,0.48
1994-12-12 06:02:00,31.772166666666667,-64.20416666666667,200.0,213.16,1.07,4.13,825.04,441.918,0.2,,88.0,30,39.83,162.75,359.6,0.81
1994-12-12 06:02:00,31.772166666666667,-64.20416666666667,500.0,213.16,1.07,4.13,825.04,441.918,0.29,,127.0,30,57.48,241.13,532.8,1.21
1994-12-12 06:02:00,31.772166666666667,-64.20416666666667,1000.0,213.16,1.07,4.13,825.04,441.918,0.23,,101.4,30,45.89,148.35,327.8,0.74
1994-12-12 06:02:00,31.772166666666667,-64.20416666666667,2000.0,213.16,1.07,4.13,825.04,441.918,0.32,,140.2,30,63.45,263.22,581.6,1.32
1994-12-12 06:02:00,31.772166666666667,-64.20416666666667,5000.0,213.16,1.07,4.13,825.04,441.918,0.03,,14.4,30,6.52,9.59,21.2,0.05
1995-01-11 01:35:00,31.640333333333334,-64.14666666666666,200.0,271.52,1.36,4.35,870.79,647.455,0.2,,127.2,23,39.29,42.63,138.0,0.21
1995-01-11 01:35:00,31.640333333333334,-64.14666666666666,500.0,271.52,1.36,4.35,870.79,647.455,0.43,,278.4,23,86.0,275.29,891.2,1.38
1995-01-11 01:35:00,31.640333333333334,-64.14666666666666,1000.0,271.52,1.36,4.35,870.79,647.455,0.32,,204.0,23,63.02,159.21,515.4,0.8
1995-01-11 01:35:00,31.640333333333334,-64.14666666666666,2000.0,271.52,1.36,4.35,870.79,647.455,0.3,,194.8,23,60.17,200.29,648.4,1.0
1995-01-11 01:35:00,31.640333333333334,-64.14666666666666,5000.0,271.52,1.36,4.35,870.79,647.455,0.12,,74.6,23,23.04,193.37,626.0,0.97
1995-01-11 02:02:00,31.635,-64.145,200.0,206.14,1.03,1.3,259.25,552.054,0.1,,55.2,26,20.0,22.24,61.4,0.11
1995-01-11 02:02:00,31.635,-64.145,500.0,206.14,1.03,1.3,259.25,552.054,0.29,,162.0,26,58.69,69.56,192.0,0.35
1995-01-11 02:02:00,31.635,-64.145,1000.0,206.14,1.03,1.3,259.25,552.054,0.29,,158.2,26,57.31,67.09,185.2,0.34
1995-01-11 02:02:00,31.635,-64.145,2000.0,206.14,1.03,1.3,259.25,552.054,0.31,,169.6,26,61.44,89.99,248.4,0.45
1995-01-11 02:02:00,31.635,-64.145,5000.0,206.14,1.03,1.3,259.25,552.054,0.04,,24.0,26,8.69,10.36,28.6,0.05
1995-01-11 11:02:00,31.666833333333333,-64.16183333333333,200.0,86.73,0.43,0.93,185.03,898.883,0.09,,85.0,46,18.91,20.16,90.6,0.1
1995-01-11 11:02:00,31.666833333333333,-64.16183333333333,500.0,86.73,0.43,0.93,185.03,898.883,0.12,,107.2,46,23.85,64.97,292.0,0.32
1995-01-11 11:02:00,31.666833333333333,-64.16183333333333,1000.0,86.73,0.43,0.93,185.03,898.883,0.08,,71.4,46,15.89,18.2,81.8,0.09
1995-01-11 11:02:00,31.666833333333333,-64.16183333333333,2000.0,86.73,0.43,0.93,185.03,898.883,0.09,,82.0,46,18.24,62.7,281.8,0.31
1995-01-11 11:02:00,31.666833333333333,-64.16183333333333,5000.0,86.73,0.43,0.93,185.03,898.883,0.05,,44.2,46,9.83,19.0,85.4,0.1
1995-01-11 11:52:00,31.668333333333333,-64.16233333333334,200.0,140.38,0.7,0.76,152.51,540.548,0.11,,59.6,29,22.05,24.35,65.8,0.12
1995-01-11 11:52:00,31.668333333333333,-64.16233333333334,500.0,140.38,0.7,0.76,152.51,540.548,0.15,,78.6,29,29.08,31.01,83.8,0.16
1995-01-11 11:52:00,31.668333333333333,-64.16233333333334,1000.0,140.38,0.7,0.76,152.51,540.548,0.11,,61.6,29,22.79,24.35,65.8,0.12
1995-01-11 11:52:00,31.668333333333333,-64.16233333333334,2000.0,140.38,0.7,0.76,152.51,540.548,0.29,,158.4,29,58.61,64.01,173.0,0.32
1995-01-11 11:52:00,31.668333333333333,-64.16233333333334,5000.0,140.38,0.7,0.76,152.51,540.548,0.04,,21.2,29,7.84,8.81,23.8,0.04
1995-02-14 00:26:00,31.6745,-64.16666666666667,200.0,362.03,1.81,13.82,2764.68,991.086,0.44,,436.0,40,87.98,686.64,3402.6,3.43
1995-02-14 00:26:00,31.6745,-64.16666666666667,500.0,362.03,1.81,13.82,2764.68,991.086,0.65,,639.8,40,129.11,1045.32,5180.0,5.23
1995-02-14 00:26:00,31.6745,-64.16666666666667,1000.0,362.03,1.81,13.82,2764.68,991.086,0.41,,404.6,40,81.65,597.77,2962.2,2.99
1995-02-14 00:26:00,31.6745,-64.16666666666667,2000.0,362.03,1.81,13.82,2764.68,991.086,0.19,,193.0,40,38.95,274.61,1360.8,1.37
1995-02-14 00:26:00,31.6745,-64.16666666666667,5000.0,362.03,1.81,13.82,2764.68,991.086,0.12,,120.6,40,24.34,160.35,794.6,0.8
1995-02-14 01:06:00,31.684666666666665,-64.16616666666667,200.0,557.77,2.79,19.2,3840.04,692.473,0.43,,298.8,25,86.3,465.35,1611.2,2.33
1995-02-14 01:06:00,31.684666666666665,-64.16616666666667,500.0,557.77,2.79,19.2,3840.04,692.473,0.66,,454.8,25,131.36,934.51,3235.6,4.67
1995-02-14 01:06:00,31.684666666666665,-64.16616666666667,1000.0,557.77,2.79,19.2,3840.04,692.473,0.89,,616.8,25,178.14,1440.87,4988.8,7.2
1995-02-14 01:06:00,31.684666666666665,-64.16616666666667,2000.0,557.77,2.79,19.2,3840.04,692.473,0.73,,502.6,25,145.16,970.32,3359.6,4.85
1995-02-14 01:06:00,31.684666666666665,-64.16616666666667,5000.0,557.77,2.79,19.2,3840.04,692.473,0.08,,58.2,25,16.81,29.0,100.4,0.14
1995-02-14 10:35:00,31.669,-64.17966666666666,200.0,188.5,0.94,5.2,1040.93,701.76,0.32,,225.8,34,64.35,337.78,1185.2,1.69
1995-02-14 10:35:00,31.669,-64.17966666666666,500.0,188.5,0.94,5.2,1040.93,701.76,0.27,,187.2,34,53.35,275.82,967.8,1.38
1995-02-14 10:35:00,31.669,-64.17966666666666,1000.0,188.5,0.94,5.2,1040.93,701.76,0.25,,178.8,34,50.96,339.83,1192.4,1.7
1995-02-14 10:35:00,31.669,-64.17966666666666,2000.0,188.5,0.94,5.2,1040.93,701.76,0.08,,56.6,34,16.13,80.6,282.8,0.4
1995-02-14 10:35:00,31.669,-64.17966666666666,5000.0,188.5,0.94,5.2,1040.93,701.76,0.02,,13.0,34,3.7,6.9,24.2,0.03
1995-02-14 11:11:00,31.675,-64.18633333333334,200.0,243.14,1.22,5.55,1109.2,572.847,0.25,,142.6,28,49.79,104.81,300.2,0.52
1995-02-14 11:11:00,31.675,-64.18633333333334,500.0,243.14,1.22,5.55,1109.2,572.847,0.39,,226.2,28,78.97,324.62,929.8,1.62
1995-02-14 11:11:00,31.675,-64.18633333333334,1000.0,243.14,1.22,5.55,1109.2,572.847,0.22,,127.4,28,44.48,169.96,486.8,0.85
1995-02-14 11:11:00,31.675,-64.18633333333334,2000.0,243.14,1.22,5.55,1109.2,572.847,0.29,,165.4,28,57.75,408.91,1171.2,2.04
1995-02-14 11:11:00,31.675,-64.18633333333334,5000.0,243.14,1.22,5.55,1109.2,572.847,0.06,,34.8,28,12.15,100.9,289.0,0.5
1995-03-16 01:13:00,31.633,-64.18533333333333,200.0,791.59,3.96,27.54,5507.67,654.73,0.47,,306.0,34,93.47,428.88,1404.0,2.14
1995-03-16 01:13:00,31.633,-64.18533333333333,500.0,791.59,3.96,27.54,5507.67,654.73,1.01,,658.2,34,201.06,1470.1,4812.6,7.35
1995-03-16 01:13:00,31.633,-64.18533333333333,1000.0,791.59,3.96,27.54,5507.67,654.73,0.96,,631.0,34,192.75,1404.79,4598.8,7.02
1995-03-16 01:13:00,31.633,-64.18533333333333,2000.0,791.59,3.96,27.54,5507.67,654.73,1.24,,814.4,34,248.77,1603.65,5249.8,8.02
1995-03-16 01:13:00,31.633,-64.18533333333333,5000.0,791.59,3.96,27.54,5507.67,654.73,0.28,,181.8,34,55.53,600.25,1965.0,3.0
1995-03-16 01:51:00,31.636166666666668,-64.1875,200.0,712.48,3.56,21.93,4386.74,735.736,0.39,,285.2,41,77.53,232.86,856.6,1.16
1995-03-16 01:51:00,31.636166666666668,-64.1875,500.0,712.48,3.56,21.93,4386.74,735.736,0.94,,693.4,41,188.49,1275.67,4692.8,6.38
1995-03-16 01:51:00,31.636166666666668,-64.1875,1000.0,712.48,3.56,21.93,4386.74,735.736,0.97,,711.2,41,193.33,1302.42,4791.2,6.51
1995-03-16 01:51:00,31.636166666666668,-64.1875,2000.0,712.48,3.56,21.93,4386.74,735.736,1.02,,748.6,41,203.5,1311.29,4823.8,6.56
1995-03-16 01:51:00,31.636166666666668,-64.1875,5000.0,712.48,3.56,21.93,4386.74,735.736,0.25,,182.6,41,49.64,264.5,973.0,1.32
1995-03-16 10:33:00,31.6235,-64.1745,200.0,299.78,1.5,10.85,2169.2,783.514,0.38,,300.4,30,76.68,477.59,1871.0,2.39
1995-03-16 10:33:00,31.6235,-64.1745,500.0,299.78,1.5,10.85,2169.2,783.514,0.42,,327.0,30,83.47,499.75,1957.8,2.5
1995-03-16 10:33:00,31.6235,-64.1745,1000.0,299.78,1.5,10.85,2169.2,783.514,0.43,,340.2,30,86.84,632.59,2478.2,3.16
1995-03-16 10:33:00,31.6235,-64.1745,2000.0,299.78,1.5,10.85,2169.2,783.514,0.21,,167.6,30,42.78,447.06,1751.4,2.24
1995-03-16 10:33:00,31.6235,-64.1745,5000.0,299.78,1.5,10.85,2169.2,783.514,0.05,,39.2,30,10.01,112.21,439.6,0.56
1995-03-16 11:08:00,31.622666666666667,-64.174,200.0,412.89,2.06,14.97,2993.2,870.454,0.39,,337.6,32,77.57,468.31,2038.2,2.34
1995-03-16 11:08:00,31.622666666666667,-64.174,500.0,412.89,2.06,14.97,2993.2,870.454,0.51,,447.8,32,102.89,644.49,2805.0,3.22
1995-03-16 11:08:00,31.622666666666667,-64.174,1000.0,412.89,2.06,14.97,2993.2,870.454,0.76,,660.6,32,151.78,1196.02,5205.4,5.98
1995-03-16 11:08:00,31.622666666666667,-64.174,2000.0,412.89,2.06,14.97,2993.2,870.454,0.32,,281.4,32,64.66,580.98,2528.6,2.9
1995-03-16 11:08:00,31.622666666666667,-64.174,5000.0,412.89,2.06,14.97,2993.2,870.454,0.08,,69.6,32,15.99,103.39,450.0,0.52
1995-04-26 22:31:00,31.668833333333332,-64.16616666666667,200.0,715.53,3.58,25.8,5160.16,684.862,0.25,,172.8,40,50.46,155.18,531.4,0.78
1995-04-26 22:31:00,31.668833333333332,-64.16616666666667,500.0,715.53,3.58,25.8,5160.16,684.862,0.8,,548.6,40,160.21,1310.45,4487.4,6.55
1995-04-26 22:31:00,31.668833333333332,-64.16616666666667,1000.0,715.53,3.58,25.8,5160.16,684.862,0.62,,426.0,40,124.4,903.25,3093.0,4.52
1995-04-26 22:31:00,31.668833333333332,-64.16616666666667,2000.0,715.53,3.58,25.8,5160.16,684.862,0.84,,573.8,40,167.57,1311.27,4490.2,6.56
1995-04-26 22:31:00,31.668833333333332,-64.16616666666667,5000.0,715.53,3.58,25.8,5160.16,684.862,1.06,,729.0,40,212.89,1480.01,5068.0,7.4
1995-04-26 23:13:00,31.689333333333334,-64.151,200.0,664.39,3.32,20.99,4197.41,693.685,0.26,,181.2,29,52.24,156.38,542.4,0.78
1995-04-26 23:13:00,31.689333333333334,-64.151,500.0,664.39,3.32,20.99,4197.41,693.685,0.27,,187.4,29,54.03,257.7,893.8,1.29
1995-04-26 23:13:00,31.689333333333334,-64.151,1000.0,664.39,3.32,20.99,4197.41,693.685,0.8,,553.4,29,159.55,1201.06,4165.8,6.01
1995-04-26 23:13:00,31.689333333333334,-64.151,2000.0,664.39,3.32,20.99,4197.41,693.685,1.5,,1040.0,29,299.85,2099.17,7280.8,10.5
1995-04-26 23:13:00,31.689333333333334,-64.151,5000.0,664.39,3.32,20.99,4197.41,693.685,0.49,,342.4,29,98.72,483.1,1675.6,2.42
1995-04-27 10:08:00,31.705833333333334,-64.19366666666667,200.0,546.98,2.73,19.06,3811.39,456.033,0.8,,365.6,30,160.34,1144.13,2608.8,5.72
1995-04-27 10:08:00,31.705833333333334,-64.19366666666667,500.0,546.98,2.73,19.06,3811.39,456.033,0.77,,350.6,30,153.76,1001.86,2284.4,5.01
1995-04-27 10:08:00,31.705833333333334,-64.19366666666667,1000.0,546.98,2.73,19.06,3811.39,456.033,0.67,,306.2,30,134.29,1067.9,2435.0,5.34
1995-04-27 10:08:00,31.705833333333334,-64.19366666666667,2000.0,546.98,2.73,19.06,3811.39,456.033,0.47,,215.4,30,94.47,588.99,1343.0,2.94
1995-04-27 10:08:00,31.705833333333334,-64.19366666666667,5000.0,546.98,2.73,19.06,3811.39,456.033,0.02,,9.4,30,4.12,8.51,19.4,0.04
1995-04-27 10:40:00,31.715333333333334,-64.19333333333333,200.0,564.94,2.82,19.53,3906.02,307.075,0.35,,106.8,38,69.56,101.47,155.8,0.51
1995-04-27 10:40:00,31.715333333333334,-64.19333333333333,500.0,564.94,2.82,19.53,3906.02,307.075,0.81,,250.2,38,162.96,733.37,1126.0,3.67
1995-04-27 10:40:00,31.715333333333334,-64.19333333333333,1000.0,564.94,2.82,19.53,3906.02,307.075,0.87,,265.8,38,173.12,1268.49,1947.6,6.34
1995-04-27 10:40:00,31.715333333333334,-64.19333333333333,2000.0,564.94,2.82,19.53,3906.02,307.075,0.66,,202.8,38,132.09,1207.13,1853.4,6.04
1995-04-27 10:40:00,31.715333333333334,-64.19333333333333,5000.0,564.94,2.82,19.53,3906.02,307.075,0.14,,41.8,38,27.22,595.56,914.4,2.98
1995-05-10 22:37:00,31.6645,-64.1675,200.0,411.6,2.06,11.19,2237.13,399.226,0.3,185.0,118.8,33,59.52,135.56,270.6,0.68
1995-05-10 22:37:00,31.6645,-64.1675,500.0,411.6,2.06,11.19,2237.13,399.226,0.54,185.0,215.0,33,107.71,691.74,1380.8,3.46
1995-05-10 22:37:00,31.6645,-64.1675,1000.0,411.6,2.06,11.19,2237.13,399.226,0.5,185.0,199.0,33,99.69,569.0,1135.8,2.85
1995-05-10 22:37:00,31.6645,-64.1675,2000.0,411.6,2.06,11.19,2237.13,399.226,0.58,185.0,232.6,33,116.53,654.67,1306.8,3.27
1995-05-10 22:37:00,31.6645,-64.1675,5000.0,411.6,2.06,11.19,2237.13,399.226,0.14,185.0,56.2,33,28.15,186.16,371.6,0.93
1995-05-10 23:20:00,31.6625,-64.16916666666667,200.0,697.82,3.49,22.9,4580.26,433.408,0.56,200.0,242.8,36,112.04,701.79,1520.8,3.51
1995-05-10 23:20:00,31.6625,-64.16916666666667,500.0,697.82,3.49,22.9,4580.26,433.408,0.69,200.0,300.4,36,138.62,994.91,2156.0,4.97
1995-05-10 23:20:00,31.6625,-64.16916666666667,1000.0,697.82,3.49,22.9,4580.26,433.408,0.91,200.0,395.8,36,182.65,1177.09,2550.8,5.89
1995-05-10 23:20:00,31.6625,-64.16916666666667,2000.0,697.82,3.49,22.9,4580.26,433.408,1.1,200.0,477.6,36,220.39,1421.29,3080.0,7.11
1995-05-10 23:20:00,31.6625,-64.16916666666667,5000.0,697.82,3.49,22.9,4580.26,433.408,0.22,200.0,95.6,36,44.12,285.18,618.0,1.43
1995-05-11 10:15:00,31.6595,-64.18266666666666,200.0,459.39,2.3,12.72,2543.42,367.442,0.29,200.0,107.6,31,58.57,95.36,175.2,0.48
1995-05-11 10:15:00,31.6595,-64.18266666666666,500.0,459.39,2.3,12.72,2543.42,367.442,0.5,200.0,183.0,31,99.61,420.53,772.6,2.1
1995-05-11 10:15:00,31.6595,-64.18266666666666,1000.0,459.39,2.3,12.72,2543.42,367.442,0.8,200.0,294.2,31,160.13,1256.8,2309.0,6.28
1995-05-11 10:15:00,31.6595,-64.18266666666666,2000.0,459.39,2.3,12.72,2543.42,367.442,0.68,200.0,249.0,31,135.53,754.73,1386.6,3.77
1995-05-11 10:15:00,31.6595,-64.18266666666666,5000.0,459.39,2.3,12.72,2543.42,367.442,0.03,200.0,10.2,31,5.55,16.0,29.4,0.08
1995-05-11 10:49:00,31.660166666666665,-64.182,200.0,505.05,2.53,10.91,2182.55,365.353,0.61,200.0,223.8,30,122.51,436.18,796.8,2.18
1995-05-11 10:49:00,31.660166666666665,-64.182,500.0,505.05,2.53,10.91,2182.55,365.353,0.57,200.0,208.0,30,113.86,385.49,704.2,1.93
1995-05-11 10:49:00,31.660166666666665,-64.182,1000.0,505.05,2.53,10.91,2182.55,365.353,0.56,200.0,203.8,30,111.56,553.22,1010.6,2.77
1995-05-11 10:49:00,31.660166666666665,-64.182,2000.0,505.05,2.53,10.91,2182.55,365.353,0.62,200.0,227.4,30,124.48,729.92,1333.4,3.65
1995-05-11 10:49:00,31.660166666666665,-64.182,5000.0,505.05,2.53,10.91,2182.55,365.353,0.16,200.0,59.6,30,32.63,77.73,142.0,0.39
1995-06-13 10:06:00,31.725,-64.13566666666667,200.0,280.94,1.4,1.63,326.5,425.849,0.36,250.0,152.8,33,71.76,73.08,155.6,0.37
1995-06-13 10:06:00,31.725,-64.13566666666667,500.0,280.94,1.4,1.63,326.5,425.849,0.41,250.0,173.6,33,81.53,84.07,179.0,0.42
1995-06-13 10:06:00,31.725,-64.13566666666667,1000.0,280.94,1.4,1.63,326.5,425.849,0.26,250.0,108.8,33,51.1,59.36,126.4,0.3
1995-06-13 10:06:00,31.725,-64.13566666666667,2000.0,280.94,1.4,1.63,326.5,425.849,0.21,250.0,90.6,33,42.55,64.06,136.4,0.32
1995-06-13 10:06:00,31.725,-64.13566666666667,5000.0,280.94,1.4,1.63,326.5,425.849,0.17,250.0,72.4,33,34.0,45.93,97.8,0.23
1995-06-13 10:44:00,31.72833333333333,-64.13466666666666,200.0,433.24,2.17,3.11,621.56,294.614,0.46,165.0,136.2,29,92.46,90.69,133.6,0.45
1995-06-13 10:44:00,31.72833333333333,-64.13466666666666,500.0,433.24,2.17,3.11,621.56,294.614,0.7,165.0,206.6,29,140.25,291.36,429.2,1.46
1995-06-13 10:44:00,31.72833333333333,-64.13466666666666,1000.0,433.24,2.17,3.11,621.56,294.614,0.37,165.0,110.2,29,74.81,80.92,119.2,0.4
1995-06-13 10:44:00,31.72833333333333,-64.13466666666666,2000.0,433.24,2.17,3.11,621.56,294.614,0.32,165.0,95.6,29,64.9,97.62,143.8,0.49
1995-06-13 10:44:00,31.72833333333333,-64.13466666666666,5000.0,433.24,2.17,3.11,621.56,294.614,0.3,165.0,89.6,29,60.83,60.96,89.8,0.3
1995-06-13 23:25:00,31.824333333333332,-63.988166666666665,200.0,440.7,2.2,7.12,1423.25,659.503,0.21,226.0,136.4,43,41.36,41.67,137.4,0.21
1995-06-13 23:25:00,31.824333333333332,-63.988166666666665,500.0,440.7,2.2,7.12,1423.25,659.503,0.5,226.0,327.4,43,99.29,347.47,1145.8,1.74
1995-06-13 23:25:00,31.824333333333332,-63.988166666666665,1000.0,440.7,2.2,7.12,1423.25,659.503,0.53,226.0,352.0,43,106.75,386.29,1273.8,1.93
1995-06-13 23:25:00,31.824333333333332,-63.988166666666665,2000.0,440.7,2.2,7.12,1423.25,659.503,0.63,226.0,415.2,43,125.91,401.33,1323.4,2.01
1995-06-13 23:25:00,31.824333333333332,-63.988166666666665,5000.0,440.7,2.2,7.12,1423.25,659.503,0.34,226.0,222.2,43,67.38,246.49,812.8,1.23
1995-06-14 00:16:00,31.824333333333332,-63.973333333333336,200.0,672.75,3.36,10.71,2142.22,488.203,0.46,167.5,222.4,26,91.11,94.3,230.2,0.47
1995-06-14 00:16:00,31.824333333333332,-63.973333333333336,500.0,672.75,3.36,10.71,2142.22,488.203,0.77,167.5,375.4,26,153.79,570.5,1392.6,2.85
1995-06-14 00:16:00,31.824333333333332,-63.973333333333336,1000.0,672.75,3.36,10.71,2142.22,488.203,0.9,167.5,439.2,26,179.93,693.56,1693.0,3.47
1995-06-14 00:16:00,31.824333333333332,-63.973333333333336,2000.0,672.75,3.36,10.71,2142.22,488.203,0.94,167.5,458.6,26,187.87,649.81,1586.2,3.25
1995-06-14 00:16:00,31.824333333333332,-63.973333333333336,5000.0,672.75,3.36,10.71,2142.22,488.203,0.3,167.5,146.6,26,60.06,134.04,327.2,0.67
1995-07-11 00:23:00,31.667,-64.16133333333333,200.0,581.42,2.91,22.85,4569.21,899.657,0.63,117.5,563.0,42,125.16,910.66,4096.4,4.55
1995-07-11 00:23:00,31.667,-64.16133333333333,500.0,581.42,2.91,22.85,4569.21,899.657,0.77,117.5,693.0,42,154.06,1258.92,5663.0,6.29
1995-07-11 00:23:00,31.667,-64.16133333333333,1000.0,581.42,2.91,22.85,4569.21,899.657,0.74,117.5,664.8,42,147.79,1166.49,5247.2,5.83
1995-07-11 00:23:00,31.667,-64.16133333333333,2000.0,581.42,2.91,22.85,4569.21,899.657,0.53,117.5,477.2,42,106.08,775.85,3490.0,3.88
1995-07-11 00:23:00,31.667,-64.16133333333333,5000.0,581.42,2.91,22.85,4569.21,899.657,0.24,117.5,217.4,42,48.33,457.29,2057.0,2.29
1995-07-11 01:11:00,31.656333333333333,-64.15316666666666,200.0,673.68,3.37,21.58,4317.0,386.12,0.64,135.0,248.0,28,128.46,785.04,1515.6,3.93
1995-07-11 01:11:00,31.656333333333333,-64.15316666666666,500.0,673.68,3.37,21.58,4317.0,386.12,0.87,135.0,334.6,28,173.31,1234.02,2382.4,6.17
1995-07-11 01:11:00,31.656333333333333,-64.15316666666666,1000.0,673.68,3.37,21.58,4317.0,386.12,0.83,135.0,319.8,28,165.65,1155.39,2230.6,5.78
1995-07-11 01:11:00,31.656333333333333,-64.15316666666666,2000.0,673.68,3.37,21.58,4317.0,386.12,0.88,135.0,338.0,28,175.07,997.93,1926.6,4.99
1995-07-11 01:11:00,31.656333333333333,-64.15316666666666,5000.0,673.68,3.37,21.58,4317.0,386.12,0.16,135.0,60.2,28,31.18,144.62,279.2,0.72
1995-07-11 10:11:00,31.643333333333334,-64.20833333333333,200.0,561.96,2.81,15.31,3062.36,320.877,0.68,160.0,218.0,35,135.88,575.17,922.8,2.88
1995-07-11 10:11:00,31.643333333333334,-64.20833333333333,500.0,561.96,2.81,15.31,3062.36,320.877,0.91,160.0,291.4,35,181.63,1174.53,1884.4,5.87
1995-07-11 10:11:00,31.643333333333334,-64.20833333333333,1000.0,561.96,2.81,15.31,3062.36,320.877,0.64,160.0,204.6,35,127.53,862.76,1384.2,4.31
1995-07-11 10:11:00,31.643333333333334,-64.20833333333333,2000.0,561.96,2.81,15.31,3062.36,320.877,0.31,160.0,98.6,35,61.46,315.64,506.4,1.58
1995-07-11 10:11:00,31.643333333333334,-64.20833333333333,5000.0,561.96,2.81,15.31,3062.36,320.877,0.28,160.0,89.0,35,55.47,134.26,215.4,0.67
1995-07-11 10:52:00,31.650666666666666,-64.21616666666667,200.0,478.42,2.39,14.39,2878.16,481.418,0.61,195.0,295.4,37,122.72,652.82,1571.4,3.26
1995-07-11 10:52:00,31.650666666666666,-64.21616666666667,500.0,478.42,2.39,14.39,2878.16,481.418,0.73,195.0,351.0,37,145.82,1067.51,2569.6,5.34
1995-07-11 10:52:00,31.650666666666666,-64.21616666666667,1000.0,478.42,2.39,14.39,2878.16,481.418,0.62,195.0,298.6,37,124.05,867.85,2089.0,4.34
1995-07-11 10:52:00,31.650666666666666,-64.21616666666667,2000.0,478.42,2.39,14.39,2878.16,481.418,0.28,195.0,133.6,37,55.5,243.45,586.0,1.22
1995-07-11 10:52:00,31.650666666666666,-64.21616666666667,5000.0,478.42,2.39,14.39,2878.16,481.418,0.15,195.0,73.0,37,30.33,46.53,112.0,0.23
1995-08-18 22:08:00,31.656166666666667,-64.14533333333334,200.0,397.1,1.99,13.95,2790.37,1364.178,0.36,195.0,489.6,41,71.78,535.12,3650.0,2.68
1995-08-18 22:08:00,31.656166666666667,-64.14533333333334,500.0,397.1,1.99,13.95,2790.37,1364.178,0.53,195.0,729.6,41,106.97,986.73,6730.4,4.93
