time,latitude,longitude,depth,14c_primary_production_dark_bottle,primary_production_mean_light_values_minus_dark_value,14c_primary_production_light_bottle_num_2,pressure,14c_primary_production_time_zero,14c_primary_production_light_bottle_num_3,14c_primary_production_light_bottle_num_1,temperature,salinity_from_goflo_bottle_or_ctd
2014-09-14 06:01:00,31.667,-64.165,59.4,1.34,3.16,5.1,59.9,0.95,3.56,4.83,22.083,36.594
2014-09-14 06:01:00,31.667,-64.165,79.7,1.03,2.46,3.4,80.3,0.87,3.4,3.68,20.742,36.554
2014-09-14 06:01:00,31.667,-64.165,99.7,0.99,1.77,2.45,100.4,0.83,3.17,2.65,20.1,36.545
2014-09-14 06:01:00,31.667,-64.165,118.9,0.87,0.91,1.62,119.8,0.87,1.7,2.02,19.681,36.543
2014-09-14 06:01:00,31.667,-64.165,140.7,0.95,0.05,1.03,141.7,0.95,0.91,1.07,19.345,36.539
2014-10-29 07:04:00,31.669,-64.164,4.0,1.15,2.69,4.04,4.1,0.95,3.72,3.76,24.741,36.371
2014-10-29 07:04:00,31.669,-64.164,20.7,0.91,4.05,5.18,20.9,0.91,4.99,4.71,24.71,36.367
2014-10-29 07:04:00,31.669,-64.164,40.7,0.91,2.36,4.16,41.0,0.79,3.92,1.74,24.292,36.346
2014-10-29 07:04:00,31.669,-64.164,60.9,1.03,2.51,5.18,61.4,1.07,4.15,1.3,23.543,36.476
2014-10-29 07:04:00,31.669,-64.164,80.0,0.95,1.74,2.73,80.5,0.71,2.73,2.62,22.891,36.486
2014-10-29 07:04:00,31.669,-64.164,99.0,0.87,0.78,1.5,99.8,0.83,1.74,1.7,21.282,36.537
2014-10-29 07:04:00,31.669,-64.164,121.4,1.07,-0.08,1.15,122.3,0.91,0.79,1.03,19.542,36.545
2014-10-29 07:04:00,31.669,-64.164,139.3,0.75,0.03,0.71,140.3,0.87,0.87,0.75,19.342,36.543
2014-11-21 07:35:00,31.677,-64.167,3.9,0.95,4.55,5.2,3.9,0.87,5.52,5.78,24.173,36.48
2014-11-21 07:35:00,31.677,-64.167,20.3,0.99,3.49,4.45,20.5,0.83,4.41,4.57,24.146,36.474
2014-11-21 07:35:00,31.677,-64.167,41.7,0.91,2.82,3.66,42.0,0.87,3.63,3.9,23.991,36.453
2014-11-21 07:35:00,31.677,-64.167,61.3,1.02,1.06,1.3,61.8,0.79,2.36,2.59,23.923,36.453
2014-11-21 07:35:00,31.677,-64.167,79.7,1.11,0.39,1.54,80.3,0.87,1.54,1.42,23.79,36.458
2014-11-21 07:35:00,31.677,-64.167,100.8,0.87,0.2,1.02,101.5,0.79,1.14,1.06,22.525,36.659
2014-11-21 07:35:00,31.677,-64.167,120.2,0.83,0.21,1.14,121.1,0.79,1.02,0.95,21.348,36.653
2014-11-21 07:35:00,31.677,-64.167,140.5,0.79,0.14,0.83,141.5,0.83,0.94,1.02,20.355,36.636
2014-12-11 07:34:00,31.665,-64.167,3.7,0.92,3.57,4.89,3.8,1.12,3.77,4.81,23.449,36.613
2014-12-11 07:34:00,31.665,-64.167,21.0,1.0,3.97,5.17,21.1,1.0,4.73,5.01,23.456,36.613
2014-12-11 07:34:00,31.665,-64.167,40.7,1.13,3.0,3.77,41.0,0.92,4.45,4.17,23.456,36.613
2014-12-11 07:34:00,31.665,-64.167,59.0,0.96,2.21,2.61,59.4,0.92,3.53,3.37,23.459,36.613
2014-12-11 07:34:00,31.665,-64.167,80.6,1.16,0.86,2.01,81.2,0.96,2.21,1.85,23.457,36.613
2014-12-11 07:34:00,31.665,-64.167,99.4,0.96,1.04,1.96,100.1,0.92,1.68,2.37,22.157,36.625
2014-12-11 07:34:00,31.665,-64.167,120.4,0.96,0.25,1.28,121.2,1.08,1.2,1.16,20.587,36.589
2014-12-11 07:34:00,31.665,-64.167,138.9,0.92,0.08,0.92,140.0,1.0,1.08,1.0,20.174,36.596
2015-02-04 07:33:00,31.667,-64.17,4.3,1.19,7.76,9.37,4.3,1.22,9.34,8.15,20.907,36.347
2015-02-04 07:33:00,31.667,-64.17,20.8,1.07,9.19,10.59,21.0,1.46,9.56,10.63,20.914,36.309
2015-02-04 07:33:00,31.667,-64.17,40.0,1.03,5.34,7.0,40.3,1.07,6.98,5.13,20.915,36.276
2015-02-04 07:33:00,31.667,-64.17,60.7,1.03,2.44,3.21,61.1,1.34,3.79,3.4,20.915,36.238
2015-02-04 07:33:00,31.667,-64.17,81.2,0.95,1.15,1.84,81.8,1.03,2.33,2.14,20.911,36.195
2015-02-04 07:33:00,31.667,-64.17,99.9,1.11,0.16,1.26,100.6,1.15,1.45,1.11,20.872,36.14
2015-02-04 07:33:00,31.667,-64.17,122.1,0.92,0.11,0.96,122.9,1.03,1.07,1.07,20.643,36.077
2015-02-04 07:33:00,31.667,-64.17,141.6,0.96,0.02,0.99,142.6,1.07,0.99,0.95,20.097,
2015-02-20 07:56:00,31.667,-64.169,5.7,1.03,11.9,9.28,5.7,1.19,15.76,13.76,20.336,36.499
2015-02-20 07:56:00,31.667,-64.169,21.3,1.4,12.36,13.67,21.5,1.27,14.83,12.77,20.345,36.499
2015-02-20 07:56:00,31.667,-64.169,40.7,1.23,6.13,7.43,41.0,1.07,7.67,6.98,20.347,36.498
2015-02-20 07:56:00,31.667,-64.169,61.4,1.15,2.58,3.74,61.8,1.27,3.7,3.74,20.348,36.499
2015-02-20 07:56:00,31.667,-64.169,79.3,1.19,1.08,2.13,79.9,1.11,2.01,2.67,20.35,36.499
2015-02-20 07:56:00,31.667,-64.169,101.8,1.15,0.51,1.4,102.5,0.86,1.4,2.18,20.355,36.501
2015-02-20 07:56:00,31.667,-64.169,120.0,1.48,-0.21,1.23,120.9,0.86,1.31,1.27,20.356,36.541
2015-02-20 07:56:00,31.667,-64.169,140.9,1.23,1.21,1.4,141.9,0.99,1.44,4.47,20.35,36.552
2015-03-13 06:58:00,31.668,-64.177,5.1,1.38,8.25,9.02,5.1,1.38,10.46,9.4,20.093,36.531
2015-03-13 06:58:00,31.668,-64.177,19.7,1.69,9.51,11.22,19.8,2.32,10.78,11.59,20.089,36.529
2015-03-13 06:58:00,31.668,-64.177,41.4,1.75,14.59,12.22,41.7,2.95,11.98,24.82,19.963,36.52
2015-03-13 06:58:00,31.668,-64.177,60.1,1.63,5.24,6.77,60.5,1.57,7.14,6.71,19.905,36.517
2015-03-13 06:58:00,31.668,-64.177,80.1,1.38,1.42,2.95,80.7,2.19,3.07,2.38,19.897,36.517
2015-03-13 06:58:00,31.668,-64.177,100.3,1.5,1.19,4.01,101.0,1.25,2.32,1.75,19.899,36.518
2015-03-13 06:58:00,31.668,-64.177,120.3,1.44,0.27,1.57,121.1,1.25,2.19,1.38,19.9,36.519
2015-03-13 06:58:00,31.668,-64.177,142.5,1.69,-0.06,1.44,143.6,1.32,2.01,1.44,19.901,36.519
2015-04-09 06:34:00,31.668,-64.165,3.3,2.63,6.44,8.2,3.3,2.94,12.13,6.89,21.435,36.668
2015-04-09 06:34:00,31.668,-64.165,20.2,2.94,4.81,7.57,20.4,2.32,7.11,8.57,21.352,36.669
2015-04-09 06:34:00,31.668,-64.165,40.1,4.1,4.33,9.83,40.4,3.79,7.73,7.73,21.179,36.657
2015-04-09 06:34:00,31.668,-64.165,60.3,3.32,5.39,8.06,60.8,2.16,9.07,9.0,20.181,36.585
2015-04-09 06:34:00,31.668,-64.165,79.7,2.55,7.26,9.35,80.3,4.02,10.05,10.04,20.006,36.569
2015-04-09 06:34:00,31.668,-64.165,99.9,2.71,2.51,5.73,100.6,2.55,5.27,4.65,19.876,36.579
2015-04-09 06:34:00,31.668,-64.165,119.5,2.55,0.36,2.71,120.4,2.78,2.55,3.48,19.799,36.569
2015-04-09 06:34:00,31.668,-64.165,141.3,2.24,-0.15,2.09,142.3,3.48,1.93,2.24,19.765,36.571
2015-04-24 06:55:00,31.668,-64.162,5.2,3.61,0.56,4.34,5.2,1.92,4.06,4.11,22.689,36.72
2015-04-24 06:55:00,31.668,-64.162,20.8,1.75,2.87,4.29,21.0,1.24,4.68,4.9,22.551,36.745
2015-04-24 06:55:00,31.668,-64.162,40.2,1.52,2.23,4.06,40.5,1.47,3.88,3.32,22.398,36.742
2015-04-24 06:55:00,31.668,-64.162,61.6,3.39,3.78,8.51,62.0,1.91,6.69,6.31,22.063,36.712
2015-04-24 06:55:00,31.668,-64.162,80.4,1.92,1.48,3.44,81.0,2.37,2.99,3.78,21.841,36.694
2015-04-24 06:55:00,31.668,-64.162,98.9,1.46,1.3,2.87,99.6,1.41,2.88,2.53,21.534,36.673
2015-04-24 06:55:00,31.668,-64.162,119.5,2.42,0.74,2.99,120.3,1.69,3.83,2.65,21.004,36.615
2015-04-24 06:55:00,31.668,-64.162,140.5,1.75,0.05,1.52,141.6,1.52,1.86,2.03,20.383,36.562
2015-05-13 06:34:00,31.67,-64.167,3.2,2.72,9.74,12.71,3.3,3.23,13.44,11.22,22.281,36.589
2015-05-13 06:34:00,31.67,-64.167,21.0,2.35,7.4,9.78,21.1,2.35,9.99,9.47,20.754,36.613
2015-05-13 06:34:00,31.67,-64.167,40.6,2.06,6.9,8.23,40.9,2.21,9.39,9.25,20.209,36.592
2015-05-13 06:34:00,31.67,-64.167,60.1,2.43,6.76,9.63,60.6,2.43,9.62,8.31,19.926,36.587
2015-05-13 06:34:00,31.67,-64.167,79.3,2.35,10.03,11.41,79.9,2.28,13.89,11.83,19.805,36.585
2015-05-13 06:34:00,31.67,-64.167,100.0,5.81,-1.06,4.48,100.7,2.5,4.78,4.99,19.744,36.582
2015-05-13 06:34:00,31.67,-64.167,119.8,3.38,-0.39,3.09,120.6,2.65,3.31,2.58,19.656,36.579
2015-05-13 06:34:00,31.67,-64.167,139.8,2.21,0.66,2.43,140.9,2.87,3.83,2.35,19.536,36.575
2015-06-24 06:35:00,31.667,-64.165,4.5,2.06,0.94,3.66,4.6,0.97,2.02,3.32,26.481,36.63
2015-06-24 06:35:00,31.667,-64.165,19.2,1.22,3.81,5.35,19.3,0.84,4.55,5.18,24.543,36.644
2015-06-24 06:35:00,31.667,-64.165,39.8,0.88,4.09,5.01,40.1,0.84,4.93,4.98,21.557,36.599
2015-06-24 06:35:00,31.667,-64.165,59.3,1.1,2.71,3.96,59.7,1.1,3.54,3.92,20.37,36.578
2015-06-24 06:35:00,31.667,-64.165,80.1,2.83,1.74,4.51,80.7,0.84,4.43,4.76,19.767,36.575
2015-06-24 06:35:00,31.667,-64.165,100.0,1.1,2.68,3.88,100.7,0.84,3.33,4.13,19.494,36.567
2015-06-24 06:35:00,31.667,-64.165,119.7,0.88,0.61,1.56,120.6,0.76,1.56,1.35,19.327,36.56
2015-06-24 06:35:00,31.667,-64.165,139.2,1.73,-0.83,0.8,140.2,1.14,1.05,0.84,19.221,36.561
2015-07-17 06:31:00,31.668,-64.166,4.2,1.6,3.98,5.58,4.3,1.43,5.8,5.37,27.59,36.396
2015-07-17 06:31:00,31.668,-64.166,19.8,2.29,3.21,5.14,19.9,1.33,5.3,6.07,27.592,36.395
2015-07-17 06:31:00,31.668,-64.166,40.4,1.97,2.94,4.63,40.6,1.44,5.48,4.62,23.073,36.633
2015-07-17 06:31:00,31.668,-64.166,59.7,1.59,2.86,4.31,60.2,2.18,4.84,4.2,22.337,36.644
2015-07-17 06:31:00,31.668,-64.166,79.2,1.6,2.0,3.78,79.8,1.43,3.57,3.46,21.414,36.637
2015-07-17 06:31:00,31.668,-64.166,101.0,2.23,-0.69,1.49,101.7,2.13,1.96,1.17,20.464,36.59
2015-07-17 06:31:00,31.668,-64.166,119.6,2.98,-0.91,1.38,120.4,3.46,3.46,1.38,19.952,36.572
2015-07-17 06:31:00,31.668,-64.166,142.8,1.38,0.11,1.7,143.8,1.6,1.6,1.17,19.648,36.57
2015-08-20 06:23:00,31.665,-64.162,6.0,1.98,8.06,9.63,6.1,1.91,9.9,10.58,28.118,36.085
2015-08-20 06:23:00,31.665,-64.162,20.2,1.91,3.57,5.32,20.4,1.98,6.76,4.36,27.763,36.379
2015-08-20 06:23:00,31.665,-64.162,40.6,1.84,8.02,8.75,40.9,2.05,10.66,10.18,23.943,36.57
2015-08-20 06:23:00,31.665,-64.162,60.0,1.71,5.5,8.28,60.4,1.64,6.43,6.91,22.216,36.647
2015-08-20 06:23:00,31.665,-64.162,80.8,1.5,5.45,5.26,81.4,1.84,9.02,6.56,20.963,36.618
2015-08-20 06:23:00,31.665,-64.162,101.6,1.5,1.44,3.01,102.3,1.84,2.74,3.08,20.73,36.617
2015-08-20 06:23:00,31.665,-64.162,122.7,1.71,0.25,2.05,123.6,1.91,1.78,2.05,20.005,36.599
2015-08-20 06:23:00,31.665,-64.162,139.9,1.64,0.25,2.05,140.9,2.05,1.64,1.98,19.863,36.598
2015-09-13 06:47:00,31.667,-64.166,4.2,1.6,2.34,3.32,4.3,1.35,3.88,4.61,28.426,36.68
2015-09-13 06:47:00,31.667,-64.166,21.2,1.66,2.2,3.57,21.4,1.54,4.13,3.88,28.438,36.678
2015-09-13 06:47:00,31.667,-64.166,40.1,1.72,3.31,5.42,40.3,1.79,4.93,4.74,24.846,36.639
2015-09-13 06:47:00,31.667,-64.166,61.2,1.73,3.21,4.06,61.7,1.36,5.29,5.48,22.294,36.612
2015-09-13 06:47:00,31.667,-64.166,80.4,1.6,2.89,4.49,81.0,1.54,4.25,4.74,20.804,36.589
2015-09-13 06:47:00,31.667,-64.166,101.5,1.29,1.79,3.02,102.2,1.66,3.08,3.14,20.084,36.586
2015-09-13 06:47:00,31.667,-64.166,120.6,1.78,0.62,2.46,121.5,1.48,2.28,2.46,19.696,36.587
2015-09-13 06:47:00,31.667,-64.166,140.4,1.54,0.21,1.97,141.4,1.48,1.73,1.54,19.414,36.581
2015-11-29 07:39:00,31.665,-64.163,4.0,0.85,1.35,2.12,4.0,0.75,2.59,1.88,23.449,36.503
2015-11-29 07:39:00,31.665,-64.163,19.3,0.89,1.22,2.16,19.4,1.17,1.66,2.51,23.456,36.503
2015-11-29 07:39:00,31.665,-64.163,39.9,0.85,0.85,2.02,40.2,0.82,1.73,1.35,23.464,36.503
2015-11-29 07:39:00,31.665,-64.163,60.4,0.85,1.15,1.98,60.9,0.71,1.91,2.12,23.463,36.505
2015-11-29 07:39:00,31.665,-64.163,79.6,0.96,0.82,1.88,80.2,0.71,1.84,1.63,22.285,36.578
2015-11-29 07:39:00,31.665,-64.163,99.7,0.88,0.19,0.92,100.4,0.85,1.24,1.06,20.379,36.58
2015-11-29 07:39:00,31.665,-64.163,120.4,0.74,0.28,0.96,121.3,0.92,1.13,0.96,19.785,36.574
2015-11-29 07:39:00,31.665,-64.163,142.5,0.82,-0.04,0.82,143.5,0.67,0.74,0.78,19.437,36.572
2015-12-13 07:28:00,31.665,-64.166,3.0,0.85,3.03,3.02,3.0,0.61,5.02,3.6,23.082,36.468
2015-12-13 07:28:00,31.665,-64.166,19.7,0.78,3.89,3.63,19.8,1.36,4.95,5.43,23.094,36.468
2015-12-13 07:28:00,31.665,-64.166,40.8,0.85,2.38,3.4,41.1,0.64,3.39,2.89,23.095,36.468
2015-12-13 07:28:00,31.665,-64.166,61.3,0.71,1.85,2.55,61.7,0.64,2.68,2.45,23.1,36.468
2015-12-13 07:28:00,31.665,-64.166,80.8,0.78,1.13,2.0,81.4,0.81,1.97,1.76,23.1,36.48
2015-12-13 07:28:00,31.665,-64.166,99.8,0.71,0.86,1.56,100.5,0.85,1.63,1.53,21.716,36.535
2015-12-13 07:28:00,31.665,-64.166,119.8,0.71,0.31,0.98,120.7,0.75,1.02,1.05,20.097,36.53
2015-12-13 07:28:00,31.665,-64.166,142.0,0.78,0.02,0.71,143.1,0.98,0.85,0.85,19.696,36.528
2016-03-09 07:26:00,31.681,-64.177,5.4,0.76,2.91,3.68,5.4,0.85,3.33,4.0,20.941,36.653
2016-03-09 07:26:00,31.681,-64.177,19.8,0.99,2.45,4.11,19.9,1.52,3.62,2.6,20.959,36.652
2016-03-09 07:26:00,31.681,-64.177,38.9,0.73,1.9,3.09,39.2,0.93,2.77,2.04,20.964,36.652
2016-03-09 07:26:00,31.681,-64.177,59.4,0.87,2.75,2.39,59.8,0.96,2.28,6.18,20.968,36.652
2016-03-09 07:26:00,31.681,-64.177,80.0,0.87,0.91,1.86,80.6,0.7,1.57,1.92,20.967,36.651
2016-03-09 07:26:00,31.681,-64.177,100.5,0.82,0.87,1.55,101.3,0.96,1.93,1.6,20.594,36.628
2016-03-09 07:26:00,31.681,-64.177,123.3,0.87,0.08,1.05,124.2,0.99,0.87,0.93,19.967,36.603
2016-03-09 07:26:00,31.681,-64.177,140.1,0.76,-0.08,0.67,141.1,0.9,0.67,0.7,19.691,36.596
2016-03-24 06:31:00,31.671,-64.166,5.4,0.86,3.22,3.52,5.4,0.76,4.09,4.63,20.833,36.622
2016-03-24 06:31:00,31.671,-64.166,18.6,0.82,2.32,2.76,18.7,0.83,3.65,3.01,20.832,36.621
2016-03-24 06:31:00,31.671,-64.166,38.7,0.79,3.01,2.82,39.0,0.83,4.75,3.84,20.767,36.613
2016-03-24 06:31:00,31.671,-64.166,60.8,0.86,2.52,3.05,61.2,0.67,3.55,3.55,20.755,36.616
2016-03-24 06:31:00,31.671,-64.166,80.7,0.79,3.19,4.51,81.3,1.08,3.36,4.06,20.536,36.612
2016-03-24 06:31:00,31.671,-64.166,100.3,0.92,1.72,3.43,101.0,1.05,2.28,2.22,20.507,36.611
2016-03-24 06:31:00,31.671,-64.166,120.7,0.98,0.1,1.11,121.6,0.89,1.08,1.05,20.499,36.611
2016-03-24 06:31:00,31.671,-64.166,140.5,0.86,0.43,0.82,141.5,1.33,0.89,2.16,20.458,36.604
2016-04-16 06:53:00,31.666,-64.169,4.3,0.83,2.87,3.71,4.3,0.8,4.37,3.02,21.443,36.706
2016-04-16 06:53:00,31.666,-64.169,20.2,0.8,1.72,2.63,20.3,1.49,2.49,2.44,21.454,36.705
2016-04-16 06:53:00,31.666,-64.169,39.7,0.94,2.38,3.18,40.0,0.75,3.59,3.18,21.442,36.702
2016-04-16 06:53:00,31.666,-64.169,59.4,0.88,2.11,3.12,59.9,0.88,2.96,2.9,21.086,36.662
2016-04-16 06:53:00,31.666,-64.169,79.5,0.91,1.67,2.63,80.1,0.83,2.52,2.6,20.738,36.647
2016-04-16 06:53:00,31.666,-64.169,99.2,0.94,1.39,2.05,99.9,0.8,2.85,2.1,20.705,36.646
2016-04-16 06:53:00,31.666,-64.169,119.2,0.75,1.02,1.85,120.1,1.08,1.66,1.8,20.575,36.636
2016-04-16 06:53:00,31.666,-64.169,141.9,0.69,0.51,1.16,143.0,0.66,1.22,1.22,20.124,36.614
2016-05-05 06:30:00,31.665,-64.176,5.0,1.44,4.08,5.69,5.1,1.03,5.46,5.42,21.914,36.691
2016-05-05 06:30:00,31.665,-64.176,19.6,0.94,3.03,4.08,19.7,0.94,3.81,4.02,21.293,36.671
2016-05-05 06:30:00,31.665,-64.176,40.2,1.03,2.5,3.49,40.4,0.94,3.64,3.46,20.775,36.645
2016-05-05 06:30:00,31.665,-64.176,60.4,0.56,3.23,3.7,60.8,1.41,4.05,3.61,20.521,36.608
2016-05-05 06:30:00,31.665,-64.176,80.7,1.06,2.05,2.87,81.3,2.41,3.26,3.2,20.369,36.592
2016-05-05 06:30:00,31.665,-64.176,99.5,1.06,2.46,3.46,100.2,0.91,3.49,3.61,20.28,36.588
2016-05-05 06:30:00,31.665,-64.176,121.0,0.5,0.96,1.41,121.9,0.85,1.58,1.38,20.103,36.572
2016-05-05 06:30:00,31.665,-64.176,143.4,0.85,0.13,1.17,144.5,0.88,0.82,0.94,20.059,36.591
2016-06-15 06:30:00,31.668,-64.164,4.2,0.84,4.75,4.8,4.3,0.81,6.02,5.94,25.159,36.517
2016-06-15 06:30:00,31.668,-64.164,20.5,0.8,2.56,3.11,20.6,0.66,3.64,3.32,25.164,36.516
2016-06-15 06:30:00,31.668,-64.164,39.7,0.88,2.23,2.03,40.0,0.67,4.23,3.08,22.393,36.683
2016-06-15 06:30:00,31.668,-64.164,60.2,0.7,1.43,2.35,60.6,0.56,2.27,1.78,21.493,36.692
2016-06-15 06:30:00,31.668,-64.164,78.8,0.81,2.97,4.34,79.4,0.7,3.19,3.82,21.226,36.686
2016-06-15 06:30:00,31.668,-64.164,101.0,0.81,2.2,2.8,101.7,0.74,2.87,3.36,20.863,36.657
2016-06-15 06:30:00,31.668,-64.164,119.1,0.77,1.57,2.63,120.0,0.6,2.42,1.96,20.273,36.61
2016-06-15 06:30:00,31.668,-64.164,140.8,0.74,0.92,1.12,141.8,0.77,1.51,2.35,19.676,36.574
2016-07-23 07:01:00,31.668,-64.166,3.2,0.72,5.91,4.45,3.2,0.95,5.17,10.27,28.606,36.482
2016-07-23 07:01:00,31.668,-64.166,20.4,0.76,3.47,4.71,20.5,0.76,3.92,4.05,26.386,36.489
2016-07-23 07:01:00,31.668,-64.166,60.0,1.09,3.85,4.41,60.5,0.76,4.58,5.83,21.913,36.665
2016-07-23 07:01:00,31.668,-64.166,80.7,0.92,2.63,3.72,81.3,0.69,3.67,3.26,21.358,36.663
2016-07-23 07:01:00,31.668,-64.166,100.3,0.76,1.5,2.3,101.1,1.65,1.98,2.5,20.903,36.639
2016-07-23 07:01:00,31.668,-64.166,120.4,0.92,1.18,1.98,121.3,0.76,2.17,2.14,20.384,36.619
2016-07-23 07:01:00,31.668,-64.166,142.3,0.82,0.4,1.32,143.3,0.79,1.15,1.19,20.055,36.639
2016-08-19 06:34:00,31.666,-64.167,4.8,1.31,3.6,5.4,4.9,1.81,4.95,4.39,29.425,36.51
2016-08-19 06:34:00,31.666,-64.167,19.8,1.27,2.45,4.02,19.9,1.51,3.82,3.31,28.901,36.468
2016-08-19 06:34:00,31.666,-64.167,39.6,1.66,2.66,5.15,39.9,1.54,3.17,4.64,24.878,36.522
2016-08-19 06:34:00,31.666,-64.167,59.8,1.84,3.39,5.66,60.2,1.42,4.75,5.28,22.914,36.638
2016-08-19 06:34:00,31.666,-64.167,79.7,1.36,2.89,3.77,80.2,1.66,4.03,4.96,21.61,36.637
2016-08-19 06:34:00,31.666,-64.167,99.3,1.43,1.83,3.38,100.0,1.51,3.14,3.26,20.82,36.593
2016-08-19 06:34:00,31.666,-64.167,120.8,1.1,1.15,2.11,121.7,1.37,2.38,2.26,20.402,36.601
2016-08-19 06:34:00,31.666,-64.167,143.1,1.19,0.42,1.48,144.2,1.6,1.66,1.69,20.225,36.63
2016-09-21 06:28:00,31.668,-64.169,4.5,1.46,3.02,4.42,4.5,1.59,4.36,4.67,28.762,36.705
2016-09-21 06:28:00,31.668,-64.169,20.3,1.17,3.3,4.85,20.4,1.24,4.13,4.44,28.765,36.705
2016-09-21 06:28:00,31.668,-64.169,39.5,1.37,2.32,4.15,39.8,1.27,3.5,3.43,25.665,36.74
2016-09-21 06:28:00,31.668,-64.169,59.7,1.24,2.18,3.18,60.1,1.37,3.5,3.59,23.806,36.77
2016-09-21 06:28:00,31.668,-64.169,80.3,1.71,1.74,3.36,80.9,4.04,3.36,3.64,22.57,36.74
2016-09-21 06:28:00,31.668,-64.169,99.7,1.12,1.94,3.3,100.5,1.4,2.86,3.02,21.628,36.688
2016-09-21 06:28:00,31.668,-64.169,120.5,1.36,0.9,2.38,121.4,1.36,2.38,2.03,20.956,36.642
2016-09-21 06:28:00,31.668,-64.169,141.5,1.27,0.42,1.65,142.5,1.36,1.84,1.59,20.461,36.604
2016-10-19 06:11:00,31.67,-64.166,5.4,1.62,4.44,5.88,5.5,2.11,5.98,6.32,25.38,36.764
2016-10-19 06:11:00,31.67,-64.166,20.5,1.72,3.98,4.93,20.7,1.69,6.64,5.54,25.383,36.764
2016-10-19 06:11:00,31.67,-64.166,39.7,1.92,2.48,4.08,40.0,1.75,4.25,4.86,25.392,36.764
2016-10-19 06:11:00,31.67,-64.166,58.4,1.53,1.97,3.47,58.8,1.62,3.27,3.76,25.353,36.759
2016-10-19 06:11:00,31.67,-64.166,81.1,1.53,3.02,4.69,81.7,2.11,4.48,4.48,24.193,36.768
2016-10-19 06:11:00,31.67,-64.166,102.1,1.59,2.37,3.8,102.8,1.85,4.12,3.95,22.447,36.773
2016-10-19 06:11:00,31.67,-64.166,121.3,1.62,1.35,3.15,122.2,1.66,2.82,2.95,21.747,36.733
2016-10-19 06:11:00,31.67,-64.166,145.5,1.37,0.63,1.88,146.6,1.43,1.95,2.17,20.636,36.605
2016-11-20 07:32:00,31.668,-64.168,5.5,1.79,4.7,6.21,5.5,1.91,6.35,6.91,22.943,36.624
2016-11-20 07:32:00,31.668,-64.168,18.9,1.65,5.28,6.88,19.0,1.65,7.21,6.71,22.942,36.624
2016-11-20 07:32:00,31.668,-64.168,41.5,1.62,4.84,6.39,41.8,1.46,6.54,6.45,22.947,36.624
2016-11-20 07:32:00,31.668,-64.168,59.6,1.62,3.02,4.67,60.1,1.85,4.63,4.63,22.845,36.637
2016-11-20 07:32:00,31.668,-64.168,78.2,1.65,1.52,3.11,78.7,1.79,3.31,3.08,22.837,36.637
2016-11-20 07:32:00,31.668,-64.168,99.6,1.65,1.48,3.27,100.4,1.78,3.08,3.04,21.011,36.628
2016-11-20 07:32:00,31.668,-64.168,121.7,1.75,0.34,2.21,122.6,1.46,2.05,2.02,20.433,36.604
2016-11-20 07:32:00,31.668,-64.168,141.2,1.46,1.0,1.75,142.2,1.68,1.66,3.96,20.183,36.576
2016-12-14 07:31:00,31.664,-64.165,3.7,1.11,1.7,2.99,3.8,1.95,2.93,2.51,21.693,36.637
2016-12-14 07:31:00,31.664,-64.165,19.8,1.07,1.42,2.56,19.9,0.49,2.33,2.59,21.703,36.644
2016-12-14 07:31:00,31.664,-64.165,40.5,1.03,0.94,1.99,40.8,1.3,1.91,2.01,21.7,36.654
2016-12-14 07:31:00,31.664,-64.165,59.1,1.09,0.6,1.63,59.5,1.09,1.67,1.77,21.693,36.655
2016-12-14 07:31:00,31.664,-64.165,80.7,0.45,0.65,1.19,81.3,1.17,1.09,1.03,21.69,36.654
2016-12-14 07:31:00,31.664,-64.165,100.3,1.03,0.51,1.3,101.0,1.4,1.77,1.54,20.477,36.594
2016-12-14 07:31:00,31.664,-64.165,120.8,1.18,0.08,1.3,121.6,0.95,1.44,1.03,20.186,36.597
2016-12-14 07:31:00,31.664,-64.165,142.0,1.15,-0.14,1.01,143.0,1.27,0.95,1.07,19.868,36.572
2017-01-07 07:30:00,31.667,-64.169,3.2,1.63,4.5,6.49,3.2,2.22,5.77,6.13,21.561,36.652
2017-01-07 07:30:00,31.667,-64.169,19.9,1.94,3.78,5.71,20.1,1.91,5.29,6.16,21.572,36.655
2017-01-07 07:30:00,31.667,-64.169,40.5,1.97,3.75,5.82,40.8,1.88,5.26,6.07,21.559,36.694
2017-01-07 07:30:00,31.667,-64.169,59.2,2.22,2.55,4.64,59.6,2.08,4.98,4.7,21.546,36.695
2017-01-07 07:30:00,31.667,-64.169,80.6,2.0,1.05,3.35,81.2,2.9,2.7,3.09,21.544,36.694
2017-01-07 07:30:00,31.667,-64.169,101.6,1.8,0.73,2.59,102.3,2.14,2.59,2.42,21.492,36.679
2017-01-07 07:30:00,31.667,-64.169,119.6,2.0,0.03,1.94,120.4,2.11,1.94,2.22,21.462,36.676
2017-01-07 07:30:00,31.667,-64.169,141.9,2.17,0.25,1.97,143.0,2.22,2.28,3.01,20.886,36.635
2017-02-19 07:47:00,31.773,-64.228,3.4,2.27,5.02,8.57,3.5,2.82,7.69,5.61,21.048,36.778
2017-02-19 07:47:00,31.773,-64.228,21.7,2.45,6.57,8.68,21.8,2.2,8.9,9.47,21.058,36.778
2017-02-19 07:47:00,31.773,-64.228,41.4,2.45,5.42,7.76,41.7,2.45,8.11,7.75,21.046,36.774
