Hawaii Ocean Time-series : 30-May-2024 15:52:58
https://hahana.soest.hawaii.edu/hot/hot-dogs/mextraction.html

crn, date, time, frac, depth, dwt, 
#, mmddyy, hhmm, #, m, g/m2, 
 69, 011696,  102, 5,  172.0,  0.9668,
 69, 011696, 1025, 0,  184.0,  0.0669,
 69, 011696, 1025, 1,  184.0,  0.0327,
 69, 011696, 1025, 2,  184.0,  0.2149,
 69, 011696, 1025, 3,  184.0,  0.1573,
 69, 011696, 1025, 4,  184.0,  0.1200,
 69, 011696, 1025, 5,  184.0,  0.5917,
 69, 011696, 2214, 0,  219.0,  0.0557,
 69, 011696, 2214, 1,  219.0,  0.2517,
 69, 011696, 2214, 2,  219.0,  0.3649,
 69, 011696, 2214, 3,  219.0,  0.2504,
 69, 011696, 2214, 4,  219.0,  0.1618,
 69, 011696, 2214, 5,  219.0,  1.0845,
 70, 032696, 1115, 0,  157.0,  0.1084,
 70, 032696, 1115, 1,  157.0,  0.2561,
 70, 032696, 1115, 2,  157.0,  0.2400,
 70, 032696, 1115, 3,  157.0,  0.1999,
 70, 032696, 1115, 4,  157.0,  0.1246,
 70, 032696, 1115, 5,  157.0,  0.9291,
 70, 032696, 1345, 0,  188.0,  0.0060,
 70, 032696, 1345, 1,  188.0,  0.1732,
 70, 032696, 1345, 2,  188.0,  0.2006,
 70, 032696, 1345, 3,  188.0,  0.1669,
 70, 032696, 1345, 4,  188.0,  0.1346,
 70, 032696, 1345, 5,  188.0,  0.6813,
 70, 032696, 2218, 0,  132.0,  0.0609,
 70, 032696, 2218, 1,  132.0,  0.1514,
 70, 032696, 2218, 2,  132.0,  0.2627,
 70, 032696, 2218, 3,  132.0,  0.2302,
 70, 032696, 2218, 4,  132.0,  0.2146,
 70, 032696, 2218, 5,  132.0,  0.9197,
 70, 032796,  109, 0,  103.0,  0.0211,
 70, 032796,  109, 1,  103.0,  0.1317,
 70, 032796,  109, 2,  103.0,  0.1929,
 70, 032796,  109, 3,  103.0,  0.2084,
 70, 032796,  109, 4,  103.0,  0.1119,
 70, 032796,  109, 5,  103.0,  0.6659,
 70, 032796, 1038, 0,  153.0,  0.0289,
 70, 032796, 1038, 1,  153.0,  0.1098,
 70, 032796, 1038, 2,  153.0,  0.1509,
 70, 032796, 1038, 3,  153.0,  0.1850,
 70, 032796, 1038, 4,  153.0,  0.1353,
 70, 032796, 1038, 5,  153.0,  0.6099,
 70, 032796, 2204, 0,  146.0,  0.0904,
 70, 032796, 2204, 1,  146.0,  0.3490,
 70, 032796, 2204, 2,  146.0,  0.1805,
 70, 032796, 2204, 3,  146.0,  0.1445,
 70, 032796, 2204, 4,  146.0,  0.0746,
 70, 032796, 2204, 5,  146.0,  0.8390,
 71, 042396,  122, 0,  134.0,  0.0168,
 71, 042396,  122, 1,  134.0,  0.4993,
 71, 042396,  122, 2,  134.0,  0.1655,
 71, 042396,  122, 3,  134.0,  0.1381,
 71, 042396,  122, 4,  134.0,  0.0966,
 71, 042396,  122, 5,  134.0,  0.9162,
 71, 042396, 1003, 0,  168.0,  0.0581,
 71, 042396, 1003, 1,  168.0,  0.3578,
 71, 042396, 1003, 2,  168.0,  0.2505,
 71, 042396, 1003, 3,  168.0,  0.1097,
 71, 042396, 1003, 4,  168.0,  0.1651,
 71, 042396, 1003, 5,  168.0,  0.9413,
 71, 042396, 1258, 0,  138.0,  0.0644,
 71, 042396, 1258, 1,  138.0,  0.2734,
 71, 042396, 1258, 2,  138.0,  0.0870,
 71, 042396, 1258, 3,  138.0,  0.0702,
 71, 042396, 1258, 4,  138.0,  0.0339,
 71, 042396, 1258, 5,  138.0,  0.5290,
 71, 042396, 2202, 0,  197.0,  0.3528,
 71, 042396, 2202, 1,  197.0,  0.6742,
 71, 042396, 2202, 2,  197.0,  0.3853,
 71, 042396, 2202, 3,  197.0,  0.2197,
 71, 042396, 2202, 4,  197.0,  0.1181,
 71, 042396, 2202, 5,  197.0,  1.7501,
 71, 042496,    7, 0,  159.0,  0.3562,
 71, 042496,    7, 1,  159.0,  0.7827,
 71, 042496,    7, 2,  159.0,  0.3866,
 71, 042496,    7, 3,  159.0,  0.1674,
 71, 042496,    7, 4,  159.0,  0.0961,
 71, 042496,    7, 5,  159.0,  1.7890,
 71, 042496, 1001, 0,  132.0,  0.0351,
 71, 042496, 1001, 1,  132.0,  0.2366,
 71, 042496, 1001, 2,  132.0,  0.1937,
 71, 042496, 1001, 3,  132.0,  0.1280,
 71, 042496, 1001, 4,  132.0,  0.0942,
 71, 042496, 1001, 5,  132.0,  0.6876,
 72, 052196, 2310, 0,  101.0,  0.2000,
 72, 052196, 2310, 1,  101.0,  0.3651,
 72, 052196, 2310, 2,  101.0,  0.0986,
 72, 052196, 2310, 3,  101.0,  0.4440,
 72, 052196, 2310, 4,  101.0,  0.1810,
 72, 052196, 2310, 5,  101.0,  1.2887,
 72, 052196, 1103, 0,   96.0,  0.0332,
 72, 052196, 1103, 1,   96.0,  0.1508,
 72, 052196, 1103, 2,   96.0,  0.0996,
 72, 052196, 1103, 3,   96.0,  0.1221,
 72, 052196, 1103, 4,   96.0,  0.0895,
 72, 052196, 1103, 5,   96.0,  0.4951,
 72, 052196, 1230, 0,   94.0,  0.0571,
 72, 052196, 1230, 1,   94.0,  0.0853,
 72, 052196, 1230, 2,   94.0,  0.1383,
 72, 052196, 1230, 3,   94.0,  0.0917,
 72, 052196, 1230, 4,   94.0,  0.0977,
 72, 052196, 1230, 5,   94.0,  0.4701,
 72, 052196, 2301, 0,  114.0,  0.1657,
 72, 052196, 2301, 1,  114.0,  0.2853,
 72, 052196, 2301, 2,  114.0,  0.1638,
 72, 052196, 2301, 3,  114.0,  0.1550,
 72, 052196, 2301, 4,  114.0,  0.1489,
 72, 052196, 2301, 5,  114.0,  0.9187,
 72, 052296,   54, 0,  127.0,  0.0909,
 72, 052296,   54, 1,  127.0,  0.2635,
 72, 052296,   54, 2,  127.0,  0.1782,
 72, 052296,   54, 3,  127.0,  0.1682,
 72, 052296,   54, 4,  127.0,  0.1506,
 72, 052296,   54, 5,  127.0,  0.8514,
 72, 052296, 1030, 0,  105.0,  0.0095,
 72, 052296, 1030, 1,  105.0,  0.0709,
 72, 052296, 1030, 2,  105.0,  0.0878,
 72, 052296, 1030, 3,  105.0,  0.1032,
 72, 052296, 1030, 4,  105.0,  0.0961,
 72, 052296, 1030, 5,  105.0,  0.3674,
 73, 062596,  105, 0,  172.0,  0.0948,
 73, 062596,  105, 1,  172.0,  0.2498,
 73, 062596,  105, 2,  172.0,  0.2973,
 73, 062596,  105, 3,  172.0,  0.3247,
 73, 062596,  105, 4,  172.0,  0.2725,
 73, 062596,  105, 5,  172.0,  1.2392,
 73, 062596, 1300, 0,  185.0,  0.0486,
 73, 062596, 1300, 1,  185.0,  0.1115,
 73, 062596, 1300, 2,  185.0,  0.1949,
 73, 062596, 1300, 3,  185.0,  0.2516,
 73, 062596, 1300, 4,  185.0,  0.2152,
 73, 062596, 1300, 5,  185.0,  0.8218,
 73, 062596, 2200, 0,  146.0,  0.0998,
 73, 062596, 2200, 1,  146.0,  0.2302,
 73, 062596, 2200, 2,  146.0,  0.1937,
 73, 062596, 2200, 3,  146.0,  0.2201,
 73, 062596, 2200, 4,  146.0,  0.1739,
 73, 062596, 2200, 5,  146.0,  0.9178,
 73, 062596,    0, 0,  183.0,  0.1355,
 73, 062596,    0, 1,  183.0,  0.4695,
 73, 062596,    0, 2,  183.0,  0.4179,
 73, 062596,    0, 3,  183.0,  0.3921,
 73, 062596,    0, 4,  183.0,  0.3315,
 73, 062596,    0, 5,  183.0,  1.7465,
 73, 062596, 1000, 0,  162.0,  0.0236,
 73, 062596, 1000, 1,  162.0,  0.1335,
 73, 062596, 1000, 2,  162.0,  0.1446,
 73, 062596, 1000, 3,  162.0,  0.1759,
 73, 062596, 1000, 4,  162.0,  0.1525,
 73, 062596, 1000, 5,  162.0,  0.6300,
 73, 062596, 1245, 0,  211.0,  0.0281,
 73, 062596, 1245, 1,  211.0,  0.0920,
 73, 062596, 1245, 2,  211.0,  0.1855,
 73, 062596, 1245, 3,  211.0,  0.1931,
 73, 062596, 1245, 4,  211.0,  0.2145,
 73, 062596, 1245, 5,  211.0,  0.7132,
 74, 072696,  209, 0,  124.0,  0.0824,
 74, 072696,  209, 1,  124.0,  0.2364,
 74, 072696,  209, 2,  124.0,  0.6004,
 74, 072696,  209, 3,  124.0,  0.4680,
 74, 072696,  209, 4,  124.0,  0.0487,
 74, 072696,  209, 5,  124.0,  1.4359,
 74, 072696, 1035, 0,  164.0,  0.0102,
 74, 072696, 1035, 1,  164.0,  0.0744,
 74, 072696, 1035, 2,  164.0,  0.3479,
 74, 072696, 1035, 3,  164.0,  0.5964,
 74, 072696, 1035, 4,  164.0,  0.3170,
 74, 072696, 1035, 5,  164.0,  1.3459,
 74, 072696, 2202, 0,  137.0,  0.0228,
 74, 072696, 2202, 1,  137.0,  0.3676,
 74, 072696, 2202, 2,  137.0,  0.5742,
 74, 072696, 2202, 3,  137.0,  0.6866,
 74, 072696, 2202, 4,  137.0,  0.4970,
 74, 072696, 2202, 5,  137.0,  2.1482,
 74, 072796,   11, 0,  156.0,  0.0348,
 74, 072796,   11, 1,  156.0,  0.3912,
 74, 072796,   11, 2,  156.0,  0.6441,
 74, 072796,   11, 3,  156.0,  0.7338,
 74, 072796,   11, 4,  156.0,  0.5196,
 74, 072796,   11, 5,  156.0,  2.3235,
 74, 072796,  953, 0,   85.0,  0.0200,
 74, 072796,  953, 1,   85.0,  0.0621,
 74, 072796,  953, 2,   85.0,  0.2280,
 74, 072796,  953, 3,   85.0,  0.2811,
 74, 072796,  953, 4,   85.0,  0.1712,
 74, 072796,  953, 5,   85.0,  0.7625,
 74, 072796, 1300, 0,   80.0,  0.0221,
 74, 072796, 1300, 1,   80.0,  0.0628,
 74, 072796, 1300, 2,   80.0,  0.2365,
 74, 072796, 1300, 3,   80.0,  0.0764,
 74, 072796, 1300, 4,   80.0,  0.0763,
 74, 072796, 1300, 5,   80.0,  0.4742,
 74, 072796, 2158, 0,   97.0, -9.0000,
 74, 072796, 2158, 1,   97.0, -9.0000,
 74, 072796, 2158, 2,   97.0, -9.0000,
 74, 072796, 2158, 3,   97.0, -9.0000,
 74, 072796, 2158, 4,   97.0, -9.0000,
 74, 072796, 2158, 5,   97.0, -9.0000,
 75, 082096,  200, 0,  183.0,  0.1614,
 75, 082096,  200, 1,  183.0,  0.0773,
 75, 082096,  200, 2,  183.0,  0.1309,
 75, 082096,  200, 3,  183.0,  0.6584,
 75, 082096,  200, 4,  183.0,  0.2597,
 75, 082096,  200, 5,  183.0,  1.2877,
 75, 082096, 1040, 0,  175.0,  0.0097,
 75, 082096, 1040, 1,  175.0,  0.1396,
 75, 082096, 1040, 2,  175.0,  0.1101,
 75, 082096, 1040, 3,  175.0,  0.1460,
 75, 082096, 1040, 4,  175.0,  0.1805,
 75, 082096, 1040, 5,  175.0,  0.5859,
 75, 082096, 1310, 0,  180.0,  0.0070,
 75, 082096, 1310, 1,  180.0,  0.0163,
 75, 082096, 1310, 2,  180.0,  0.0876,
 75, 082096, 1310, 3,  180.0,  0.2028,
 75, 082096, 1310, 4,  180.0,  0.1007,
 75, 082096, 1310, 5,  180.0,  0.4144,
 75, 082096, 2215, 0,  122.0,  0.0227,
 75, 082096, 2215, 1,  122.0,  0.1875,
 75, 082096, 2215, 2,  122.0,  0.1693,
 75, 082096, 2215, 3,  122.0,  0.1780,
 75, 082096, 2215, 4,  122.0,  0.1522,
 75, 082096, 2215, 5,  122.0,  0.7096,
 75, 082096, 1009, 0,  140.0,  0.0057,
 75, 082096, 1009, 1,  140.0,  0.1528,
 75, 082096, 1009, 2,  140.0,  0.3165,
 75, 082096, 1009, 3,  140.0,  0.2658,
 75, 082096, 1009, 4,  140.0,  0.1280,
 75, 082096, 1009, 5,  140.0,  0.8688,
 75, 082096, 2210, 0,  118.0,  0.0082,
 75, 082096, 2210, 1,  118.0,  0.1953,
 75, 082096, 2210, 2,  118.0,  0.2036,
 75, 082096, 2210, 3,  118.0,  0.1442,
 75, 082096, 2210, 4,  118.0,  0.1332,
 75, 082096, 2210, 5,  118.0,  0.6845,
 76, 100196,   45, 0,  105.0,  0.0360,
 76, 100196,   45, 1,  105.0,  0.1886,
 76, 100196,   45, 2,  105.0,  0.3144,
 76, 100196,   45, 3,  105.0,  0.2992,
 76, 100196,   45, 4,  105.0,  0.1369,
 76, 100196,   45, 5,  105.0,  0.9750,
 76, 100196, 1000, 0,  134.0,  0.0000,
 76, 100196, 1000, 1,  134.0,  0.0948,
 76, 100196, 1000, 2,  134.0,  0.2277,
 76, 100196, 1000, 3,  134.0,  0.1992,
 76, 100196, 1000, 4,  134.0,  0.1424,
 76, 100196, 1000, 5,  134.0,  0.6642,
 76, 100196, 1305, 0,   83.0,  0.0036,
 76, 100196, 1305, 1,   83.0,  0.0212,
 76, 100196, 1305, 2,   83.0,  0.1686,
 76, 100196, 1305, 3,   83.0,  0.1265,
 76, 100196, 1305, 4,   83.0,  0.1092,
 76, 100196, 1305, 5,   83.0,  0.4291,
 76, 100196, 2205, 0,  126.0,  0.0203,
 76, 100196, 2205, 1,  126.0,  0.2210,
 76, 100196, 2205, 2,  126.0,  0.2084,
 76, 100196, 2205, 3,  126.0,  0.2665,
 76, 100196, 2205, 4,  126.0,  0.1513,
 76, 100196, 2205, 5,  126.0,  0.8675,
 76, 100196,    5, 0,   92.0,  0.0151,
 76, 100196,    5, 1,   92.0,  0.3017,
 76, 100196,    5, 2,   92.0,  0.3977,
 76, 100196,    5, 3,   92.0,  0.3073,
 76, 100196,    5, 4,   92.0,  0.1869,
 76, 100196,    5, 5,   92.0,  1.2087,
 76, 100196, 1000, 0,  116.0,  0.0000,
 76, 100196, 1000, 1,  116.0,  0.0999,
 76, 100196, 1000, 2,  116.0,  0.1370,
 76, 100196, 1000, 3,  116.0,  0.1139,
 76, 100196, 1000, 4,  116.0,  0.1023,
 76, 100196, 1000, 5,  116.0,  0.4531,
 77, 102996,  145, 0,  155.0,  0.0962,
 77, 102996,  145, 1,  155.0,  0.0982,
 77, 102996,  145, 2,  155.0,  0.4185,
 77, 102996,  145, 3,  155.0,  0.3355,
 77, 102996,  145, 4,  155.0,  0.1683,
 77, 102996,  145, 5,  155.0,  1.1167,
 77, 102996, 1150, 0,  137.0,  0.0290,
 77, 102996, 1150, 1,  137.0,  0.0995,
 77, 102996, 1150, 2,  137.0,  0.4933,
 77, 102996, 1150, 3,  137.0,  0.2805,
 77, 102996, 1150, 4,  137.0,  0.1366,
 77, 102996, 1150, 5,  137.0,  1.0390,
 77, 102996, 2205, 0,  168.0,  0.0123,
 77, 102996, 2205, 1,  168.0,  0.0695,
 77, 102996, 2205, 2,  168.0,  0.1622,
 77, 102996, 2205, 3,  168.0,  0.2492,
 77, 102996, 2205, 4,  168.0,  0.1887,
 77, 102996, 2205, 5,  168.0,  0.6818,
 77, 102996,    3, 0,  116.0,  0.0558,
 77, 102996,    3, 1,  116.0,  0.1330,
 77, 102996,    3, 2,  116.0,  0.2790,
 77, 102996,    3, 3,  116.0,  0.2514,
 77, 102996,    3, 4,  116.0,  0.1625,
 77, 102996,    3, 5,  116.0,  0.8817,
 77, 102996, 1000, 0,  181.0,  0.0107,
 77, 102996, 1000, 1,  181.0,  0.0752,
 77, 102996, 1000, 2,  181.0,  0.1604,
 77, 102996, 1000, 3,  181.0,  0.1761,
 77, 102996, 1000, 4,  181.0,  0.1357,
 77, 102996, 1000, 5,  181.0,  0.5581,
 77, 102996, 1230, 0,  145.0,  0.0129,
 77, 102996, 1230, 1,  145.0,  0.0808,
 77, 102996, 1230, 2,  145.0,  0.1770,
 77, 102996, 1230, 3,  145.0,  0.2024,
 77, 102996, 1230, 4,  145.0,  0.1177,
 77, 102996, 1230, 5,  145.0,  0.5908,
 78, 121096,  100, 0,  134.0,  0.0219,
 78, 121096,  100, 1,  134.0,  0.1440,
 78, 121096,  100, 2,  134.0,  0.2139,
 78, 121096,  100, 3,  134.0,  0.1112,
 78, 121096,  100, 4,  134.0,  0.1035,
 78, 121096,  100, 5,  134.0,  0.5946,
 78, 121096, 1120, 0,  108.0,  0.0084,
 78, 121096, 1120, 1,  108.0,  0.0440,
 78, 121096, 1120, 2,  108.0,  0.1109,
 78, 121096, 1120, 3,  108.0,  0.0721,
 78, 121096, 1120, 4,  108.0,  0.0586,
 78, 121096, 1120, 5,  108.0,  0.2941,
 78, 121096, 1410, 0,  159.0,  0.0022,
 78, 121096, 1410, 1,  159.0,  0.0730,
 78, 121096, 1410, 2,  159.0,  0.1423,
 78, 121096, 1410, 3,  159.0,  0.1383,
 78, 121096, 1410, 4,  159.0,  0.1323,
 78, 121096, 1410, 5,  159.0,  0.4881,
 78, 121096, 2345, 0,  128.0,  0.0233,
 78, 121096, 2345, 1,  128.0,  0.2417,
 78, 121096, 2345, 2,  128.0,  0.2609,
 78, 121096, 2345, 3,  128.0,  0.1525,
 78, 121096, 2345, 4,  128.0,  0.1501,
 78, 121096, 2345, 5,  128.0,  0.8284,
 78, 121196,  223, 0,  102.0,  0.0068,
 78, 121196,  223, 1,  102.0,  0.1013,
 78, 121196,  223, 2,  102.0,  0.0958,
 78, 121196,  223, 3,  102.0,  0.0922,
 78, 121196,  223, 4,  102.0,  0.0856,
 78, 121196,  223, 5,  102.0,  0.3817,
 78, 121196, 1105, 0,  169.0,  0.0329,
 78, 121196, 1105, 1,  169.0,  0.0832,
 78, 121196, 1105, 2,  169.0,  0.1403,
 78, 121196, 1105, 3,  169.0,  0.1318,
 78, 121196, 1105, 4,  169.0,  0.1198,
 78, 121196, 1105, 5,  169.0,  0.5080,
 79, 010797,  140, 0,  162.0,  0.0002,
 79, 010797,  140, 1,  162.0,  0.1011,
 79, 010797,  140, 2,  162.0,  0.1806,
 79, 010797,  140, 3,  162.0,  0.0722,
 79, 010797,  140, 4,  162.0,  0.1252,
 79, 010797,  140, 5,  162.0,  0.4793,
 79, 010797, 1000, 0,  133.0,  0.0000,
 79, 010797, 1000, 1,  133.0,  0.0342,
 79, 010797, 1000, 2,  133.0,  0.0550,
 79, 010797, 1000, 3,  133.0,  0.0483,
 79, 010797, 1000, 4,  133.0,  0.0393,
 79, 010797, 1000, 5,  133.0,  0.1768,
 79, 010797, 2215, 0,  185.0,  0.0263,
 79, 010797, 2215, 1,  185.0,  0.1172,
 79, 010797, 2215, 2,  185.0,  0.1428,
 79, 010797, 2215, 3,  185.0,  0.1185,
 79, 010797, 2215, 4,  185.0,  0.1027,
 79, 010797, 2215, 5,  185.0,  0.5074,
 79, 010897,  100, 0,   74.0,  0.0359,
 79, 010897,  100, 1,   74.0,  0.1453,
 79, 010897,  100, 2,   74.0,  0.1365,
 79, 010897,  100, 3,   74.0,  0.0860,
 79, 010897,  100, 4,   74.0,  0.0473,
 79, 010897,  100, 5,   74.0,  0.4510,
 79, 010897, 1055, 0,  161.0,  0.0114,
 79, 010897, 1055, 1,  161.0,  0.1291,
 79, 010897, 1055, 2,  161.0,  0.1714,
 79, 010897, 1055, 3,  161.0,  0.0961,
 79, 010897, 1055, 4,  161.0,  0.0973,
 79, 010897, 1055, 5,  161.0,  0.5054,
 79, 010897, 1315, 0,  156.0,  0.0018,
 79, 010897, 1315, 1,  156.0,  0.0789,
 79, 010897, 1315, 2,  156.0,  0.1067,
 79, 010897, 1315, 3,  156.0,  0.0983,
 79, 010897, 1315, 4,  156.0,  0.0774,
 79, 010897, 1315, 5,  156.0,  0.3630,
 80, 021797,  100, 0,  150.0,  0.0369,
 80, 021797,  100, 1,  150.0,  0.1502,
 80, 021797,  100, 2,  150.0,  0.1139,
 80, 021797,  100, 3,  150.0,  0.1252,
 80, 021797,  100, 4,  150.0,  0.1028,
 80, 021797,  100, 5,  150.0,  0.5290,
 80, 021797, 1005, 0,  177.0,  0.0094,
 80, 021797, 1005, 1,  177.0,  0.0520,
 80, 021797, 1005, 2,  177.0,  0.0807,
 80, 021797, 1005, 3,  177.0,  0.0931,
 80, 021797, 1005, 4,  177.0,  0.1099,
 80, 021797, 1005, 5,  177.0,  0.3451,
 80, 021797, 1302, 0,  140.0,  0.0071,
 80, 021797, 1302, 1,  140.0,  0.0729,
 80, 021797, 1302, 2,  140.0,  0.0767,
 80, 021797, 1302, 3,  140.0,  0.0839,
 80, 021797, 1302, 4,  140.0,  0.1746,
 80, 021797, 1302, 5,  140.0,  0.4153,
 80, 021797, 2158, 0,  148.0,  0.0090,
 80, 021797, 2158, 1,  148.0,  0.1829,
 80, 021797, 2158, 2,  148.0,  0.1703,
 80, 021797, 2158, 3,  148.0,  0.1989,
 80, 021797, 2158, 4,  148.0,  0.1475,
 80, 021797, 2158, 5,  148.0,  0.7086,
 80, 021897,   41, 0,  133.0,  0.0248,
 80, 021897,   41, 1,  133.0,  0.1402,
 80, 021897,   41, 2,  133.0,  0.1324,
 80, 021897,   41, 3,  133.0,  0.1363,
 80, 021897,   41, 4,  133.0,  0.1223,
 80, 021897,   41, 5,  133.0,  0.5559,
 80, 021897,  955, 0,  160.0,  0.0000,
 80, 021897,  955, 1,  160.0,  0.0381,
 80, 021897,  955, 2,  160.0,  0.1222,
 80, 021897,  955, 3,  160.0,  0.1132,
 80, 021897,  955, 4,  160.0,  0.1219,
 80, 021897,  955, 5,  160.0,  0.3954,
 81, 031197,   25, 0,  156.0,  0.1013,
 81, 031197,   25, 1,  156.0,  0.2404,
 81, 031197,   25, 2,  156.0,  0.2925,
 81, 031197,   25, 3,  156.0,  0.1362,
 81, 031197,   25, 4,  156.0,  0.0943,
 81, 031197,   25, 5,  156.0,  0.8647,
 81, 031197, 1050, 0,  174.0,  0.0009,
 81, 031197, 1050, 1,  174.0,  0.1208,
 81, 031197, 1050, 2,  174.0,  0.1331,
 81, 031197, 1050, 3,  174.0,  0.1195,
 81, 031197, 1050, 4,  174.0,  0.1162,
 81, 031197, 1050, 5,  174.0,  0.4905,
 81, 031197, 1300, 0,  144.0,  0.0082,
 81, 031197, 1300, 1,  144.0,  0.0507,
 81, 031197, 1300, 2,  144.0,  0.1141,
 81, 031197, 1300, 3,  144.0,  0.0792,
 81, 031197, 1300, 4,  144.0,  0.0763,
 81, 031197, 1300, 5,  144.0,  0.3285,
 81, 031197, 2155, 0,  121.0,  0.1156,
 81, 031197, 2155, 1,  121.0,  0.0880,
 81, 031197, 2155, 2,  121.0,  0.0716,
 81, 031197, 2155, 3,  121.0,  0.0563,
 81, 031197, 2155, 4,  121.0,  0.0388,
 81, 031197, 2155, 5,  121.0,  0.3702,
 81, 031297,   10, 0,  182.0,  0.0464,
 81, 031297,   10, 1,  182.0,  0.3696,
 81, 031297,   10, 2,  182.0,  0.2557,
 81, 031297,   10, 3,  182.0,  0.2115,
 81, 031297,   10, 4,  182.0,  0.1598,
 81, 031297,   10, 5,  182.0,  1.0430,
 81, 031297, 1305, 0,  156.0,  0.0070,
 81, 031297, 1305, 1,  156.0,  0.2036,
 81, 031297, 1305, 2,  156.0,  0.1531,
 81, 031297, 1305, 3,  156.0,  0.1365,
 81, 031297, 1305, 4,  156.0,  0.1118,
 81, 031297, 1305, 5,  156.0,  0.6119,
 82, 040897,   20, 0,  131.0,  0.0939,
 82, 040897,   20, 1,  131.0,  0.3292,
 82, 040897,   20, 2,  131.0,  0.2696,
 82, 040897,   20, 3,  131.0,  0.1822,
 82, 040897,   20, 4,  131.0,  0.1640,
 82, 040897,   20, 5,  131.0,  1.0389,
 82, 040897, 1000, 0,  160.0,  0.0004,
 82, 040897, 1000, 1,  160.0,  0.2647,
 82, 040897, 1000, 2,  160.0,  0.2083,
 82, 040897, 1000, 3,  160.0,  0.1857,
 82, 040897, 1000, 4,  160.0,  0.1968,
 82, 040897, 1000, 5,  160.0,  0.8559,
 82, 040897, 1317, 0,  121.0,  0.0068,
 82, 040897, 1317, 1,  121.0,  0.1391,
 82, 040897, 1317, 2,  121.0,  0.1376,
 82, 040897, 1317, 3,  121.0,  0.1283,
 82, 040897, 1317, 4,  121.0,  0.1092,
 82, 040897, 1317, 5,  121.0,  0.5211,
 82, 040897, 2200, 0,   98.0,  0.0138,
 82, 040897, 2200, 1,   98.0,  0.3158,
 82, 040897, 2200, 2,   98.0,  0.2749,
 82, 040897, 2200, 3,   98.0,  0.1701,
 82, 040897, 2200, 4,   98.0,  0.1323,
 82, 040897, 2200, 5,   98.0,  0.9068,
 82, 040997,    0, 0,   93.0,  0.0258,
 82, 040997,    0, 1,   93.0,  0.2034,
 82, 040997,    0, 2,   93.0,  0.1631,
 82, 040997,    0, 3,   93.0,  0.1465,
 82, 040997,    0, 4,   93.0,  0.1318,
 82, 040997,    0, 5,   93.0,  0.6706,
 82, 040997,  957, 0,  119.0,  0.0020,
 82, 040997,  957, 1,  119.0,  0.1618,
 82, 040997,  957, 2,  119.0,  0.2209,
 82, 040997,  957, 3,  119.0,  0.1630,
 82, 040997,  957, 4,  119.0,  0.1074,
 82, 040997,  957, 5,  119.0,  0.6551,
 83, 050697,   45, 0,  165.0,  0.0000,
 83, 050697,   45, 1,  165.0,  0.2214,
 83, 050697,   45, 2,  165.0,  0.2372,
 83, 050697,   45, 3,  165.0,  0.1733,
 83, 050697,   45, 4,  165.0,  0.1200,
 83, 050697,   45, 5,  165.0,  0.7519,
 83, 050697,  955, 0,   88.0,  0.0434,
 83, 050697,  955, 1,   88.0,  0.1782,
 83, 050697,  955, 2,   88.0,  0.2097,
 83, 050697,  955, 3,   88.0,  0.1004,
 83, 050697,  955, 4,   88.0,  0.0672,
 83, 050697,  955, 5,   88.0,  0.5989,
 83, 050697, 1325, 0,  124.0,  0.0167,
 83, 050697, 1325, 1,  124.0,  0.1173,
 83, 050697, 1325, 2,  124.0,  0.1439,
 83, 050697, 1325, 3,  124.0,  0.1145,
 83, 050697, 1325, 4,  124.0,  0.0627,
 83, 050697, 1325, 5,  124.0,  0.4552,
 83, 050797,    7, 0,  148.0,  0.0129,
 83, 050797,    7, 1,  148.0,  0.1648,
 83, 050797,    7, 2,  148.0,  0.2287,
 83, 050797,    7, 3,  148.0,  0.1963,
 83, 050797,    7, 4,  148.0,  0.1377,
 83, 050797,    7, 5,  148.0,  0.7404,
 83, 050797, 1305, 0,  134.0,  0.0000,
 83, 050797, 1305, 1,  134.0,  0.2020,
 83, 050797, 1305, 2,  134.0,  0.2265,
 83, 050797, 1305, 3,  134.0,  0.1156,
 83, 050797, 1305, 4,  134.0,  0.0930,
 83, 050797, 1305, 5,  134.0,  0.6370,
 83, 050797, 2205, 0,  144.0,  0.0411,
 83, 050797, 2205, 1,  144.0,  0.3439,
 83, 050797, 2205, 2,  144.0,  0.3012,
 83, 050797, 2205, 3,  144.0,  0.1846,
 83, 050797, 2205, 4,  144.0,  0.1501,
 83, 050797, 2205, 5,  144.0,  1.0209,
 84, 060397,   20, 0,   55.0,  0.0523,
 84, 060397,   20, 1,   55.0,  0.1384,
 84, 060397,   20, 2,   55.0,  0.2034,
 84, 060397,   20, 3,   55.0,  0.1102,
 84, 060397,   20, 4,   55.0,  0.0793,
 84, 060397,   20, 5,   55.0,  0.5836,
 84, 060397,  955, 0,   74.0,  0.0092,
 84, 060397,  955, 1,   74.0,  0.1100,
 84, 060397,  955, 2,   74.0,  0.1482,
 84, 060397,  955, 3,   74.0,  0.0768,
 84, 060397,  955, 4,   74.0,  0.0615,
 84, 060397,  955, 5,   74.0,  0.4058,
 84, 060397, 1257, 0,   75.0,  0.0162,
 84, 060397, 1257, 1,   75.0,  0.0813,
 84, 060397, 1257, 2,   75.0,  0.1128,
 84, 060397, 1257, 3,   75.0,  0.0826,
 84, 060397, 1257, 4,   75.0,  0.0630,
 84, 060397, 1257, 5,   75.0,  0.3557,
