Hawaii Ocean Time-series : 30-May-2024 15:46:32
https://hahana.soest.hawaii.edu/hot/hot-dogs/ppextraction.html

crn, date, stime, etime, itype, depth, chl, bsal, pbact, hbact, sbact, ebact, 
#, yymmdd, hhmm, hhmm, , m, mg/m3, PSS-78, #/ml, #/ml, #/ml, #/ml, 
300, 180225,  436, 1950,  2,  150,  0.229, 35.1831,   33737,  407770,    1155,    2127,
300, 180225,  436, 1950,  2,  175,  0.030, 35.2052,    2967,  318450,      30,     231,
301, 180418,  455, 1840,  2,    5,  0.072, 35.1061,  201365,  527028,    2609,    2160,
301, 180418,  455, 1840,  2,   25,  0.083, 35.1065,  203218,  533563,    2603,    2129,
301, 180418,  455, 1840,  2,   45,  0.095, 35.1656,  202081,  496875,    2632,    1742,
301, 180418,  455, 1840,  2,   75,  0.127, 35.1473,  252656,  521848,    2891,    1505,
301, 180418,  455, 1840,  2,  100,  0.152, 35.1837,  243134,  492412,    2882,    1463,
301, 180418,  455, 1840,  2,  125,  0.245, 35.1894,  180907,  393708,    2576,    1389,
301, 180418,  455, 1840,  2,  150,  0.170, 35.1772,   53710,  275950,      27,    1458,
301, 180418,  455, 1840,  2,  175,  0.049, 35.1337,    6534,  283014,      24,     348,
303, 180626,  541, 1914,  2,    5,  0.059, 34.6873,      -9,  427026,    1120,    1110,
303, 180626,  541, 1914,  2,   25,  0.060, 34.6867,  152319,  396916,    1002,     579,
303, 180626,  541, 1914,  2,   45,  0.056, 34.7005,  166302,  418851,    1051,     685,
303, 180626,  541, 1914,  2,   75,  0.116, 35.0463,  204199,  575856,    1755,    1094,
303, 180626,  541, 1914,  2,  100,  0.150, 35.0970,  221053,  506871,    1571,    1070,
303, 180626,  541, 1914,  2,  125,  0.176, 35.1516,  138513,  347204,     512,    1299,
303, 180626,  541, 1914,  2,  150,  0.143, 35.1100,   41066,  259836,       7,    1624,
303, 180626,  541, 1914,  2,  175,  0.044, 34.9990,   11017,  218004,       3,     479,
304, 180724,  530, 1930,  2,    5,  0.068, 34.9701,  208084,  416267,    1128,     657,
304, 180724,  530, 1930,  2,   25,  0.064, 34.9768,  215684,  423651,     978,     741,
304, 180724,  530, 1930,  2,   45,  0.089, 35.1201,  258439,  507839,    1278,     889,
304, 180724,  530, 1930,  2,   75,  0.157, 35.0947,  253320,  479030,     938,    1250,
304, 180724,  530, 1930,  2,  100,  0.202, 35.1526,   99223,  330237,     127,    1890,
304, 180724,  530, 1930,  2,  125,  0.120, 35.1666,   24704,  246810,       7,    1124,
304, 180724,  530, 1930,  2,  150,  0.057, 35.0622,   12228,  195803,       0,     589,
304, 180724,  530, 1930,  2,  175,  0.024, 34.9280,    2819,  175819,       3,     233,
305, 180910,  428, 1910,  2,    5,  0.052, 34.5857,  192877,  501778,    1425,     841,
305, 180910,  428, 1910,  2,   25,  0.055, 34.6046,  207547,  529670,    1590,     963,
305, 180910,  428, 1910,  2,   45,  0.085, 35.0207,  236566,  555067,    2104,    1311,
305, 180910,  428, 1910,  2,   75,  0.144, 35.1213,  200597,  446265,    2576,    1899,
305, 180910,  428, 1910,  2,  100,  0.236, 35.0124,   74473,  287237,      37,    2945,
305, 180910,  428, 1910,  2,  125,  0.081, 34.9880,   19997,  229386,       3,     706,
305, 180910,  428, 1910,  2,  150,  0.053, 34.9705,   11635,  247166,       0,     505,
305, 180910,  428, 1910,  2,  175,  0.039, 34.8361,    8330,  192744,       0,     318,
306, 181012,  511, 1652,  2,    5,  0.088, 35.0045,  227599,  433854,    1087,     706,
306, 181012,  511, 1652,  2,   25,  0.101, 35.0039,  221549,  456265,     970,     638,
306, 181012,  511, 1652,  2,   45,  0.110, 35.0047,  219633,  463278,     944,     752,
306, 181012,  511, 1652,  2,   75,  0.198, 35.1595,  229177,  403803,    2486,     824,
306, 181012,  511, 1652,  2,  100,  0.219, 35.1482,   84133,  330239,     314,    1672,
306, 181012,  511, 1652,  2,  125,  0.072, 34.9833,   14317,  197015,       0,     514,
306, 181012,  511, 1652,  2,  150,  0.029, 34.8011,    4608,  163115,       0,     196,
306, 181012,  511, 1652,  2,  175,  0.015, 34.6610,    1169,  148136,       0,      82,
307, 181116,  445, 2030,  2,    5,  0.103, 35.1161,  190498,  424131,    1602,     694,
307, 181116,  445, 2030,  2,   25,  0.106, 35.1150,  190941,  415905,    1739,     694,
307, 181116,  445, 2030,  2,   45,  0.105, 35.1156,  195947,  413666,    1707,     788,
307, 181116,  445, 2030,  2,   75,  0.196, 35.0864,  205514,  419523,    1758,     936,
307, 181116,  445, 2030,  2,  100,  0.216, 35.0992,  102843,  389644,     146,    1225,
307, 181116,  445, 2030,  2,  125,  0.165, 35.1112,   44125,  298003,      17,     890,
307, 181116,  445, 2030,  2,  150,  0.027, 35.2042,    1170,  243283,       3,     127,
307, 181116,  445, 2030,  2,  175,  0.006, 35.2004,      15,  198402,       3,       4,
309, 190115,  441, 1925,  2,    5,  0.111, 34.9215,  273656,  567785,    2132,    1408,
309, 190115,  441, 1925,  2,   25,  0.114, 35.0010,  279700,  555492,    2568,    1098,
309, 190115,  441, 1925,  2,   45,  0.140, 35.0626,  260916,  499986,    2026,    1081,
309, 190115,  441, 1925,  2,   75,  0.215, 35.1551,  181689,  410203,    1597,     815,
309, 190115,  441, 1925,  2,  100,  0.204, 35.1549,   61787,  378641,     235,    1919,
309, 190115,  441, 1925,  2,  125,  0.117, 35.1282,   31298,  247996,      31,    1039,
309, 190115,  441, 1925,  2,  150,  0.038, 35.0492,    5413,  203611,      10,     313,
309, 190115,  441, 1925,  2,  175,  0.020, 34.8932,    2069,  178688,       0,     189,
311, 190502,  444, 1923,  2,    5,  0.078, 34.7416,  225804,  502012,    1229,    1417,
311, 190502,  444, 1923,  2,   25,  0.079, 34.7408,  225655,  511174,    1315,    1395,
311, 190502,  444, 1923,  2,   45,  0.088, 34.7506,  241573,  496419,    1091,    1137,
311, 190502,  444, 1923,  2,   75,  0.097, 34.8517,  246249,  414227,     749,    1225,
311, 190502,  444, 1923,  2,  100,  0.142, 35.0142,  255324,  396215,    1218,    1006,
311, 190502,  444, 1923,  2,  125,  0.214, 35.0815,  194647,  365160,    1160,    2027,
311, 190502,  444, 1923,  2,  150,  0.311, 35.1195,   77481,  360917,     303,    2944,
311, 190502,  444, 1923,  2,  175,  0.136, 35.1477,   23872,  317159,      23,    1052,
312, 190611,  532, 1940,  2,    5,  0.059, 34.7162,  187168,  479409,     880,     940,
312, 190611,  532, 1940,  2,   25,  0.059, 34.7533,  228750,  553880,    1133,    1089,
312, 190611,  532, 1940,  2,   45,  0.079, 34.7649,  292277,  628664,    1284,    1532,
312, 190611,  532, 1940,  2,   75,  0.121, 34.8654,  268536,  603165,    1782,    1934,
312, 190611,  532, 1940,  2,  100,  0.146, 34.9937,  256895,  477980,    1883,    1462,
312, 190611,  532, 1940,  2,  125,  0.212, 35.0691,   93675,  363343,     104,    3215,
312, 190611,  532, 1940,  2,  150,  0.046, 35.1581,    8562,  313113,      24,     372,
312, 190611,  532, 1940,  2,  175,  0.021, 35.0955,    3532,  253078,       3,     195,
313, 190701,  424, 1932,  2,    5,  0.069, 34.5690,  195149,  587629,    1970,    1372,
313, 190701,  424, 1932,  2,   25,  0.073, 34.5844,  207731,  602861,    1809,    1282,
313, 190701,  424, 1932,  2,   45,  0.102, 34.7425,  241062,  656426,    3159,    2031,
313, 190701,  424, 1932,  2,   75,  0.197, 34.9339,  254120,  724950,    6432,    2714,
313, 190701,  424, 1932,  2,  100,  0.257, 35.0972,   70535,  393561,      47,    3397,
313, 190701,  424, 1932,  2,  125,  0.128, 34.9347,   31143,  288992,       0,    1444,
313, 190701,  424, 1932,  2,  150,  0.078, 35.1620,   13858,  308586,       7,     690,
313, 190701,  424, 1932,  2,  175,  0.046, 34.9050,    7055,  230217,       0,     307,
314, 190802,  431, 1948,  2,    5,  0.086, 34.5519,  198093,  606163,     672,     689,
314, 190802,  431, 1948,  2,   25,  0.081, 34.5506,  193756,  599995,     720,     718,
314, 190802,  431, 1948,  2,   45,  0.082, 34.5504,  195962,  611241,     669,     844,
314, 190802,  431, 1948,  2,   75,  0.139, 34.5908,  267472,  557017,    1638,    1249,
314, 190802,  431, 1948,  2,  100,  0.172, 34.7229,  255558,  480528,    1750,     815,
314, 190802,  431, 1948,  2,  125,  0.206, 35.0028,   60143,  342028,      54,    1782,
314, 190802,  431, 1948,  2,  150,  0.061, 35.0705,   13389,  241537,       0,     541,
314, 190802,  431, 1948,  2,  175,  0.021, 35.0535,    2278,  225635,       0,     167,
315, 190904,  423, 1925,  2,    5,  0.060, 34.6712,  193989,  631139,     614,    1014,
315, 190904,  423, 1925,  2,   25,  0.066, 34.6716,  207024,  628509,     544,    1137,
315, 190904,  423, 1925,  2,   45,  0.107, 34.6407,  251527,  687104,     846,    1482,
315, 190904,  423, 1925,  2,   75,  0.125, 34.8241,  240417,  536572,    1722,     182,
315, 190904,  423, 1925,  2,  100,  0.206, 34.9097,  256559,  452140,    1796,    1267,
315, 190904,  423, 1925,  2,  125,  0.231, 35.0419,   66682,  362953,      63,    2867,
315, 190904,  423, 1925,  2,  150,  0.067, 35.0264,   18358,  247801,      10,     724,
315, 190904,  423, 1925,  2,  175,  0.044, 35.0652,    7114,  242039,       0,     363,
316, 191017,  505, 1832,  2,    5,  0.116, 34.9545,  204579,  498277,     458,     693,
316, 191017,  505, 1832,  2,   25,  0.115, 34.9551,  201587,  502962,     486,     575,
316, 191017,  505, 1832,  2,   45,  0.102, 34.9597,  203824,  503450,     448,     571,
316, 191017,  505, 1832,  2,   75,  0.153, 35.1392,  172184,  383469,     978,     754,
316, 191017,  505, 1832,  2,  100,  0.239, 35.0657,   82969,  305972,     300,    2791,
316, 191017,  505, 1832,  2,  125,  0.077, 34.9972,   20758,  224663,       0,     919,
316, 191017,  505, 1832,  2,  150,  0.028, 34.9012,    3458,  204358,       0,     245,
316, 191017,  505, 1832,  2,  175,  0.016, 34.7337,    1195,  179883,       0,     129,
317, 191219,  424, 1928,  2,    5,  0.092, 34.7225,  198494,  397679,    1620,    1136,
317, 191219,  424, 1928,  2,   25,  0.069, 34.7237,  206105,  397776,    1583,    1155,
317, 191219,  424, 1928,  2,   45,  0.111, 34.7235,  200114,  395910,    1641,    1035,
317, 191219,  424, 1928,  2,   75,  0.111, 34.7300,  191803,  392462,    1612,    1295,
317, 191219,  424, 1928,  2,  100,  0.282, 34.7891,  102670,  362702,     254,    3668,
317, 191219,  424, 1928,  2,  125,  0.169, 34.8342,   55397,  273620,       0,    1722,
317, 191219,  424, 1928,  2,  150,  0.035, 34.9565,    5613,  235178,       0,     260,
317, 191219,  424, 1928,  2,  175,  0.013, 35.0366,     655,  204690,       0,       0,
319, 200130,  450, 1915,  2,    5,  0.071, 34.7482,  211321,  474969,    2438,    1462,
319, 200130,  450, 1915,  2,   25,  0.082, 34.7705,  211540,  470114,    2593,    1666,
319, 200130,  450, 1915,  2,   45,  0.112, 34.7832,  226089,  455934,    3125,    2306,
319, 200130,  450, 1915,  2,   75,  0.177, 34.8938,  138842,  393944,     844,    2439,
319, 200130,  450, 1915,  2,  100,  0.207, 35.0325,   78312,  327226,      52,    3418,
319, 200130,  450, 1915,  2,  125,  0.102, 35.0529,   32351,  249028,      10,    1143,
319, 200130,  450, 1915,  2,  150,  0.039, 35.0085,    6554,  226018,       5,     320,
319, 200130,  450, 1915,  2,  175,  0.012, 34.9183,     794,  180266,       2,      99,
320, 200714,  446, 1912,  2,    5,  0.066, 34.5753,  203447,  486896,    1180,     688,
320, 200714,  446, 1912,  2,   25,  0.061, 34.5804,  217644,  483985,    1213,     672,
320, 200714,  446, 1912,  2,   45,  0.094, 34.7245,  306999,  616893,    1088,     589,
320, 200714,  446, 1912,  2,   75,  0.119, 34.8585,  240141,  449181,    1223,     578,
320, 200714,  446, 1912,  2,  100,  0.181, 34.8635,  182220,  438941,     822,    1087,
320, 200714,  446, 1912,  2,  125,  0.224, 34.8243,   87992,  414356,      70,    4060,
320, 200714,  446, 1912,  2,  150,  0.084, 34.6517,   20996,  267331,      10,    1077,
320, 200714,  446, 1912,  2,  175,  0.022, 34.5027,    5064,  213162,       3,     227,
321, 200807,  450, 1927,  2,    5,  0.069, 34.6331,  212057,  518398,     500,     455,
321, 200807,  450, 1927,  2,   25,  0.068, 34.6341,  208318,  524830,     580,     477,
321, 200807,  450, 1927,  2,   45,  0.084, 34.6372,  225769,  476489,     549,     621,
321, 200807,  450, 1927,  2,   75,  0.157, 34.7486,  287518,  486662,    1475,     809,
321, 200807,  450, 1927,  2,  100,  0.202, 34.8483,  291086,  426248,    1754,     759,
321, 200807,  450, 1927,  2,  125,  0.118, 34.9624,   40313,  327963,      10,    1566,
321, 200807,  450, 1927,  2,  150,  0.035, 34.9022,   11790,  203508,       2,     353,
321, 200807,  450, 1927,  2,  175,  0.024, 34.8344,    4476,  191567,       3,     211,
322, 200902,  456, 1900,  2,    5,  0.060, 34.6413,  214634,  519448,     772,     660,
322, 200902,  456, 1900,  2,   25,  0.063, 34.6396,  210315,  512507,     660,     672,
322, 200902,  456, 1900,  2,   45,  0.071, 34.6549,  225182,  529282,     716,     735,
322, 200902,  456, 1900,  2,   75,  0.117, 34.6958,  271751,  549867,    1046,     759,
322, 200902,  456, 1900,  2,  100,  0.303, 34.9016,  150966,  422232,     615,    2878,
322, 200902,  456, 1900,  2,  125,  0.153, 34.9577,   39864,  300957,      33,    1491,
322, 200902,  456, 1900,  2,  150,  0.070, 34.9469,   15229,  211086,       0,     842,
322, 200902,  456, 1900,  2,  175,  0.038, 34.9303,    8454,  187462,       7,     344,
323, 200926,  513, 1849,  2,    5,  0.055, 34.7091,  203925,  674674,     434,     419,
323, 200926,  513, 1849,  2,   25,  0.059, 34.7089,  193870,  475364,     540,     429,
323, 200926,  513, 1849,  2,   45,  0.062, 34.7089,  198122,  487190,     494,     363,
323, 200926,  513, 1849,  2,   75,  0.184, 34.7999,  272720,  522834,    2143,     806,
