,time,lat,lon,depth,cruise,frac,tow,vol,svol,wwt,dwt,carb,nit,abnd
7617,2016-04-14T22:07:00,22.75,-158,215,HOT283,3,1340,409,,2.2687,0.3868,158.27,39.05,
7618,2016-04-14T22:07:00,22.75,-158,215,HOT283,4,1340,409,,1.8074,0.3384,139.21,32.01,
7619,2016-04-14T22:07:00,22.75,-158,215,HOT283,5,1340,409,,8.7829,1.5325,585.67,137.85,
7620,2016-04-14T22:39:00,22.75,-158,223,HOT283,0,1341,351,,0.9231,0.1784,74.84,14.76,
7621,2016-04-14T22:39:00,22.75,-158,223,HOT283,1,1341,351,,1.6918,0.244,80.35,19.01,
7622,2016-04-14T22:39:00,22.75,-158,223,HOT283,2,1341,351,,2.1325,0.3738,138.59,32.37,
7623,2016-04-14T22:39:00,22.75,-158,223,HOT283,3,1341,351,,2.3862,0.4265,174.55,43.07,
7624,2016-04-14T22:39:00,22.75,-158,223,HOT283,4,1341,351,,1.7632,0.3266,134.35,30.89,
7625,2016-04-14T22:39:00,22.75,-158,223,HOT283,5,1341,351,,8.8968,1.5494,602.67,140.1,
7626,2016-04-15T10:07:00,22.75,-158,112,HOT283,0,1342,419,,0.184,0.0175,2.29,0.65,
7627,2016-04-15T10:07:00,22.75,-158,112,HOT283,1,1342,419,,0.6042,0.0693,19.45,4.51,
7628,2016-04-15T10:07:00,22.75,-158,112,HOT283,2,1342,419,,0.9101,0.1358,50.82,12.21,
7629,2016-04-15T10:07:00,22.75,-158,112,HOT283,3,1342,419,,1.174,0.1743,62.27,15.29,
7630,2016-04-15T10:07:00,22.75,-158,112,HOT283,4,1342,419,,0.898,0.1455,57.22,13.34,
7631,2016-04-15T10:07:00,22.75,-158,112,HOT283,5,1342,419,,3.7703,0.5424,192.05,45.99,
7632,2016-04-15T12:24:00,22.75,-158,175,HOT283,0,1343,410,,0.3676,0.0315,4.14,1.17,
7633,2016-04-15T12:24:00,22.75,-158,175,HOT283,1,1343,410,,1.4509,0.1283,35.98,8.35,
7634,2016-04-15T12:24:00,22.75,-158,175,HOT283,2,1343,410,,0.9949,0.1597,59.75,14.35,
7635,2016-04-15T12:24:00,22.75,-158,175,HOT283,3,1343,410,,1.6295,0.2656,94.88,23.29,
7636,2016-04-15T12:24:00,22.75,-158,175,HOT283,4,1343,410,,1.4076,0.2477,97.38,22.71,
7637,2016-04-15T12:24:00,22.75,-158,175,HOT283,5,1343,410,,5.8505,0.8327,292.13,69.86,
7638,2016-04-15T22:10:00,22.75,-158,175,HOT283,0,1344,353,,1.1999,0.1273,53.39,10.53,
7639,2016-04-15T22:10:00,22.75,-158,175,HOT283,1,1344,353,,3.3731,0.3884,127.87,30.25,
7640,2016-04-15T22:10:00,22.75,-158,175,HOT283,2,1344,353,,3.7143,0.5703,211.4,49.38,
7641,2016-04-15T22:10:00,22.75,-158,175,HOT283,3,1344,353,,2.5693,0.3884,158.94,39.22,
7642,2016-04-15T22:10:00,22.75,-158,175,HOT283,4,1344,353,,1.7704,0.2744,112.85,25.95,
7643,2016-04-15T22:10:00,22.75,-158,175,HOT283,5,1344,353,,12.6271,1.7487,664.45,155.32,
7644,2016-05-28T12:54:00,22.75,-158,208,HOT284,0,1345,278,,1.1607,0.0979,17.82,4.03,
7645,2016-05-28T12:54:00,22.75,-158,208,HOT284,1,1345,278,,1.8745,0.1614,44.46,10.48,
7646,2016-05-28T12:54:00,22.75,-158,208,HOT284,2,1345,278,,1.2029,0.1092,37.16,8.42,
7647,2016-05-28T12:54:00,22.75,-158,208,HOT284,3,1345,278,,1.1008,0.1278,45.66,10.26,
7648,2016-05-28T12:54:00,22.75,-158,208,HOT284,4,1345,278,,1.1673,0.1909,76.44,17.26,
7649,2016-05-28T12:54:00,22.75,-158,208,HOT284,5,1345,278,,6.5062,0.6872,221.53,50.45,
7650,2016-05-28T22:08:00,22.75,-158,151,HOT284,0,1346,350,,1.4541,0.1334,45.69,10.76,
7651,2016-05-28T22:08:00,22.75,-158,151,HOT284,1,1346,350,,1.5735,0.21,73.37,16.87,
7652,2016-05-28T22:08:00,22.75,-158,151,HOT284,2,1346,350,,1.3401,0.2095,81.92,19.43,
7653,2016-05-28T22:08:00,22.75,-158,151,HOT284,3,1346,350,,1.1358,0.1531,59.32,13.6,
7654,2016-05-28T22:08:00,22.75,-158,151,HOT284,4,1346,350,,0.5658,0.1083,40.32,8.94,
7655,2016-05-28T22:08:00,22.75,-158,151,HOT284,5,1346,350,,6.0693,0.8143,300.63,69.6,
7656,2016-05-28T22:40:00,22.75,-158,155,HOT284,0,1347,272,,0.7643,0.1084,37.14,8.74,
7657,2016-05-28T22:40:00,22.75,-158,155,HOT284,1,1347,272,,1.6963,0.2261,78.98,18.16,
7658,2016-05-28T22:40:00,22.75,-158,155,HOT284,2,1347,272,,1.5415,0.2384,93.23,22.11,
7659,2016-05-28T22:40:00,22.75,-158,155,HOT284,3,1347,272,,1.3151,0.1742,67.48,15.47,
7660,2016-05-28T22:40:00,22.75,-158,155,HOT284,4,1347,272,,1.4855,0.2587,96.33,21.37,
7661,2016-05-28T22:40:00,22.75,-158,155,HOT284,5,1347,272,,6.8027,1.0058,373.17,85.85,
7662,2016-05-29T10:10:00,22.75,-158,147,HOT284,0,1348,264,,0.4477,0.0448,8.15,1.84,
7663,2016-05-29T10:10:00,22.75,-158,147,HOT284,1,1348,264,,2.239,0.2356,64.91,15.31,
7664,2016-05-29T10:10:00,22.75,-158,147,HOT284,2,1348,264,,1.0934,0.1529,52.01,11.79,
7665,2016-05-29T10:10:00,22.75,-158,147,HOT284,3,1348,264,,1.1177,0.3026,108.09,24.29,
7666,2016-05-29T10:10:00,22.75,-158,147,HOT284,4,1348,264,,1.6911,0.2707,108.39,24.47,
7667,2016-05-29T10:10:00,22.75,-158,147,HOT284,5,1348,264,,6.5889,1.0065,341.55,77.7,
7668,2016-05-29T12:54:00,22.75,-158,246,HOT284,0,1349,303,,0.3764,0.0347,6.31,1.43,
7669,2016-05-29T12:54:00,22.75,-158,246,HOT284,1,1349,303,,1.0544,0.1257,34.63,8.17,
7670,2016-05-29T12:54:00,22.75,-158,246,HOT284,2,1349,303,,0.8985,0.1398,47.55,10.78,
7671,2016-05-29T12:54:00,22.75,-158,246,HOT284,3,1349,303,,1.0153,0.1755,62.7,14.09,
7672,2016-05-29T12:54:00,22.75,-158,246,HOT284,4,1349,303,,1.7077,0.3063,122.66,27.69,
7673,2016-05-29T12:54:00,22.75,-158,246,HOT284,5,1349,303,,5.0523,0.782,273.85,62.15,
7674,2016-05-29T22:15:00,22.75,-158,124,HOT284,0,1350,394,,1.6599,0.1999,68.49,16.12,
7675,2016-05-29T22:15:00,22.75,-158,124,HOT284,1,1350,394,,1.8961,0.288,100.62,23.13,
7676,2016-05-29T22:15:00,22.75,-158,124,HOT284,2,1350,394,,0.9164,0.0935,36.57,8.67,
7677,2016-05-29T22:15:00,22.75,-158,124,HOT284,3,1350,394,,0.8718,0.1504,58.29,13.36,
7678,2016-05-29T22:15:00,22.75,-158,124,HOT284,4,1350,394,,1.0309,0.1908,71.05,15.76,
7679,2016-05-29T22:15:00,22.75,-158,124,HOT284,5,1350,394,,6.3751,0.9228,335.03,77.05,
7680,2016-07-11T12:45:00,22.75,-158,262,HOT285,0,1351,334,,2.407,0.409,92.35,21.79,
7681,2016-07-11T12:45:00,22.75,-158,262,HOT285,1,1351,334,,1.1486,0.1264,35.15,8.25,
7682,2016-07-11T12:45:00,22.75,-158,262,HOT285,2,1351,334,,2.748,0.3518,110.78,25.51,
7683,2016-07-11T12:45:00,22.75,-158,262,HOT285,3,1351,334,,2.6525,0.3351,106.95,24.5,
7684,2016-07-11T12:45:00,22.75,-158,262,HOT285,4,1351,334,,2.3097,0.3293,122.28,28.4,
7685,2016-07-11T12:45:00,22.75,-158,262,HOT285,5,1351,334,,11.2658,1.5517,467.52,108.45,
7686,2016-07-11T22:18:00,22.75,-158,167,HOT285,0,1352,349,,2.4967,0.1327,37.48,8.71,
7687,2016-07-11T22:18:00,22.75,-158,167,HOT285,1,1352,349,,2.2679,0.2475,89.29,21.75,
7688,2016-07-11T22:18:00,22.75,-158,167,HOT285,2,1352,349,,1.9162,0.2812,95.87,22.52,
7689,2016-07-11T22:18:00,22.75,-158,167,HOT285,3,1352,349,,2.5573,0.312,109.76,24.97,
7690,2016-07-11T22:18:00,22.75,-158,167,HOT285,4,1352,349,,1.8417,0.2933,112.2,25.74,
7691,2016-07-11T22:18:00,22.75,-158,167,HOT285,5,1352,349,,11.0797,1.2667,444.61,103.7,
7692,2016-07-11T22:48:00,22.75,-158,166,HOT285,0,1353,338,,1.4445,0.1039,29.35,6.82,
7693,2016-07-11T22:48:00,22.75,-158,166,HOT285,1,1353,338,,1.607,0.2196,79.24,19.3,
7694,2016-07-11T22:48:00,22.75,-158,166,HOT285,2,1353,338,,1.7542,0.2597,88.54,20.8,
7695,2016-07-11T22:48:00,22.75,-158,166,HOT285,3,1353,338,,2.0038,0.2581,90.8,20.66,
7696,2016-07-11T22:48:00,22.75,-158,166,HOT285,4,1353,338,,1.9816,0.3108,118.92,27.28,
7697,2016-07-11T22:48:00,22.75,-158,166,HOT285,5,1353,338,,8.7911,1.1521,406.84,94.86,
7698,2016-07-12T10:03:00,22.75,-158,189,HOT285,0,1354,340,,1.4735,0.0862,19.46,4.59,
7699,2016-07-12T10:03:00,22.75,-158,189,HOT285,1,1354,340,,1.3139,0.1123,31.22,7.32,
7700,2016-07-12T10:03:00,22.75,-158,189,HOT285,2,1354,340,,2.2662,0.2445,76.98,17.73,
7701,2016-07-12T10:03:00,22.75,-158,189,HOT285,3,1354,340,,2.0436,0.2275,72.61,16.63,
7702,2016-07-12T10:03:00,22.75,-158,189,HOT285,4,1354,340,,2.2062,0.3046,113.11,26.27,
7703,2016-07-12T10:03:00,22.75,-158,189,HOT285,5,1354,340,,9.3034,0.975,313.38,72.54,
7704,2016-07-12T12:27:00,22.75,-158,234,HOT285,0,1355,327,,0.7249,0.0549,12.39,2.92,
7705,2016-07-12T12:27:00,22.75,-158,234,HOT285,1,1355,327,,1.3108,0.1203,33.45,7.85,
7706,2016-07-12T12:27:00,22.75,-158,234,HOT285,2,1355,327,,2.1636,0.2561,80.63,18.57,
7707,2016-07-12T12:27:00,22.75,-158,234,HOT285,3,1355,327,,2.0343,0.2564,81.84,18.74,
7708,2016-07-12T12:27:00,22.75,-158,234,HOT285,4,1355,327,,2.1669,0.2841,105.51,24.5,
7709,2016-07-12T12:27:00,22.75,-158,234,HOT285,5,1355,327,,8.4004,0.9717,313.81,72.58,
7710,2016-07-12T22:03:00,22.75,-158,165,HOT285,0,1356,365,,1.1723,0.1037,29.31,6.81,
7711,2016-07-12T22:03:00,22.75,-158,165,HOT285,1,1356,365,,2.0305,0.2655,95.8,23.34,
7712,2016-07-12T22:03:00,22.75,-158,165,HOT285,2,1356,365,,1.8837,0.2386,81.35,19.11,
7713,2016-07-12T22:03:00,22.75,-158,165,HOT285,3,1356,365,,2.4267,0.2955,103.93,23.64,
7714,2016-07-12T22:03:00,22.75,-158,165,HOT285,4,1356,365,,1.5107,0.2052,78.5,18.01,
7715,2016-07-12T22:03:00,22.75,-158,165,HOT285,5,1356,365,,9.0239,1.1085,388.9,90.92,
7716,2016-08-09T12:45:00,22.75,-158,190,HOT286,0,1357,390,,0.6203,0.0343,9.94,2.22,
7717,2016-08-09T12:45:00,22.75,-158,190,HOT286,1,1357,390,,0.7476,0.0546,16.01,3.88,
7718,2016-08-09T12:45:00,22.75,-158,190,HOT286,2,1357,390,,0.7533,0.0874,28.38,6.8,
7719,2016-08-09T12:45:00,22.75,-158,190,HOT286,3,1357,390,,1.19,0.129,41.9,9.18,
7720,2016-08-09T12:45:00,22.75,-158,190,HOT286,4,1357,390,,1.4866,0.2097,71.86,16.07,
7721,2016-08-09T12:45:00,22.75,-158,190,HOT286,5,1357,390,,4.7978,0.515,168.08,38.16,
7722,2016-08-09T13:20:00,22.75,-158,195,HOT286,0,1358,354,,0.2385,0.037,10.73,2.4,
7723,2016-08-09T13:20:00,22.75,-158,195,HOT286,1,1358,354,,0.7364,0.0972,28.48,6.9,
7724,2016-08-09T13:20:00,22.75,-158,195,HOT286,2,1358,354,,0.5251,0.0608,19.75,4.74,
7725,2016-08-09T13:20:00,22.75,-158,195,HOT286,3,1358,354,,0.7913,0.1053,34.21,7.5,
7726,2016-08-09T13:20:00,22.75,-158,195,HOT286,4,1358,354,,1.0795,0.1485,50.87,11.38,
7727,2016-08-09T13:20:00,22.75,-158,195,HOT286,5,1358,354,,3.3708,0.4488,144.03,32.91,
7728,2016-08-09T22:03:00,22.75,-158,193,HOT286,0,1359,356,,0.9445,0.0954,31.2,7.99,
7729,2016-08-09T22:03:00,22.75,-158,193,HOT286,1,1359,356,,2.3366,0.2789,97.57,23.95,
7730,2016-08-09T22:03:00,22.75,-158,193,HOT286,2,1359,356,,1.8839,0.3088,113.81,27.38,
7731,2016-08-09T22:03:00,22.75,-158,193,HOT286,3,1359,356,,1.4868,0.2064,70.68,16.07,
7732,2016-08-09T22:03:00,22.75,-158,193,HOT286,4,1359,356,,1.5887,0.2337,81.56,19.01,
7733,2016-08-09T22:03:00,22.75,-158,193,HOT286,5,1359,356,,8.2406,1.1231,394.81,94.4,
7734,2016-08-09T22:33:00,22.75,-158,183,HOT286,0,1360,369,,0.9353,0.1092,35.73,9.15,
7735,2016-08-09T22:33:00,22.75,-158,183,HOT286,1,1360,369,,2.296,0.3358,117.48,28.84,
7736,2016-08-09T22:33:00,22.75,-158,183,HOT286,2,1360,369,,2.3584,0.3358,123.76,29.77,
7737,2016-08-09T22:33:00,22.75,-158,183,HOT286,3,1360,369,,1.9627,0.2603,89.14,20.26,
7738,2016-08-09T22:33:00,22.75,-158,183,HOT286,4,1360,369,,1.6893,0.2447,85.42,19.91,
7739,2016-08-09T22:33:00,22.75,-158,183,HOT286,5,1360,369,,9.2417,1.2859,451.54,107.94,
7740,2016-08-10T10:03:00,22.75,-158,181,HOT286,0,1361,417,,0.1531,0.0163,4.72,1.06,
7741,2016-08-10T10:03:00,22.75,-158,181,HOT286,1,1361,417,,0.6608,0.078,22.85,5.53,
7742,2016-08-10T10:03:00,22.75,-158,181,HOT286,2,1361,417,,0.6626,0.0977,31.74,7.61,
7743,2016-08-10T10:03:00,22.75,-158,181,HOT286,3,1361,417,,0.9489,0.1237,40.18,8.81,
7744,2016-08-10T10:03:00,22.75,-158,181,HOT286,4,1361,417,,1.1961,0.1746,59.82,13.38,
7745,2016-08-10T10:03:00,22.75,-158,181,HOT286,5,1361,417,,3.6215,0.4903,159.32,36.39,
7746,2016-08-10T22:05:00,22.75,-158,205,HOT286,0,1362,355,,0.7108,0.1871,61.2,15.67,
7747,2016-08-10T22:05:00,22.75,-158,205,HOT286,1,1362,355,,1.3587,0.2228,77.95,19.14,
7748,2016-08-10T22:05:00,22.75,-158,205,HOT286,2,1362,355,,1.1502,0.2057,75.81,18.24,
7749,2016-08-10T22:05:00,22.75,-158,205,HOT286,3,1362,355,,1.1282,0.1772,60.67,13.79,
7750,2016-08-10T22:05:00,22.75,-158,205,HOT286,4,1362,355,,1.2117,0.2048,71.48,16.66,
7751,2016-08-10T22:05:00,22.75,-158,205,HOT286,5,1362,355,,5.5596,0.9976,347.11,83.49,
7752,2016-10-15T12:40:00,22.75,-158,173,HOT287,0,1363,444,,0.6201,0.0342,5.15,1.68,
7753,2016-10-15T12:40:00,22.75,-158,173,HOT287,1,1363,444,,0.8601,0.0747,20.14,5.03,
7754,2016-10-15T12:40:00,22.75,-158,173,HOT287,2,1363,444,,1.1802,0.1487,59.25,15.52,
7755,2016-10-15T12:40:00,22.75,-158,173,HOT287,3,1363,444,,1.1709,0.1371,47.68,11.32,
7756,2016-10-15T12:40:00,22.75,-158,173,HOT287,4,1363,444,,0.9296,0.1259,42.68,9.76,
7757,2016-10-15T12:40:00,22.75,-158,173,HOT287,5,1363,444,,4.7609,0.5206,174.9,43.31,
7758,2016-10-15T22:06:00,22.75,-158,184,HOT287,0,1364,468,,0.615,0.0722,24.24,6.44,
7759,2016-10-15T22:06:00,22.75,-158,184,HOT287,1,1364,468,,1.5699,0.1669,53.45,12.96,
7760,2016-10-15T22:06:00,22.75,-158,184,HOT287,2,1364,468,,1.7569,0.2776,97.19,23.24,
7761,2016-10-15T22:06:00,22.75,-158,184,HOT287,3,1364,468,,1.5278,0.2182,85.78,20.19,
7762,2016-10-15T22:06:00,22.75,-158,184,HOT287,4,1364,468,,1.4694,0.2329,85.26,19.49,
7763,2016-10-15T22:06:00,22.75,-158,184,HOT287,5,1364,468,,6.939,0.9678,345.93,82.32,
7764,2016-10-15T22:38:00,22.75,-158,173,HOT287,0,1365,478,,0.5008,0.0404,13.55,3.6,
7765,2016-10-15T22:38:00,22.75,-158,173,HOT287,1,1365,478,,2.0834,0.2048,65.56,15.9,
7766,2016-10-15T22:38:00,22.75,-158,173,HOT287,2,1365,478,,1.5802,0.2185,76.52,18.3,
7767,2016-10-15T22:38:00,22.75,-158,173,HOT287,3,1365,478,,1.4154,0.1956,76.89,18.09,
7768,2016-10-15T22:38:00,22.75,-158,173,HOT287,4,1365,478,,1.2028,0.1729,63.29,14.47,
7769,2016-10-15T22:38:00,22.75,-158,173,HOT287,5,1365,478,,6.7827,0.8321,295.81,70.36,
7770,2016-10-16T10:00:00,22.75,-158,194,HOT287,0,1366,345,,0.422,0.0,0.0,0.0,
7771,2016-10-16T10:00:00,22.75,-158,194,HOT287,1,1366,345,,1.1155,0.0933,25.14,6.28,
7772,2016-10-16T10:00:00,22.75,-158,194,HOT287,2,1366,345,,1.3348,0.1432,57.09,14.95,
7773,2016-10-16T10:00:00,22.75,-158,194,HOT287,3,1366,345,,1.2058,0.1321,45.97,10.91,
7774,2016-10-16T10:00:00,22.75,-158,194,HOT287,4,1366,345,,1.1628,0.1689,57.24,13.09,
7775,2016-10-16T10:00:00,22.75,-158,194,HOT287,5,1366,345,,5.241,0.5375,185.43,45.24,
7776,2016-10-16T12:34:00,22.75,-158,208,HOT287,0,1367,312,,0.4307,0.0255,3.84,1.26,
7777,2016-10-16T12:34:00,22.75,-158,208,HOT287,1,1367,312,,2.067,0.1155,31.12,7.78,
7778,2016-10-16T12:34:00,22.75,-158,208,HOT287,2,1367,312,,1.4638,0.1518,60.49,15.84,
7779,2016-10-16T12:34:00,22.75,-158,208,HOT287,3,1367,312,,1.6911,0.2068,71.94,17.07,
7780,2016-10-16T12:34:00,22.75,-158,208,HOT287,4,1367,312,,1.6619,0.2501,84.77,19.39,
7781,2016-10-16T12:34:00,22.75,-158,208,HOT287,5,1367,312,,7.3145,0.7497,252.15,61.33,
7782,2016-10-16T22:09:00,22.75,-158,170,HOT287,0,1368,411,,0.1792,0.0129,4.32,1.15,
7783,2016-10-16T22:09:00,22.75,-158,170,HOT287,1,1368,411,,1.0373,0.1172,37.52,9.1,
7784,2016-10-16T22:09:00,22.75,-158,170,HOT287,2,1368,411,,1.7291,0.2351,82.34,19.69,
7785,2016-10-16T22:09:00,22.75,-158,170,HOT287,3,1368,411,,1.5188,0.2053,80.7,18.99,
7786,2016-10-16T22:09:00,22.75,-158,170,HOT287,4,1368,411,,1.501,0.2169,79.41,18.16,
7787,2016-10-16T22:09:00,22.75,-158,170,HOT287,5,1368,411,,5.9654,0.7873,284.29,67.08,
7788,2016-11-26T22:04:00,22.75,-158,215,HOT288,0,1369,420,,0.4426,0.0337,7.31,1.75,
7789,2016-11-26T22:04:00,22.75,-158,215,HOT288,1,1369,420,,1.2522,0.1503,53.83,13.39,
7790,2016-11-26T22:04:00,22.75,-158,215,HOT288,2,1369,420,,1.6461,0.2134,78.32,19.13,
7791,2016-11-26T22:04:00,22.75,-158,215,HOT288,3,1369,420,,1.9298,0.2331,85.93,19.44,
7792,2016-11-26T22:04:00,22.75,-158,215,HOT288,4,1369,420,,2.4499,0.3477,122.61,28.12,
7793,2016-11-26T22:04:00,22.75,-158,215,HOT288,5,1369,420,,7.7207,0.9782,348.0,81.83,
7794,2016-11-26T22:35:00,22.75,-158,213,HOT288,0,1370,398,,0.1239,0.0042,0.9,0.22,
7795,2016-11-26T22:35:00,22.75,-158,213,HOT288,1,1370,398,,0.4326,0.0637,22.83,5.68,
7796,2016-11-26T22:35:00,22.75,-158,213,HOT288,2,1370,398,,0.7109,0.0981,36.01,8.79,
7797,2016-11-26T22:35:00,22.75,-158,213,HOT288,3,1370,398,,0.8625,0.1091,40.23,9.1,
7798,2016-11-26T22:35:00,22.75,-158,213,HOT288,4,1370,398,,0.9297,0.1423,50.18,11.51,
7799,2016-11-26T22:35:00,22.75,-158,213,HOT288,5,1370,398,,3.0596,0.4174,150.14,35.3,
7800,2016-11-28T11:35:00,22.75,-158,212,HOT288,0,1371,421,,0.568,0.0483,14.52,3.2,
7801,2016-11-28T11:35:00,22.75,-158,212,HOT288,1,1371,421,,1.1822,0.0832,23.04,5.56,
7802,2016-11-28T11:35:00,22.75,-158,212,HOT288,2,1371,421,,1.0282,0.1243,31.74,7.28,
7803,2016-11-28T11:35:00,22.75,-158,212,HOT288,3,1371,421,,1.4077,0.1619,52.25,12.45,
7804,2016-11-28T11:35:00,22.75,-158,212,HOT288,4,1371,421,,1.6226,0.2613,85.29,19.51,
7805,2016-11-28T11:35:00,22.75,-158,212,HOT288,5,1371,421,,5.8087,0.6791,206.84,47.99,
7806,2016-11-28T12:05:00,22.75,-158,131,HOT288,0,1372,300,,0.3691,0.0232,6.96,1.53,
7807,2016-11-28T12:05:00,22.75,-158,131,HOT288,1,1372,300,,0.672,0.0491,13.59,3.28,
7808,2016-11-28T12:05:00,22.75,-158,131,HOT288,2,1372,300,,0.8703,0.0895,22.85,5.24,
7809,2016-11-28T12:05:00,22.75,-158,131,HOT288,3,1372,300,,1.0569,0.1139,36.74,8.75,
7810,2016-11-28T12:05:00,22.75,-158,131,HOT288,4,1372,300,,1.2033,0.1704,55.63,12.72,
7811,2016-11-28T12:05:00,22.75,-158,131,HOT288,5,1372,300,,4.1716,0.446,135.77,31.53,
7812,2017-01-23T22:49:00,22.75,-158,223,HOT289,0,1373,336,,1.7382,0.2025,41.72,10.62,
7813,2017-01-23T22:49:00,22.75,-158,223,HOT289,1,1373,336,,1.8515,0.2101,66.74,16.95,
7814,2017-01-23T22:49:00,22.75,-158,223,HOT289,2,1373,336,,1.8617,0.2471,91.36,22.93,
7815,2017-01-23T22:49:00,22.75,-158,223,HOT289,3,1373,336,,2.1317,0.2728,102.96,23.0,
7816,2017-01-23T22:49:00,22.75,-158,223,HOT289,4,1373,336,,1.6747,0.235,88.37,20.01,
7817,2017-01-23T22:49:00,22.75,-158,223,HOT289,5,1373,336,,9.2578,1.1675,391.15,93.52,
7818,2017-01-23T23:23:00,22.75,-158,230,HOT289,0,1374,295,,2.4792,0.1705,35.13,8.95,
7819,2017-01-23T23:23:00,22.75,-158,230,HOT289,1,1374,295,,1.8252,0.2144,68.12,17.3,
7820,2017-01-23T23:23:00,22.75,-158,230,HOT289,2,1374,295,,1.9747,0.2729,100.9,25.32,
7821,2017-01-23T23:23:00,22.75,-158,230,HOT289,3,1374,295,,1.7249,0.2309,87.14,19.46,
7822,2017-01-23T23:23:00,22.75,-158,230,HOT289,4,1374,295,,1.4471,0.2118,79.65,18.04,
7823,2017-01-23T23:23:00,22.75,-158,230,HOT289,5,1374,295,,9.4511,1.1006,370.94,89.08,
7824,2017-01-24T10:00:00,22.75,-158,200,HOT289,0,1375,352,,0.4772,0.0238,5.99,1.43,
7825,2017-01-24T10:00:00,22.75,-158,200,HOT289,1,1375,352,,0.7109,0.0735,23.58,5.79,
7826,2017-01-24T10:00:00,22.75,-158,200,HOT289,2,1375,352,,1.0017,0.1248,48.08,11.97,
7827,2017-01-24T10:00:00,22.75,-158,200,HOT289,3,1375,352,,1.4263,0.1792,64.5,15.48,
7828,2017-01-24T10:00:00,22.75,-158,200,HOT289,4,1375,352,,1.1284,0.17,63.47,14.18,
7829,2017-01-24T10:00:00,22.75,-158,200,HOT289,5,1375,352,,4.7445,0.5713,205.61,48.85,
7830,2017-01-24T12:23:00,22.75,-158,249,HOT289,0,1376,276,,0.7056,0.0599,15.05,3.59,
7831,2017-01-24T12:23:00,22.75,-158,249,HOT289,1,1376,276,,1.0482,0.0929,29.79,7.31,
7832,2017-01-24T12:23:00,22.75,-158,249,HOT289,2,1376,276,,1.4208,0.1901,73.23,18.24,
7833,2017-01-24T12:23:00,22.75,-158,249,HOT289,3,1376,276,,1.6128,0.2087,75.13,18.04,
7834,2017-01-24T12:23:00,22.75,-158,249,HOT289,4,1376,276,,1.226,0.1852,69.14,15.45,
7835,2017-01-24T12:23:00,22.75,-158,249,HOT289,5,1376,276,,6.0134,0.7367,262.34,62.62,
7836,2017-01-24T22:00:00,22.75,-158,200,HOT289,0,1377,283,,1.017,0.0586,12.06,3.07,
7837,2017-01-24T22:00:00,22.75,-158,200,HOT289,1,1377,283,,2.0096,0.1975,62.75,15.94,
7838,2017-01-24T22:00:00,22.75,-158,200,HOT289,2,1377,283,,2.1088,0.2744,101.47,25.47,
7839,2017-01-24T22:00:00,22.75,-158,200,HOT289,3,1377,283,,1.8539,0.244,92.07,20.57,
7840,2017-01-24T22:00:00,22.75,-158,200,HOT289,4,1377,283,,1.3781,0.2104,79.11,17.92,
7841,2017-01-24T22:00:00,22.75,-158,200,HOT289,5,1377,283,,8.3674,0.9849,347.46,82.96,
7842,2017-02-23T22:10:00,22.75,-158,190,HOT290,0,1378,357,,0.5689,0.0664,21.56,5.35,
7843,2017-02-23T22:10:00,22.75,-158,190,HOT290,1,1378,357,,0.8479,0.1221,30.33,6.83,
7844,2017-02-23T22:10:00,22.75,-158,190,HOT290,2,1378,357,,1.0024,0.1565,57.52,14.25,
7845,2017-02-23T22:10:00,22.75,-158,190,HOT290,3,1378,357,,0.8401,0.1413,49.54,11.64,
7846,2017-02-23T22:10:00,22.75,-158,190,HOT290,4,1378,357,,0.8056,0.1642,59.05,13.05,
7847,2017-02-23T22:10:00,22.75,-158,190,HOT290,5,1378,357,,4.0647,0.6506,218.0,51.13,
7848,2017-02-23T22:40:00,22.75,-158,217,HOT290,0,1379,353,,1.6078,0.1195,38.77,9.63,
7849,2017-02-23T22:40:00,22.75,-158,217,HOT290,1,1379,353,,1.4174,0.1194,29.66,6.68,
7850,2017-02-23T22:40:00,22.75,-158,217,HOT290,2,1379,353,,1.5092,0.216,79.4,19.67,
7851,2017-02-23T22:40:00,22.75,-158,217,HOT290,3,1379,353,,1.0804,0.1625,56.97,13.38,
7852,2017-02-23T22:40:00,22.75,-158,217,HOT290,4,1379,353,,0.9723,0.1515,54.47,12.04,
7853,2017-02-23T22:40:00,22.75,-158,217,HOT290,5,1379,353,,6.587,0.7689,259.27,61.4,
7854,2017-02-24T10:09:00,22.75,-158,192,HOT290,0,1380,407,,0.2547,0.0184,7.11,1.57,
7855,2017-02-24T10:09:00,22.75,-158,192,HOT290,1,1380,407,,0.8751,0.084,24.97,5.74,
7856,2017-02-24T10:09:00,22.75,-158,192,HOT290,2,1380,407,,1.1403,0.1122,38.27,9.42,
7857,2017-02-24T10:09:00,22.75,-158,192,HOT290,3,1380,407,,0.6305,0.0798,27.61,6.65,
7858,2017-02-24T10:09:00,22.75,-158,192,HOT290,4,1380,407,,0.7093,0.0981,32.67,7.32,
7859,2017-02-24T10:09:00,22.75,-158,192,HOT290,5,1380,407,,3.6098,0.3925,130.63,30.69,
7860,2017-02-24T10:40:00,22.75,-158,173,HOT290,0,1381,367,,0.3769,0.0496,19.18,4.25,
7861,2017-02-24T10:40:00,22.75,-158,173,HOT290,1,1381,367,,0.9161,0.0828,24.59,5.65,
