,time,lat,lon,depth,cruise,stime,etime,itype,chl,phaeo,l12,d12,bsal,pbact,hbact,sbact,ebact
2009,2013-11-26T00:00:00,22.75,-158,100,HOT257,430.0,1810.0,2,0.251,0.464,1.96,,35.2747,104912.0,453906.0,467.0,1432.0
2010,2013-11-26T00:00:00,22.75,-158,125,HOT257,430.0,1810.0,2,0.138,0.239,0.363,,35.3124,36681.0,353435.0,49.0,1252.0
2011,2013-11-26T00:00:00,22.75,-158,150,HOT257,430.0,1810.0,2,0.062,0.11,,,35.3171,12735.0,306857.0,0.0,362.0
2012,2013-11-26T00:00:00,22.75,-158,175,HOT257,430.0,1810.0,2,0.027,0.051,,,35.3078,1791.0,242838.0,0.0,90.0
2013,2013-12-20T00:00:00,22.75,-158,5,HOT258,436.0,1905.0,2,0.103,0.064,6.435,,35.4119,241377.0,458584.0,1118.0,910.0
2014,2013-12-20T00:00:00,22.75,-158,25,HOT258,436.0,1905.0,2,0.102,0.045,6.357,,35.4111,228725.0,439198.0,1085.0,776.0
2015,2013-12-20T00:00:00,22.75,-158,45,HOT258,436.0,1905.0,2,0.112,0.05,5.027,,35.4192,233940.0,470534.0,1074.0,765.0
2016,2013-12-20T00:00:00,22.75,-158,75,HOT258,436.0,1905.0,2,0.186,0.137,2.985,,35.3953,208183.0,375721.0,935.0,1034.0
2017,2013-12-20T00:00:00,22.75,-158,100,HOT258,436.0,1905.0,2,0.268,0.4,1.27,,35.3177,104815.0,329486.0,60.0,2716.0
2018,2013-12-20T00:00:00,22.75,-158,125,HOT258,436.0,1905.0,2,0.116,0.217,0.293,,35.285,30155.0,266047.0,0.0,796.0
2019,2013-12-20T00:00:00,22.75,-158,150,HOT258,436.0,1905.0,2,0.026,0.042,,,35.074,1969.0,209736.0,0.0,60.0
2020,2013-12-20T00:00:00,22.75,-158,175,HOT258,436.0,1905.0,2,0.011,0.007,,,34.8977,209.0,186892.0,0.0,20.0
2021,2014-01-15T00:00:00,22.75,-158,5,HOT259,440.0,1838.0,2,0.084,0.025,4.627,,35.462,208877.0,408794.0,1053.0,1033.0
2022,2014-01-15T00:00:00,22.75,-158,25,HOT259,440.0,1838.0,2,0.083,0.027,5.267,,35.4594,214143.0,404587.0,811.0,1127.0
2023,2014-01-15T00:00:00,22.75,-158,45,HOT259,440.0,1838.0,2,0.087,0.029,4.293,,35.436,222700.0,381292.0,1191.0,1082.0
2024,2014-01-15T00:00:00,22.75,-158,75,HOT259,440.0,1838.0,2,0.118,0.057,2.735,,35.4373,224254.0,412905.0,995.0,1064.0
2025,2014-01-15T00:00:00,22.75,-158,100,HOT259,440.0,1838.0,2,0.182,0.141,1.393,,35.4381,242810.0,376830.0,1104.0,975.0
2026,2014-01-15T00:00:00,22.75,-158,125,HOT259,440.0,1838.0,2,0.281,0.468,0.743,,35.3713,92132.0,326242.0,40.0,2993.0
2027,2014-01-15T00:00:00,22.75,-158,150,HOT259,440.0,1838.0,2,0.047,0.122,,,35.2798,11256.0,222295.0,0.0,358.0
2028,2014-01-15T00:00:00,22.75,-158,175,HOT259,440.0,1838.0,2,0.017,0.013,,,35.0476,696.0,205752.0,0.0,40.0
2029,2014-02-14T00:00:00,22.75,-158,5,HOT260,445.0,2011.0,2,0.097,0.047,4.137,,35.4022,202041.0,415589.0,3258.0,1323.0
2030,2014-02-14T00:00:00,22.75,-158,25,HOT260,445.0,2011.0,2,0.098,0.057,3.387,,35.402,202369.0,396234.0,3325.0,1324.0
2031,2014-02-14T00:00:00,22.75,-158,45,HOT260,445.0,2011.0,2,0.115,0.056,2.333,,35.4093,193080.0,376146.0,3450.0,1402.0
2032,2014-02-14T00:00:00,22.75,-158,75,HOT260,445.0,2011.0,2,0.212,0.16,1.325,,35.4409,164170.0,408667.0,1784.0,1258.0
2033,2014-02-14T00:00:00,22.75,-158,100,HOT260,445.0,2011.0,2,0.229,0.371,1.02,,35.3537,79377.0,370158.0,169.0,2101.0
2034,2014-02-14T00:00:00,22.75,-158,125,HOT260,445.0,2011.0,2,0.14,0.249,0.213,,35.2633,37378.0,268325.0,80.0,1024.0
2035,2014-02-14T00:00:00,22.75,-158,150,HOT260,445.0,2011.0,2,0.073,0.166,,,35.1878,18874.0,217101.0,0.0,466.0
2036,2014-02-14T00:00:00,22.75,-158,175,HOT260,445.0,2011.0,2,0.018,0.011,,,35.0159,818.0,178264.0,0.0,89.0
2037,2014-03-05T00:00:00,22.75,-158,5,HOT261,450.0,1915.0,2,0.09,0.031,6.813,,35.3573,237519.0,524780.0,3174.0,1453.0
2038,2014-03-05T00:00:00,22.75,-158,25,HOT261,450.0,1915.0,2,0.093,0.035,7.503,,35.3573,235930.0,497549.0,3181.0,1591.0
2039,2014-03-05T00:00:00,22.75,-158,45,HOT261,450.0,1915.0,2,0.094,0.035,6.507,,35.3573,240421.0,512525.0,3295.0,1756.0
2040,2014-03-05T00:00:00,22.75,-158,75,HOT261,450.0,1915.0,2,0.191,0.122,4.61,,35.4316,254156.0,418848.0,2499.0,1503.0
2041,2014-03-05T00:00:00,22.75,-158,100,HOT261,450.0,1915.0,2,0.246,0.391,3.45,,35.3311,79488.0,417939.0,269.0,2478.0
2042,2014-03-05T00:00:00,22.75,-158,125,HOT261,450.0,1915.0,2,0.099,0.256,0.72,,35.2536,27158.0,250882.0,0.0,796.0
2043,2014-03-05T00:00:00,22.75,-158,150,HOT261,450.0,1915.0,2,0.056,0.119,,,35.2154,11376.0,218939.0,0.0,349.0
2044,2014-03-05T00:00:00,22.75,-158,175,HOT261,450.0,1915.0,2,0.023,0.021,,,35.0705,1056.0,193941.0,0.0,72.0
2045,2014-04-10T00:00:00,22.75,-158,5,HOT262,445.0,1900.0,2,0.089,0.052,7.283,,35.3151,151561.0,386062.0,1808.0,840.0
2046,2014-04-10T00:00:00,22.75,-158,25,HOT262,445.0,1900.0,2,0.087,0.061,7.927,,35.3167,155058.0,392941.0,1516.0,797.0
2047,2014-04-10T00:00:00,22.75,-158,45,HOT262,445.0,1900.0,2,0.091,0.062,7.96,,35.32,153240.0,398958.0,1523.0,906.0
2048,2014-04-10T00:00:00,22.75,-158,75,HOT262,445.0,1900.0,2,0.144,0.159,5.647,,35.4245,225251.0,400430.0,2317.0,716.0
2049,2014-04-10T00:00:00,22.75,-158,100,HOT262,445.0,1900.0,2,0.218,0.231,3.53,,35.4732,219043.0,342799.0,2239.0,746.0
2050,2014-04-10T00:00:00,22.75,-158,125,HOT262,445.0,1900.0,2,0.282,0.351,1.977,,35.4665,92835.0,345570.0,1294.0,1055.0
2051,2014-04-10T00:00:00,22.75,-158,150,HOT262,445.0,1900.0,2,0.243,0.321,,,35.4675,64412.0,362668.0,1015.0,736.0
2052,2014-04-10T00:00:00,22.75,-158,175,HOT262,445.0,1900.0,2,0.161,0.228,,,35.4569,32639.0,345538.0,359.0,1076.0
2053,2014-06-01T00:00:00,22.75,-158,5,HOT263,418.0,1920.0,2,0.063,0.037,9.193,,35.2461,166194.0,483708.0,2285.0,924.0
2054,2014-06-01T00:00:00,22.75,-158,25,HOT263,418.0,1920.0,2,0.059,0.025,6.183,,35.5255,197883.0,469609.0,1778.0,879.0
2055,2014-06-01T00:00:00,22.75,-158,45,HOT263,418.0,1920.0,2,0.073,0.048,5.34,,35.5184,211570.0,440782.0,1681.0,736.0
2056,2014-06-01T00:00:00,22.75,-158,75,HOT263,418.0,1920.0,2,0.151,0.15,5.605,,35.4348,226114.0,336003.0,1439.0,625.0
2057,2014-06-01T00:00:00,22.75,-158,100,HOT263,418.0,1920.0,2,0.279,0.515,6.613,,35.3774,96069.0,348609.0,0.0,3204.0
2058,2014-06-01T00:00:00,22.75,-158,125,HOT263,418.0,1920.0,2,0.174,0.466,1.937,,35.3163,52325.0,270674.0,0.0,1633.0
2059,2014-06-01T00:00:00,22.75,-158,150,HOT263,418.0,1920.0,2,0.079,0.193,,,35.213,16647.0,248218.0,0.0,452.0
2060,2014-06-01T00:00:00,22.75,-158,175,HOT263,418.0,1920.0,2,0.021,0.018,,,35.0256,962.0,228435.0,0.0,69.0
2061,2014-06-30T00:00:00,22.75,-158,5,HOT264,415.0,1917.0,2,0.09,0.05,9.533,,35.4099,183058.0,567801.0,1573.0,1042.0
2062,2014-06-30T00:00:00,22.75,-158,25,HOT264,415.0,1917.0,2,0.066,0.036,9.887,,35.4267,204197.0,577753.0,1482.0,1064.0
2063,2014-06-30T00:00:00,22.75,-158,45,HOT264,415.0,1917.0,2,0.092,0.068,6.735,,35.4267,231719.0,510298.0,1736.0,1250.0
2064,2014-06-30T00:00:00,22.75,-158,75,HOT264,415.0,1917.0,2,0.128,0.112,4.32,,35.4233,242999.0,404230.0,1681.0,1352.0
2065,2014-06-30T00:00:00,22.75,-158,100,HOT264,415.0,1917.0,2,0.147,0.184,2.217,,35.3932,197050.0,319394.0,858.0,1066.0
2066,2014-06-30T00:00:00,22.75,-158,125,HOT264,415.0,1917.0,2,0.231,0.576,1.583,,35.267,73602.0,308619.0,0.0,2226.0
2067,2014-06-30T00:00:00,22.75,-158,150,HOT264,415.0,1917.0,2,0.077,0.215,,,35.0923,14746.0,241400.0,0.0,597.0
2068,2014-06-30T00:00:00,22.75,-158,175,HOT264,415.0,1917.0,2,0.031,0.083,,,34.728,5067.0,187933.0,0.0,237.0
2069,2014-09-14T00:00:00,22.75,-158,5,HOT265,441.0,1853.0,2,0.055,0.036,6.913,,34.9087,225027.0,568364.0,1184.0,776.0
2070,2014-09-14T00:00:00,22.75,-158,25,HOT265,441.0,1853.0,2,0.067,0.042,,,34.9132,267499.0,607869.0,1732.0,846.0
2071,2014-09-14T00:00:00,22.75,-158,45,HOT265,441.0,1853.0,2,0.084,0.089,6.713,,35.099,304856.0,673586.0,1343.0,687.0
2072,2014-09-14T00:00:00,22.75,-158,75,HOT265,441.0,1853.0,2,0.146,0.09,4.343,,35.1819,355471.0,788912.0,4301.0,1005.0
2073,2014-09-14T00:00:00,22.75,-158,100,HOT265,441.0,1853.0,2,0.256,0.531,2.743,,35.2877,94955.0,329672.0,537.0,3234.0
2074,2014-09-14T00:00:00,22.75,-158,125,HOT265,441.0,1853.0,2,0.133,0.34,0.587,,35.3062,37285.0,360396.0,109.0,1065.0
2075,2014-09-14T00:00:00,22.75,-158,150,HOT265,441.0,1853.0,2,0.069,0.218,,,35.2089,19454.0,368767.0,0.0,468.0
2076,2014-09-14T00:00:00,22.75,-158,175,HOT265,441.0,1853.0,2,0.026,0.07,,,35.0293,4913.0,214333.0,0.0,147.0
2077,2014-10-13T00:00:00,22.75,-158,5,HOT266,424.0,1857.0,2,0.105,0.102,10.373,,34.9943,224537.0,576656.0,825.0,658.0
2078,2014-10-13T00:00:00,22.75,-158,25,HOT266,424.0,1857.0,2,0.105,0.098,11.787,,34.9933,255656.0,589116.0,826.0,627.0
2079,2014-10-13T00:00:00,22.75,-158,45,HOT266,424.0,1857.0,2,0.121,0.113,8.793,,34.9797,272809.0,637118.0,956.0,795.0
2080,2014-10-13T00:00:00,22.75,-158,75,HOT266,424.0,1857.0,2,0.214,0.282,4.41,,35.1433,300109.0,475675.0,2432.0,1092.0
2081,2014-10-13T00:00:00,22.75,-158,100,HOT266,424.0,1857.0,2,0.24,0.572,1.927,,35.3273,82907.0,397057.0,528.0,1633.0
2082,2014-10-13T00:00:00,22.75,-158,125,HOT266,424.0,1857.0,2,0.074,0.284,0.383,,35.3129,19065.0,284973.0,0.0,677.0
2083,2014-10-13T00:00:00,22.75,-158,150,HOT266,424.0,1857.0,2,0.037,0.152,,,35.2079,7406.0,236239.0,0.0,179.0
2084,2014-10-13T00:00:00,22.75,-158,175,HOT266,424.0,1857.0,2,0.016,0.083,,,35.0213,2027.0,235809.0,0.0,70.0
2085,2014-11-21T00:00:00,22.75,-158,5,HOT267,413.0,1810.0,2,0.159,0.196,8.257,,35.2796,256830.0,503947.0,1531.0,1213.0
2086,2014-11-21T00:00:00,22.75,-158,25,HOT267,413.0,1810.0,2,0.157,0.194,8.257,,35.2792,279775.0,480190.0,2084.0,1175.0
2087,2014-11-21T00:00:00,22.75,-158,45,HOT267,413.0,1810.0,2,0.159,0.184,5.977,,35.2794,261509.0,543341.0,1592.0,1204.0
2088,2014-11-21T00:00:00,22.75,-158,75,HOT267,413.0,1810.0,2,0.246,0.372,3.513,,35.2773,159614.0,530426.0,1288.0,1104.0
2089,2014-11-21T00:00:00,22.75,-158,100,HOT267,413.0,1810.0,2,0.216,0.581,1.21,,35.3689,80205.0,369508.0,60.0,2270.0
2090,2014-11-21T00:00:00,22.75,-158,125,HOT267,413.0,1810.0,2,0.121,0.384,0.283,,35.3301,23384.0,299761.0,0.0,865.0
2091,2014-11-21T00:00:00,22.75,-158,150,HOT267,413.0,1810.0,2,0.057,0.193,,,35.2408,8390.0,270267.0,0.0,379.0
2092,2014-11-21T00:00:00,22.75,-158,175,HOT267,413.0,1810.0,2,0.031,0.113,,,35.0569,3509.0,262485.0,0.0,219.0
2093,2014-12-16T00:00:00,22.75,-158,5,HOT268,433.0,1838.0,2,0.152,0.134,5.2,,35.3244,189616.0,492179.0,1482.0,637.0
2094,2014-12-16T00:00:00,22.75,-158,25,HOT268,433.0,1838.0,2,0.153,0.14,7.36,,35.3246,205685.0,493959.0,1700.0,686.0
2095,2014-12-16T00:00:00,22.75,-158,45,HOT268,433.0,1838.0,2,0.156,0.139,5.497,,35.3244,192983.0,466522.0,1553.0,717.0
2096,2014-12-16T00:00:00,22.75,-158,75,HOT268,433.0,1838.0,2,0.156,0.133,2.197,,35.3232,195236.0,569229.0,1571.0,597.0
2097,2014-12-16T00:00:00,22.75,-158,100,HOT268,433.0,1838.0,2,0.171,0.3,1.237,,35.2993,102297.0,359744.0,520.0,962.0
2098,2014-12-16T00:00:00,22.75,-158,125,HOT268,433.0,1838.0,2,0.093,0.327,0.38,,35.2897,25413.0,320365.0,0.0,467.0
2099,2014-12-16T00:00:00,22.75,-158,150,HOT268,433.0,1838.0,2,0.022,0.172,,,35.2329,6965.0,257657.0,0.0,141.0
2100,2014-12-16T00:00:00,22.75,-158,175,HOT268,433.0,1838.0,2,0.013,0.054,,,35.1191,1282.0,217366.0,0.0,79.0
2101,2015-02-24T00:00:00,22.75,-158,5,HOT269,405.0,1935.0,2,0.082,0.069,5.557,,35.1861,240709.0,470924.0,3238.0,1109.0
2102,2015-02-24T00:00:00,22.75,-158,25,HOT269,405.0,1935.0,2,0.094,0.068,7.343,,35.1918,246690.0,458785.0,3120.0,1585.0
2103,2015-02-24T00:00:00,22.75,-158,45,HOT269,405.0,1935.0,2,0.105,0.074,5.69,,35.3427,290904.0,506487.0,4341.0,1620.0
2104,2015-02-24T00:00:00,22.75,-158,75,HOT269,405.0,1935.0,2,0.124,0.112,3.66,,35.406,289236.0,489882.0,4881.0,1891.0
2105,2015-02-24T00:00:00,22.75,-158,100,HOT269,405.0,1935.0,2,0.263,0.268,3.257,,35.4091,135710.0,518076.0,2947.0,2672.0
2106,2015-02-24T00:00:00,22.75,-158,125,HOT269,405.0,1935.0,2,0.238,0.221,0.94,,35.4336,105783.0,504243.0,2752.0,1462.0
2107,2015-02-24T00:00:00,22.75,-158,150,HOT269,405.0,1935.0,2,0.081,0.177,,,35.3476,17383.0,299958.0,117.0,539.0
2108,2015-02-24T00:00:00,22.75,-158,175,HOT269,405.0,1935.0,2,0.033,0.089,,,35.1165,4743.0,197432.0,0.0,193.0
2109,2015-03-28T00:00:00,22.75,-158,5,HOT270,424.0,1850.0,2,0.103,0.085,,,35.2877,217814.0,467171.0,4204.0,1283.0
2110,2015-03-28T00:00:00,22.75,-158,25,HOT270,424.0,1850.0,2,0.104,0.073,6.633,,35.2873,240547.0,424503.0,3856.0,1390.0
2111,2015-03-28T00:00:00,22.75,-158,45,HOT270,424.0,1850.0,2,0.102,0.08,6.01,,35.2867,223588.0,479013.0,4348.0,1341.0
2112,2015-03-28T00:00:00,22.75,-158,75,HOT270,424.0,1850.0,2,0.115,0.085,3.687,,35.2895,245160.0,404566.0,4220.0,1769.0
2113,2015-03-28T00:00:00,22.75,-158,100,HOT270,424.0,1850.0,2,0.15,0.109,1.55,,35.2915,228690.0,426847.0,3399.0,1506.0
2114,2015-03-28T00:00:00,22.75,-158,125,HOT270,424.0,1850.0,2,0.273,0.433,0.687,,35.3179,112769.0,429001.0,772.0,4095.0
2115,2015-03-28T00:00:00,22.75,-158,150,HOT270,424.0,1850.0,2,0.202,0.448,,,35.3731,57501.0,336969.0,163.0,2359.0
2116,2015-03-28T00:00:00,22.75,-158,175,HOT270,424.0,1850.0,2,0.051,0.154,,,35.267,11859.0,251166.0,0.0,865.0
2117,2015-04-21T00:00:00,22.75,-158,5,HOT271,412.0,1910.0,2,0.07,0.062,7.167,,35.1329,174419.0,535496.0,1790.0,1353.0
2118,2015-04-21T00:00:00,22.75,-158,25,HOT271,412.0,1910.0,2,0.073,0.059,5.957,,35.2251,179140.0,537738.0,1598.0,1375.0
2119,2015-04-21T00:00:00,22.75,-158,45,HOT271,412.0,1910.0,2,0.08,0.068,6.937,,35.2519,213492.0,567650.0,2373.0,1281.0
2120,2015-04-21T00:00:00,22.75,-158,75,HOT271,412.0,1910.0,2,0.116,0.104,4.493,,35.3484,222687.0,505045.0,2092.0,1018.0
2121,2015-04-21T00:00:00,22.75,-158,100,HOT271,412.0,1910.0,2,0.334,0.6,5.15,,35.3372,161962.0,467664.0,330.0,2854.0
2122,2015-04-21T00:00:00,22.75,-158,125,HOT271,412.0,1910.0,2,0.196,0.405,1.045,,35.3325,47534.0,316745.0,163.0,1372.0
2123,2015-04-21T00:00:00,22.75,-158,150,HOT271,412.0,1910.0,2,0.083,0.22,,,35.2418,16227.0,278543.0,0.0,565.0
2124,2015-04-21T00:00:00,22.75,-158,175,HOT271,412.0,1910.0,2,0.037,0.083,,,35.0756,3737.0,250470.0,0.0,315.0
2125,2015-05-23T00:00:00,22.75,-158,5,HOT272,434.0,1920.0,2,0.095,0.056,6.447,,35.2044,182792.0,489052.0,1633.0,903.0
2126,2015-05-23T00:00:00,22.75,-158,25,HOT272,434.0,1920.0,2,0.094,0.052,7.36,,35.2032,180547.0,491468.0,1054.0,1357.0
2127,2015-05-23T00:00:00,22.75,-158,45,HOT272,434.0,1920.0,2,0.109,0.063,5.83,,35.1977,193641.0,456231.0,1172.0,1274.0
2128,2015-05-23T00:00:00,22.75,-158,75,HOT272,434.0,1920.0,2,0.161,0.107,4.983,,35.2227,242582.0,519582.0,1108.0,1250.0
2129,2015-05-23T00:00:00,22.75,-158,100,HOT272,434.0,1920.0,2,0.239,0.188,3.017,,35.3526,276082.0,444328.0,2192.0,895.0
2130,2015-05-23T00:00:00,22.75,-158,125,HOT272,434.0,1920.0,2,0.34,0.376,1.785,,35.3571,188638.0,385972.0,1381.0,1949.0
2131,2015-05-23T00:00:00,22.75,-158,150,HOT272,434.0,1920.0,2,0.261,0.577,,,35.3522,64090.0,319455.0,102.0,2053.0
2132,2015-05-23T00:00:00,22.75,-158,175,HOT272,434.0,1920.0,2,0.106,0.356,,,35.38,25442.0,253744.0,0.0,772.0
2133,2015-06-19T00:00:00,22.75,-158,5,HOT273,412.0,1925.0,2,0.057,0.041,6.727,,35.1183,183757.0,538483.0,1615.0,894.0
2134,2015-06-19T00:00:00,22.75,-158,25,HOT273,412.0,1925.0,2,0.055,0.038,7.14,,35.1173,172311.0,532755.0,1289.0,1015.0
2135,2015-06-19T00:00:00,22.75,-158,45,HOT273,412.0,1925.0,2,0.062,0.044,6.39,,35.1402,222467.0,600482.0,1698.0,1047.0
2136,2015-06-19T00:00:00,22.75,-158,75,HOT273,412.0,1925.0,2,0.084,0.069,4.55,,35.1959,244667.0,564701.0,2183.0,1046.0
2137,2015-06-19T00:00:00,22.75,-158,100,HOT273,412.0,1925.0,2,0.128,0.128,2.337,,35.2615,285045.0,552278.0,2086.0,1028.0
2138,2015-06-19T00:00:00,22.75,-158,125,HOT273,412.0,1925.0,2,0.208,0.253,1.033,,35.3374,280024.0,438918.0,2413.0,937.0
2139,2015-06-19T00:00:00,22.75,-158,150,HOT273,412.0,1925.0,2,0.143,0.47,,,35.3604,53283.0,328185.0,0.0,2316.0
2140,2015-06-19T00:00:00,22.75,-158,175,HOT273,412.0,1925.0,2,0.065,0.252,,,35.3395,18892.0,263205.0,0.0,985.0
2141,2015-07-19T00:00:00,22.75,-158,5,HOT274,430.0,1920.0,2,0.059,0.044,7.385,,35.1514,184881.0,385682.0,1058.0,387.0
2142,2015-07-19T00:00:00,22.75,-158,25,HOT274,430.0,1920.0,2,0.052,0.04,7.923,,35.1518,168920.0,410171.0,844.0,529.0
2143,2015-07-19T00:00:00,22.75,-158,45,HOT274,430.0,1920.0,2,0.068,0.059,7.943,,35.2881,210402.0,445573.0,1067.0,1016.0
2144,2015-07-19T00:00:00,22.75,-158,75,HOT274,430.0,1920.0,2,0.123,0.126,6.03,,35.2885,231905.0,471716.0,1711.0,820.0
2145,2015-07-19T00:00:00,22.75,-158,100,HOT274,430.0,1920.0,2,0.135,0.287,3.7,,35.3009,141449.0,333739.0,384.0,1666.0
2146,2015-07-19T00:00:00,22.75,-158,125,HOT274,430.0,1920.0,2,0.09,0.388,1.293,,35.2075,44357.0,249024.0,0.0,2256.0
2147,2015-07-19T00:00:00,22.75,-158,150,HOT274,430.0,1920.0,2,0.07,0.207,,,35.1764,20834.0,228846.0,0.0,1514.0
2148,2015-07-19T00:00:00,22.75,-158,175,HOT274,430.0,1920.0,2,0.022,0.103,,,35.0315,5544.0,210178.0,0.0,830.0
2149,2015-08-12T00:00:00,22.75,-158,5,HOT275,405.0,1917.0,2,0.074,0.048,8.383,,35.3086,165232.0,482807.0,589.0,874.0
2150,2015-08-12T00:00:00,22.75,-158,25,HOT275,405.0,1917.0,2,0.087,0.081,11.28,,35.36,158370.0,469667.0,755.0,908.0
2151,2015-08-12T00:00:00,22.75,-158,45,HOT275,405.0,1917.0,2,0.108,0.089,8.01,,35.3892,228210.0,499070.0,1219.0,965.0
2152,2015-08-12T00:00:00,22.75,-158,75,HOT275,405.0,1917.0,2,0.171,0.167,5.06,,35.337,209293.0,367439.0,1605.0,1138.0
2153,2015-08-12T00:00:00,22.75,-158,100,HOT275,405.0,1917.0,2,0.222,0.401,3.337,,35.0457,60644.0,306560.0,0.0,3361.0
2154,2015-08-12T00:00:00,22.75,-158,125,HOT275,405.0,1917.0,2,0.116,0.401,0.69,,34.973,45077.0,255151.0,0.0,2681.0
2155,2015-08-12T00:00:00,22.75,-158,150,HOT275,405.0,1917.0,2,0.051,0.158,,,34.7294,10734.0,191282.0,0.0,1276.0
2156,2015-08-12T00:00:00,22.75,-158,175,HOT275,405.0,1917.0,2,0.022,0.043,,,34.5836,1363.0,173017.0,0.0,386.0
2157,2015-10-13T00:00:00,22.75,-158,5,HOT277,410.0,1915.0,2,0.109,0.064,8.133,,35.2974,280720.0,451648.0,966.0,813.0
2158,2015-10-13T00:00:00,22.75,-158,25,HOT277,410.0,1915.0,2,0.105,0.073,8.38,,35.3082,284062.0,519748.0,1116.0,964.0
2159,2015-10-13T00:00:00,22.75,-158,45,HOT277,410.0,1915.0,2,0.144,0.097,8.333,,35.3106,296215.0,402028.0,939.0,858.0
2160,2015-10-13T00:00:00,22.75,-158,75,HOT277,410.0,1915.0,2,0.21,0.152,4.2,,35.3202,252303.0,411994.0,1739.0,1068.0
2161,2015-10-13T00:00:00,22.75,-158,100,HOT277,410.0,1915.0,2,0.237,0.325,1.563,,35.2976,137536.0,415762.0,751.0,1594.0
2162,2015-10-13T00:00:00,22.75,-158,125,HOT277,410.0,1915.0,2,0.151,0.366,0.587,,35.1585,42645.0,311122.0,0.0,1626.0
2163,2015-10-13T00:00:00,22.75,-158,150,HOT277,410.0,1915.0,2,0.059,0.156,,,35.0073,12467.0,198396.0,0.0,497.0
2164,2015-10-13T00:00:00,22.75,-158,175,HOT277,410.0,1915.0,2,0.018,0.031,,,34.7728,1147.0,167147.0,0.0,112.0
2165,2015-12-08T00:00:00,22.75,-158,5,HOT279,430.0,1830.0,2,0.1,0.068,7.767,,35.0008,205189.0,546340.0,1189.0,772.0
2166,2015-12-08T00:00:00,22.75,-158,25,HOT279,430.0,1830.0,2,0.098,0.074,6.963,,35.0004,254194.0,501599.0,1260.0,1189.0
2167,2015-12-08T00:00:00,22.75,-158,45,HOT279,430.0,1830.0,2,0.101,0.069,4.257,,35.0006,246399.0,486168.0,1188.0,1072.0
2168,2015-12-08T00:00:00,22.75,-158,75,HOT279,430.0,1830.0,2,0.112,0.081,1.413,,35.0065,252937.0,531773.0,1608.0,1079.0
2169,2015-12-08T00:00:00,22.75,-158,100,HOT279,430.0,1830.0,2,0.244,0.284,0.763,,35.2603,128870.0,517270.0,1062.0,2079.0
2170,2015-12-08T00:00:00,22.75,-158,125,HOT279,430.0,1830.0,2,0.163,0.352,0.277,,35.3033,43113.0,294085.0,0.0,1453.0
2171,2015-12-08T00:00:00,22.75,-158,150,HOT279,430.0,1830.0,2,0.071,0.223,,,35.2101,18058.0,251829.0,0.0,691.0
2172,2015-12-08T00:00:00,22.75,-158,175,HOT279,430.0,1830.0,2,0.024,0.071,,,34.9963,3514.0,180107.0,0.0,173.0
2173,2016-01-12T00:00:00,22.75,-158,5,HOT280,428.0,1900.0,2,0.117,0.082,7.195,,34.9286,219888.0,424793.0,1684.0,878.0
2174,2016-01-12T00:00:00,22.75,-158,25,HOT280,428.0,1900.0,2,0.118,0.092,7.427,,34.9262,237062.0,417776.0,1435.0,1100.0
2175,2016-01-12T00:00:00,22.75,-158,45,HOT280,428.0,1900.0,2,0.119,0.1,5.8,,34.9254,245486.0,404462.0,1638.0,1138.0
2176,2016-01-12T00:00:00,22.75,-158,75,HOT280,428.0,1900.0,2,0.149,0.107,2.717,,34.936,201625.0,343761.0,1658.0,1024.0
2177,2016-01-12T00:00:00,22.75,-158,100,HOT280,428.0,1900.0,2,0.28,0.437,1.81,,35.1291,109999.0,388524.0,634.0,2842.0
2178,2016-01-12T00:00:00,22.75,-158,125,HOT280,428.0,1900.0,2,0.205,0.463,0.52,,35.2207,48221.0,315099.0,0.0,1359.0
2179,2016-01-12T00:00:00,22.75,-158,150,HOT280,428.0,1900.0,2,0.049,0.139,,,35.1796,6043.0,227955.0,0.0,263.0
2180,2016-01-12T00:00:00,22.75,-158,175,HOT280,428.0,1900.0,2,0.021,0.058,,,35.0709,1317.0,189988.0,0.0,0.0
2181,2016-02-09T00:00:00,22.75,-158,5,HOT281,420.0,1911.0,2,0.085,0.056,5.947,,34.9213,204475.0,465912.0,1332.0,1174.0
2182,2016-02-09T00:00:00,22.75,-158,25,HOT281,420.0,1911.0,2,0.116,0.089,7.573,,35.1226,210688.0,436584.0,1586.0,1286.0
2183,2016-02-09T00:00:00,22.75,-158,45,HOT281,420.0,1911.0,2,0.115,0.099,6.43,,35.1782,206974.0,425364.0,1917.0,1856.0
2184,2016-02-09T00:00:00,22.75,-158,75,HOT281,420.0,1911.0,2,0.149,0.117,3.46,,35.3102,240121.0,463217.0,3980.0,1486.0
2185,2016-02-09T00:00:00,22.75,-158,100,HOT281,420.0,1911.0,2,0.196,0.162,1.897,,35.323,245528.0,432785.0,3768.0,1268.0
2186,2016-02-09T00:00:00,22.75,-158,125,HOT281,420.0,1911.0,2,0.238,0.213,0.663,,35.3218,213409.0,472151.0,4062.0,1163.0
2187,2016-02-09T00:00:00,22.75,-158,150,HOT281,420.0,1911.0,2,0.146,0.292,,,35.2367,38429.0,313624.0,229.0,1041.0
2188,2016-02-09T00:00:00,22.75,-158,175,HOT281,420.0,1911.0,2,0.022,0.052,,,35.1788,1787.0,193873.0,0.0,102.0
