   Id       ,	yymmdd_in,     yymmdd_out,       decy_in ,       decy_out,      hhmm_in,       hhmm_out,         Lat_in,          Lat_out,      Long_in,         Long_out,      QF,     dep1,   pres ,     temp,        salt   ,           lt1,    lt2,  lt3  ,  dark ,	t0    ,  pp   , 
  1002008105	  19900509	  19900509	  1990.354	  -999.000	    -999	    -999	  31.848	  -999.000	  64.297	  -999.000	  2	 80.0	-999.0	-999.000	-999.000	   2.67	   2.56	   2.72	   0.79	   0.51	   1.86
  1002008106	  19900509	  19900509	  1990.354	  -999.000	    -999	    -999	  31.848	  -999.000	  64.297	  -999.000	  2	100.0	-999.0	-999.000	-999.000	   1.43	   1.94	   1.29	   0.65	   0.27	   0.90
  1002008107	  19900509	  19900509	  1990.354	  -999.000	    -999	    -999	  31.848	  -999.000	  64.297	  -999.000	  2	120.0	-999.0	-999.000	-999.000	   0.85	   0.96	   0.94	   0.52	   0.22	   0.40
  1002008108	  19900509	  19900509	  1990.354	  -999.000	    -999	    -999	  31.848	  -999.000	  64.297	  -999.000	  2	140.0	-999.0	-999.000	-999.000	   0.65	   0.82	   0.58	   0.41	   0.26	   0.27
  1002108101	  19900622	  19900622	  1990.475	  -999.000	    -999	    -999	  31.893	  -999.000	  64.193	  -999.000	  2	  1.0	-999.0	-999.000	-999.000	   6.81	   6.44	   6.52	   1.00	   0.33	   5.59
  1002108102	  19900622	  19900622	  1990.475	  -999.000	    -999	    -999	  31.893	  -999.000	  64.193	  -999.000	  2	 20.0	-999.0	-999.000	-999.000	   5.50	   5.92	   6.38	   0.77	   0.32	   5.16
  1002108103	  19900622	  19900622	  1990.475	  -999.000	    -999	    -999	  31.893	  -999.000	  64.193	  -999.000	  2	 40.0	-999.0	-999.000	-999.000	   4.65	   4.54	   4.88	   0.77	   0.32	   3.92
  1002108104	  19900622	  19900622	  1990.475	  -999.000	    -999	    -999	  31.893	  -999.000	  64.193	  -999.000	  2	 60.0	-999.0	-999.000	-999.000	   2.91	   3.32	   3.45	   0.69	   0.27	   2.54
  1002108105	  19900622	  19900622	  1990.475	  -999.000	    -999	    -999	  31.893	  -999.000	  64.193	  -999.000	  2	 80.0	-999.0	-999.000	-999.000	   2.03	   2.06	   2.11	   0.61	   0.28	   1.46
  1002108106	  19900622	  19900622	  1990.475	  -999.000	    -999	    -999	  31.893	  -999.000	  64.193	  -999.000	  2	100.0	-999.0	-999.000	-999.000	   1.18	   1.21	   1.11	   0.79	   0.31	   0.38
  1002108107	  19900622	  19900622	  1990.475	  -999.000	    -999	    -999	  31.893	  -999.000	  64.193	  -999.000	  2	120.0	-999.0	-999.000	-999.000	   0.80	   0.69	   0.73	   0.62	   0.29	   0.12
  1002108108	  19900622	  19900622	  1990.475	  -999.000	    -999	    -999	  31.893	  -999.000	  64.193	  -999.000	  2	140.0	-999.0	-999.000	-999.000	   0.71	   0.65	   0.82	   0.58	   0.31	   0.15
  1002208101	  19900717	  19900717	  1990.543	  -999.000	    -999	    -999	  31.862	  -999.000	  64.300	  -999.000	  2	  1.0	-999.0	-999.000	-999.000	   3.33	   3.53	-999.00	   0.87	   0.45	   2.56
  1002208102	  19900717	  19900717	  1990.543	  -999.000	    -999	    -999	  31.862	  -999.000	  64.300	  -999.000	  2	 20.0	-999.0	-999.000	-999.000	   4.55	   4.85	   4.39	   0.73	   0.26	   3.87
  1002208103	  19900717	  19900717	  1990.543	  -999.000	    -999	    -999	  31.862	  -999.000	  64.300	  -999.000	  2	 40.0	-999.0	-999.000	-999.000	   3.25	   3.57	   3.48	   0.83	   0.51	   2.60
  1002208104	  19900717	  19900717	  1990.543	  -999.000	    -999	    -999	  31.862	  -999.000	  64.300	  -999.000	  2	 60.0	-999.0	-999.000	-999.000	   3.05	   3.14	   3.11	   0.78	   0.23	   2.32
  1002208105	  19900717	  19900717	  1990.543	  -999.000	    -999	    -999	  31.862	  -999.000	  64.300	  -999.000	  2	 80.0	-999.0	-999.000	-999.000	   1.76	   1.70	   1.78	   0.66	   0.42	   1.09
  1002208106	  19900717	  19900717	  1990.543	  -999.000	    -999	    -999	  31.862	  -999.000	  64.300	  -999.000	  2	100.0	-999.0	-999.000	-999.000	   1.03	   0.98	   1.05	   0.59	   0.45	   0.43
  1002208107	  19900717	  19900717	  1990.543	  -999.000	    -999	    -999	  31.862	  -999.000	  64.300	  -999.000	  2	120.0	-999.0	-999.000	-999.000	   0.62	   0.50	   0.49	   0.59	   0.42	  -0.05
  1002208108	  19900717	  19900717	  1990.543	  -999.000	    -999	    -999	  31.862	  -999.000	  64.300	  -999.000	  2	140.0	-999.0	-999.000	-999.000	   0.56	   0.59	   0.62	   0.57	   0.26	   0.02
  1002308101	  19900814	  19900814	  1990.620	  -999.000	    -999	    -999	  31.378	  -999.000	  64.121	  -999.000	  2	  1.0	-999.0	-999.000	-999.000	   4.22	   3.51	-999.00	   1.20	-999.00	   2.67
  1002308102	  19900814	  19900814	  1990.620	  -999.000	    -999	    -999	  31.378	  -999.000	  64.121	  -999.000	  2	 20.0	-999.0	-999.000	-999.000	   4.69	   3.13	   4.42	   0.94	-999.00	   3.14
  1002308103	  19900814	  19900814	  1990.620	  -999.000	    -999	    -999	  31.378	  -999.000	  64.121	  -999.000	  2	 40.0	-999.0	-999.000	-999.000	   2.48	-999.00	-999.00	   0.83	-999.00	   1.65
  1002308104	  19900814	  19900814	  1990.620	  -999.000	    -999	    -999	  31.378	  -999.000	  64.121	  -999.000	  2	 60.0	-999.0	-999.000	-999.000	   3.23	   3.66	   3.49	   0.72	-999.00	   2.74
  1002308105	  19900814	  19900814	  1990.620	  -999.000	    -999	    -999	  31.378	  -999.000	  64.121	  -999.000	  2	 80.0	-999.0	-999.000	-999.000	   1.59	   2.45	-999.00	   0.69	-999.00	   1.33
  1002308106	  19900814	  19900814	  1990.620	  -999.000	    -999	    -999	  31.378	  -999.000	  64.121	  -999.000	  2	100.0	-999.0	-999.000	-999.000	   1.77	   1.84	   1.72	   0.60	-999.00	   1.18
  1002308107	  19900814	  19900814	  1990.620	  -999.000	    -999	    -999	  31.378	  -999.000	  64.121	  -999.000	  2	120.0	-999.0	-999.000	-999.000	   1.02	   1.22	   1.12	   0.58	-999.00	   0.54
  1002308108	  19900814	  19900814	  1990.620	  -999.000	    -999	    -999	  31.378	  -999.000	  64.121	  -999.000	  2	140.0	-999.0	-999.000	-999.000	   0.67	   0.71	   0.66	   0.49	-999.00	   0.19
  1002408101	  19900911	  19900911	  1990.697	  -999.000	    -999	    -999	  31.935	  -999.000	  64.126	  -999.000	  2	  1.0	-999.0	-999.000	-999.000	   3.71	   4.16	   3.97	   0.52	   0.20	   3.43
  1002408102	  19900911	  19900911	  1990.697	  -999.000	    -999	    -999	  31.935	  -999.000	  64.126	  -999.000	  2	 20.0	-999.0	-999.000	-999.000	   3.90	   4.39	   4.75	   0.45	   0.22	   3.90
  1002408103	  19900911	  19900911	  1990.697	  -999.000	    -999	    -999	  31.935	  -999.000	  64.126	  -999.000	  2	 40.0	-999.0	-999.000	-999.000	   3.33	   3.12	   3.41	   0.74	   0.28	   2.55
  1002408104	  19900911	  19900911	  1990.697	  -999.000	    -999	    -999	  31.935	  -999.000	  64.126	  -999.000	  2	 60.0	-999.0	-999.000	-999.000	   3.10	   2.84	   2.45	   0.44	   0.32	   2.36
  1002408105	  19900911	  19900911	  1990.697	  -999.000	    -999	    -999	  31.935	  -999.000	  64.126	  -999.000	  2	 80.0	-999.0	-999.000	-999.000	   1.71	   1.51	   1.45	   0.42	   0.19	   1.14
  1002408106	  19900911	  19900911	  1990.697	  -999.000	    -999	    -999	  31.935	  -999.000	  64.126	  -999.000	  2	100.0	-999.0	-999.000	-999.000	   1.00	   1.24	   0.94	   0.43	   0.19	   0.63
  1002408107	  19900911	  19900911	  1990.697	  -999.000	    -999	    -999	  31.935	  -999.000	  64.126	  -999.000	  2	120.0	-999.0	-999.000	-999.000	   0.65	   0.61	   0.67	   0.37	   0.23	   0.27
  1002408108	  19900911	  19900911	  1990.697	  -999.000	    -999	    -999	  31.935	  -999.000	  64.126	  -999.000	  2	140.0	-999.0	-999.000	-999.000	   0.41	   0.39	   0.46	   0.26	   0.26	   0.16
  1002508101	  19901015	  19901015	  1990.790	  -999.000	    -999	    -999	  31.843	  -999.000	  64.163	  -999.000	  2	  1.0	-999.0	-999.000	-999.000	   5.25	   5.24	   5.53	   0.47	   0.28	   4.87
  1002508102	  19901015	  19901015	  1990.790	  -999.000	    -999	    -999	  31.843	  -999.000	  64.163	  -999.000	  2	 20.0	-999.0	-999.000	-999.000	   5.38	   5.02	   5.74	   0.30	   0.13	   5.08
  1002508103	  19901015	  19901015	  1990.790	  -999.000	    -999	    -999	  31.843	  -999.000	  64.163	  -999.000	  2	 40.0	-999.0	-999.000	-999.000	   2.92	   4.14	   3.84	   0.46	   0.29	   3.17
  1002508104	  19901015	  19901015	  1990.790	  -999.000	    -999	    -999	  31.843	  -999.000	  64.163	  -999.000	  2	 60.0	-999.0	-999.000	-999.000	   4.11	   4.32	   4.35	   0.45	   0.30	   3.81
  1002508105	  19901015	  19901015	  1990.790	  -999.000	    -999	    -999	  31.843	  -999.000	  64.163	  -999.000	  2	 80.0	-999.0	-999.000	-999.000	   2.72	   2.63	   2.64	   0.42	   0.18	   2.24
  1002508106	  19901015	  19901015	  1990.790	  -999.000	    -999	    -999	  31.843	  -999.000	  64.163	  -999.000	  2	100.0	-999.0	-999.000	-999.000	   1.61	   1.54	   1.38	   0.33	   0.28	   1.18
  1002508107	  19901015	  19901015	  1990.790	  -999.000	    -999	    -999	  31.843	  -999.000	  64.163	  -999.000	  2	120.0	-999.0	-999.000	-999.000	   0.82	   0.78	   0.74	   0.30	   0.36	   0.48
  1002508108	  19901015	  19901015	  1990.790	  -999.000	    -999	    -999	  31.843	  -999.000	  64.163	  -999.000	  2	140.0	-999.0	-999.000	-999.000	   0.37	   0.37	   0.33	   0.30	   0.16	   0.06
  1002608101	  19901106	  19901106	  1990.850	  -999.000	    -999	    -999	  31.818	  -999.000	  64.183	  -999.000	  2	  1.0	-999.0	-999.000	-999.000	   3.55	   4.09	   5.58	   0.40	   0.30	   4.01
  1002608102	  19901106	  19901106	  1990.850	  -999.000	    -999	    -999	  31.818	  -999.000	  64.183	  -999.000	  2	 20.0	-999.0	-999.000	-999.000	   5.47	   5.87	   5.62	   0.33	   0.36	   5.32
  1002608103	  19901106	  19901106	  1990.850	  -999.000	    -999	    -999	  31.818	  -999.000	  64.183	  -999.000	  2	 40.0	-999.0	-999.000	-999.000	   5.13	   5.17	   5.20	   0.38	   0.28	   4.79
  1002608104	  19901106	  19901106	  1990.850	  -999.000	    -999	    -999	  31.818	  -999.000	  64.183	  -999.000	  2	 60.0	-999.0	-999.000	-999.000	   4.01	   3.83	   3.89	   0.40	   0.28	   3.51
  1002608105	  19901106	  19901106	  1990.850	  -999.000	    -999	    -999	  31.818	  -999.000	  64.183	  -999.000	  2	 80.0	-999.0	-999.000	-999.000	   2.38	   2.43	   2.55	   0.27	   0.27	   2.18
  1002608106	  19901106	  19901106	  1990.850	  -999.000	    -999	    -999	  31.818	  -999.000	  64.183	  -999.000	  2	100.0	-999.0	-999.000	-999.000	   1.20	   1.39	   1.28	   0.28	   0.15	   1.01
  1002608107	  19901106	  19901106	  1990.850	  -999.000	    -999	    -999	  31.818	  -999.000	  64.183	  -999.000	  2	120.0	-999.0	-999.000	-999.000	   0.57	   0.58	   0.56	   0.23	   0.13	   0.34
  1002608108	  19901106	  19901106	  1990.850	  -999.000	    -999	    -999	  31.818	  -999.000	  64.183	  -999.000	  2	140.0	-999.0	-999.000	-999.000	   0.32	   0.32	   0.28	   0.24	   0.13	   0.07
  1002708101	  19901203	  19901203	  1990.924	  -999.000	    -999	    -999	  31.851	  -999.000	  64.329	  -999.000	  2	  1.0	-999.0	-999.000	-999.000	   8.63	   7.83	   8.91	   0.35	   0.31	   8.11
  1002708102	  19901203	  19901203	  1990.924	  -999.000	    -999	    -999	  31.851	  -999.000	  64.329	  -999.000	  2	 20.0	-999.0	-999.000	-999.000	   7.41	   7.45	   7.93	   0.31	   0.34	   7.29
  1002708103	  19901203	  19901203	  1990.924	  -999.000	    -999	    -999	  31.851	  -999.000	  64.329	  -999.000	  2	 40.0	-999.0	-999.000	-999.000	   5.70	   5.87	   5.98	   0.27	   0.38	   5.58
  1002708104	  19901203	  19901203	  1990.924	  -999.000	    -999	    -999	  31.851	  -999.000	  64.329	  -999.000	  2	 60.0	-999.0	-999.000	-999.000	   2.83	   3.01	   3.37	   0.48	   0.66	   2.59
  1002708105	  19901203	  19901203	  1990.924	  -999.000	    -999	    -999	  31.851	  -999.000	  64.329	  -999.000	  2	 80.0	-999.0	-999.000	-999.000	   1.39	   1.32	   1.58	   0.41	   0.59	   1.02
  1002708106	  19901203	  19901203	  1990.924	  -999.000	    -999	    -999	  31.851	  -999.000	  64.329	  -999.000	  2	100.0	-999.0	-999.000	-999.000	   0.69	   0.64	   0.64	   0.40	   0.29	   0.26
  1002708107	  19901203	  19901203	  1990.924	  -999.000	    -999	    -999	  31.851	  -999.000	  64.329	  -999.000	  2	120.0	-999.0	-999.000	-999.000	   0.49	   0.51	   0.71	   0.30	   0.29	   0.27
  1002708108	  19901203	  19901203	  1990.924	  -999.000	    -999	    -999	  31.851	  -999.000	  64.329	  -999.000	  2	140.0	-999.0	-999.000	-999.000	   0.28	   0.24	   0.29	   0.32	   0.20	  -0.05
  1002808101	  19910115	  19910115	  1991.042	  -999.000	    -999	    -999	  31.766	  -999.000	  64.135	  -999.000	  2	  1.0	-999.0	-999.000	-999.000	   9.26	  10.45	  10.24	   0.42	   0.19	   9.56
  1002808102	  19910115	  19910115	  1991.042	  -999.000	    -999	    -999	  31.766	  -999.000	  64.135	  -999.000	  2	 20.0	-999.0	-999.000	-999.000	  10.94	  11.14	  11.29	   0.51	   0.26	  10.61
  1002808103	  19910115	  19910115	  1991.042	  -999.000	    -999	    -999	  31.766	  -999.000	  64.135	  -999.000	  2	 40.0	-999.0	-999.000	-999.000	   7.14	   7.63	   7.40	   0.45	   0.15	   6.94
  1002808104	  19910115	  19910115	  1991.042	  -999.000	    -999	    -999	  31.766	  -999.000	  64.135	  -999.000	  2	 60.0	-999.0	-999.000	-999.000	   3.19	   3.42	   3.61	   0.29	   0.34	   3.12
  1002808105	  19910115	  19910115	  1991.042	  -999.000	    -999	    -999	  31.766	  -999.000	  64.135	  -999.000	  2	 80.0	-999.0	-999.000	-999.000	   1.30	   1.30	   1.22	   0.31	   0.31	   0.96
  1002808106	  19910115	  19910115	  1991.042	  -999.000	    -999	    -999	  31.766	  -999.000	  64.135	  -999.000	  2	100.0	-999.0	-999.000	-999.000	   0.58	   0.53	   0.57	   0.22	   0.14	   0.34
  1002808107	  19910115	  19910115	  1991.042	  -999.000	    -999	    -999	  31.766	  -999.000	  64.135	  -999.000	  2	120.0	-999.0	-999.000	-999.000	   0.35	   0.33	   0.32	   0.22	   0.15	   0.11
  1002808108	  19910115	  19910115	  1991.042	  -999.000	    -999	    -999	  31.766	  -999.000	  64.135	  -999.000	  2	140.0	-999.0	-999.000	-999.000	   0.18	   0.21	   0.16	   0.18	   0.24	   0.00
  2002808101	  19910130	  19910130	  1991.083	  -999.000	    -999	    -999	  31.848	  -999.000	  64.162	  -999.000	  2	  1.0	-999.0	-999.000	-999.000	   4.31	   8.57	   9.03	   0.50	-999.00	   6.80
  2002808102	  19910130	  19910130	  1991.083	  -999.000	    -999	    -999	  31.848	  -999.000	  64.162	  -999.000	  2	 20.0	-999.0	-999.000	-999.000	   7.24	   5.08	   6.91	   0.44	-999.00	   5.97
  2002808103	  19910130	  19910130	  1991.083	  -999.000	    -999	    -999	  31.848	  -999.000	  64.162	  -999.000	  2	 40.0	-999.0	-999.000	-999.000	   2.76	   5.87	   2.28	   0.43	-999.00	   3.21
  2002808104	  19910130	  19910130	  1991.083	  -999.000	    -999	    -999	  31.848	  -999.000	  64.162	  -999.000	  2	 60.0	-999.0	-999.000	-999.000	   3.98	   3.35	   3.89	   0.37	-999.00	   3.37
  2002808105	  19910130	  19910130	  1991.083	  -999.000	    -999	    -999	  31.848	  -999.000	  64.162	  -999.000	  2	 80.0	-999.0	-999.000	-999.000	   0.81	   0.74	   0.88	   0.25	-999.00	   0.56
  2002808106	  19910130	  19910130	  1991.083	  -999.000	    -999	    -999	  31.848	  -999.000	  64.162	  -999.000	  2	100.0	-999.0	-999.000	-999.000	   0.50	   0.44	   0.48	   0.29	-999.00	   0.18
  2002808107	  19910130	  19910130	  1991.083	  -999.000	    -999	    -999	  31.848	  -999.000	  64.162	  -999.000	  2	120.0	-999.0	-999.000	-999.000	   0.32	   0.31	   0.34	   0.29	-999.00	   0.03
  2002808108	  19910130	  19910130	  1991.083	  -999.000	    -999	    -999	  31.848	  -999.000	  64.162	  -999.000	  2	140.0	-999.0	-999.000	-999.000	   0.35	   0.27	   0.29	   0.37	-999.00	  -0.07
  2002908101	  19910220	  19910220	  1991.140	  -999.000	    -999	    -999	  31.787	  -999.000	  64.202	  -999.000	  2	  1.0	-999.0	-999.000	-999.000	   5.60	   4.37	   3.85	   0.18	-999.00	   4.43
  2002908102	  19910220	  19910220	  1991.140	  -999.000	    -999	    -999	  31.787	  -999.000	  64.202	  -999.000	  2	 20.0	-999.0	-999.000	-999.000	   7.06	   6.22	   5.85	-999.00	-999.00	-999.00
  2002908103	  19910220	  19910220	  1991.140	  -999.000	    -999	    -999	  31.787	  -999.000	  64.202	  -999.000	  2	 40.0	-999.0	-999.000	-999.000	   1.77	   2.02	   1.64	   0.22	-999.00	   1.59
  2002908104	  19910220	  19910220	  1991.140	  -999.000	    -999	    -999	  31.787	  -999.000	  64.202	  -999.000	  2	 60.0	-999.0	-999.000	-999.000	   0.86	   0.87	   0.99	   0.13	-999.00	   0.78
  2002908105	  19910220	  19910220	  1991.140	  -999.000	    -999	    -999	  31.787	  -999.000	  64.202	  -999.000	  2	 80.0	-999.0	-999.000	-999.000	   0.85	   0.76	   0.72	   0.14	-999.00	   0.64
  2002908106	  19910220	  19910220	  1991.140	  -999.000	    -999	    -999	  31.787	  -999.000	  64.202	  -999.000	  2	100.0	-999.0	-999.000	-999.000	   0.28	   0.29	   0.31	   0.14	-999.00	   0.15
  2002908107	  19910220	  19910220	  1991.140	  -999.000	    -999	    -999	  31.787	  -999.000	  64.202	  -999.000	  2	120.0	-999.0	-999.000	-999.000	   0.20	   0.18	   0.24	   0.16	-999.00	   0.05
  2002908108	  19910220	  19910220	  1991.140	  -999.000	    -999	    -999	  31.787	  -999.000	  64.202	  -999.000	  2	140.0	-999.0	-999.000	-999.000	   0.16	   0.13	   0.13	   0.29	-999.00	  -0.15
  2003008101	  19910321	  19910321	  1991.220	  -999.000	    -999	    -999	  31.757	  -999.000	  64.185	  -999.000	  2	  1.0	-999.0	-999.000	-999.000	  22.15	  24.26	  22.27	   0.70	-999.00	  22.19
  2003008102	  19910321	  19910321	  1991.220	  -999.000	    -999	    -999	  31.757	  -999.000	  64.185	  -999.000	  2	 20.0	-999.0	-999.000	-999.000	  17.42	  14.71	-999.00	   0.38	-999.00	  15.69
  2003008103	  19910321	  19910321	  1991.220	  -999.000	    -999	    -999	  31.757	  -999.000	  64.185	  -999.000	  2	 40.0	-999.0	-999.000	-999.000	  16.02	  17.95	  18.46	   0.44	-999.00	  17.04
  2003008104	  19910321	  19910321	  1991.220	  -999.000	    -999	    -999	  31.757	  -999.000	  64.185	  -999.000	  2	 60.0	-999.0	-999.000	-999.000	   3.91	   4.70	   2.93	   0.37	-999.00	   3.48
  2003008105	  19910321	  19910321	  1991.220	  -999.000	    -999	    -999	  31.757	  -999.000	  64.185	  -999.000	  2	 80.0	-999.0	-999.000	-999.000	   2.09	   2.18	   1.99	-999.00	-999.00	-999.00
  2003008106	  19910321	  19910321	  1991.220	  -999.000	    -999	    -999	  31.757	  -999.000	  64.185	  -999.000	  2	100.0	-999.0	-999.000	-999.000	   0.62	   0.90	-999.00	   0.64	-999.00	   0.12
  2003008107	  19910321	  19910321	  1991.220	  -999.000	    -999	    -999	  31.757	  -999.000	  64.185	  -999.000	  2	120.0	-999.0	-999.000	-999.000	   0.40	   0.59	-999.00	   0.27	-999.00	   0.22
  2003008108	  19910321	  19910321	  1991.220	  -999.000	    -999	    -999	  31.757	  -999.000	  64.185	  -999.000	  2	140.0	-999.0	-999.000	-999.000	   0.51	   0.23	   0.26	   0.32	-999.00	   0.01
  3003008101	  19910405	  19910405	  1991.261	  -999.000	    -999	    -999	  31.735	  -999.000	  64.236	  -999.000	  2	  1.0	-999.0	-999.000	-999.000	  19.79	  20.42	  14.97	   0.57	-999.00	  17.82
  3003008102	  19910405	  19910405	  1991.261	  -999.000	    -999	    -999	  31.735	  -999.000	  64.236	  -999.000	  2	 20.0	-999.0	-999.000	-999.000	  16.25	  14.81	  13.53	-999.00	-999.00	-999.00
  3003008103	  19910405	  19910405	  1991.261	  -999.000	    -999	    -999	  31.735	  -999.000	  64.236	  -999.000	  2	 40.0	-999.0	-999.000	-999.000	  12.92	  12.16	  10.58	   0.43	-999.00	  11.46
  3003008104	  19910405	  19910405	  1991.261	  -999.000	    -999	    -999	  31.735	  -999.000	  64.236	  -999.000	  2	 60.0	-999.0	-999.000	-999.000	   5.35	   5.11	   5.12	   0.61	-999.00	   4.58
  3003008105	  19910405	  19910405	  1991.261	  -999.000	    -999	    -999	  31.735	  -999.000	  64.236	  -999.000	  2	 80.0	-999.0	-999.000	-999.000	   2.06	   2.19	   1.70	   0.55	-999.00	   1.43
  3003008106	  19910405	  19910405	  1991.261	  -999.000	    -999	    -999	  31.735	  -999.000	  64.236	  -999.000	  2	100.0	-999.0	-999.000	-999.000	   0.57	   0.53	   0.60	   0.35	-999.00	   0.22
  3003008107	  19910405	  19910405	  1991.261	  -999.000	    -999	    -999	  31.735	  -999.000	  64.236	  -999.000	  2	120.0	-999.0	-999.000	-999.000	   0.37	   0.30	   0.29	   0.34	-999.00	  -0.02
  3003008108	  19910405	  19910405	  1991.261	  -999.000	    -999	    -999	  31.735	  -999.000	  64.236	  -999.000	  2	140.0	-999.0	-999.000	-999.000	   0.33	   0.30	   0.28	   0.27	-999.00	   0.03
  1003108101	  19910416	  19910416	  1991.291	  -999.000	    -999	    -999	  31.786	  -999.000	  64.145	  -999.000	  2	  1.0	-999.0	-999.000	-999.000	  10.97	   9.65	  10.09	   0.53	   1.05	   9.71
  1003108102	  19910416	  19910416	  1991.291	  -999.000	    -999	    -999	  31.786	  -999.000	  64.145	  -999.000	  2	 20.0	-999.0	-999.000	-999.000	  11.01	  11.30	  11.83	   0.47	   0.27	  10.91
  1003108103	  19910416	  19910416	  1991.291	  -999.000	    -999	    -999	  31.786	  -999.000	  64.145	  -999.000	  2	 40.0	-999.0	-999.000	-999.000	   9.46	  10.01	   9.29	   1.21	-999.00	   8.38
  1003108104	  19910416	  19910416	  1991.291	  -999.000	    -999	    -999	  31.786	  -999.000	  64.145	  -999.000	  2	 60.0	-999.0	-999.000	-999.000	   5.98	   5.52	   6.02	   0.47	   0.28	   5.37
  1003108105	  19910416	  19910416	  1991.291	  -999.000	    -999	    -999	  31.786	  -999.000	  64.145	  -999.000	  2	 80.0	-999.0	-999.000	-999.000	   2.63	   2.55	-999.00	   0.48	-999.00	   2.11
  1003108106	  19910416	  19910416	  1991.291	  -999.000	    -999	    -999	  31.786	  -999.000	  64.145	  -999.000	  2	100.0	-999.0	-999.000	-999.000	   1.23	   0.74	   0.45	   0.37	-999.00	   0.44
  1003108107	  19910416	  19910416	  1991.291	  -999.000	    -999	    -999	  31.786	  -999.000	  64.145	  -999.000	  2	120.0	-999.0	-999.000	-999.000	   1.03	   0.94	   1.10	   0.33	-999.00	   0.69
  1003108108	  19910416	  19910416	  1991.291	  -999.000	    -999	    -999	  31.786	  -999.000	  64.145	  -999.000	  2	140.0	-999.0	-999.000	-999.000	   0.36	   0.34	   0.32	   0.30	   0.41	   0.04
  1003208101	  19910514	  19910514	  1991.368	  -999.000	    -999	    -999	  31.761	  -999.000	  64.914	  -999.000	  2	  1.0	-999.0	-999.000	-999.000	   6.44	   7.01	   6.29	   0.54	-999.00	   6.04
  1003208102	  19910514	  19910514	  1991.368	  -999.000	    -999	    -999	  31.761	  -999.000	  64.914	  -999.000	  2	 20.0	-999.0	-999.000	-999.000	   6.93	   7.18	   7.40	   0.55	-999.00	   6.62
  1003208103	  19910514	  19910514	  1991.368	  -999.000	    -999	    -999	  31.761	  -999.000	  64.914	  -999.000	  2	 40.0	-999.0	-999.000	-999.000	   7.54	   7.49	   7.32	   0.61	-999.00	   6.84
  1003208104	  19910514	  19910514	  1991.368	  -999.000	    -999	    -999	  31.761	  -999.000	  64.914	  -999.000	  2	 60.0	-999.0	-999.000	-999.000	   3.68	   4.08	   3.33	   0.55	-999.00	   3.15
  1003208105	  19910514	  19910514	  1991.368	  -999.000	    -999	    -999	  31.761	  -999.000	  64.914	  -999.000	  2	 80.0	-999.0	-999.000	-999.000	   4.32	   4.57	   4.40	   0.43	-999.00	   4.00
