instrument_type,time,latitude,longitude,depth,heterotrophic_bacteria,synechococcus_bacteria,phototrophic_bacteria,bottle_salinity,eukaryotic_bacteria,chlorophyll
2,2005-09-10 05:56:00,22.5,-158.0,100.0,274164.0,398.0,46300.0,35.1979,915.0,0.196
2,2005-09-10 05:56:00,22.5,-158.0,150.0,258139.0,54.0,22278.0,35.2268,441.0,0.124
2,2005-09-10 05:56:00,22.5,-158.0,150.0,247742.0,65.0,12345.0,35.2552,334.0,0.078
2,2005-09-10 05:56:00,22.5,-158.0,200.0,231006.0,129.0,7146.0,,237.0,0.044
2,2005-10-09 06:35:00,22.5,-158.0,50.0,582068.0,990.0,22149.0,35.1677,667.0,0.096
2,2005-10-09 06:35:00,22.5,-158.0,50.0,578022.0,1195.0,23828.0,35.1652,474.0,0.101
2,2005-10-09 06:35:00,22.5,-158.0,50.0,464951.0,1109.0,21127.0,35.1652,635.0,0.102
2,2005-10-09 06:35:00,22.5,-158.0,100.0,478479.0,1905.0,27832.0,35.2016,700.0,0.239
2,2005-10-09 06:35:00,22.5,-158.0,100.0,325942.0,441.0,92159.0,35.1998,1345.0,0.276
2,2005-10-09 06:35:00,22.5,-158.0,150.0,404110.0,108.0,28391.0,35.2008,872.0,0.146
2,2005-10-09 06:35:00,22.5,-158.0,150.0,424096.0,108.0,6565.0,35.0352,280.0,0.038
2,2005-10-09 06:35:00,22.5,-158.0,200.0,310563.0,377.0,990.0,34.9909,65.0,0.012
2,2005-11-12 05:42:00,22.5,-158.0,50.0,492245.0,789.0,209357.0,35.0876,870.0,0.106
2,2005-11-12 05:42:00,22.5,-158.0,50.0,446086.0,938.0,212512.0,35.0872,761.0,0.103
2,2005-11-12 05:42:00,22.5,-158.0,50.0,431240.0,67.0,211233.0,35.087,925.0,0.096
2,2005-11-12 05:42:00,22.5,-158.0,100.0,477662.0,816.0,204399.0,35.097,801.0,0.138
2,2005-11-12 05:42:00,22.5,-158.0,100.0,380629.0,139.0,83381.0,35.139,1492.0,0.268
2,2005-11-12 05:42:00,22.5,-158.0,150.0,323130.0,15.0,35600.0,35.1693,987.0,0.153
2,2005-11-12 05:42:00,22.5,-158.0,150.0,299519.0,0.0,15188.0,35.2004,496.0,0.089
2,2005-11-12 05:42:00,22.5,-158.0,200.0,226331.0,0.0,7803.0,35.1801,364.0,0.038
2,2005-12-13 05:57:00,22.5,-158.0,50.0,403587.0,732.0,202103.0,35.1729,678.0,0.092
2,2005-12-13 05:57:00,22.5,-158.0,50.0,430549.0,853.0,142525.0,35.1648,575.0,0.09
2,2005-12-13 05:57:00,22.5,-158.0,50.0,442909.0,967.0,178957.0,35.204,800.0,0.11
2,2005-12-13 05:57:00,22.5,-158.0,100.0,421667.0,1337.0,207737.0,35.2956,527.0,0.163
2,2005-12-13 05:57:00,22.5,-158.0,100.0,353710.0,698.0,113488.0,35.3131,882.0,0.259
2,2005-12-13 05:57:00,22.5,-158.0,150.0,286448.0,33.0,56191.0,35.1926,1149.0,0.214
2,2005-12-13 05:57:00,22.5,-158.0,150.0,246137.0,0.0,20949.0,35.1299,611.0,0.092
2,2005-12-13 05:57:00,22.5,-158.0,200.0,192604.0,0.0,3473.0,35.1333,164.0,0.03
2,2006-01-25 06:17:00,22.5,-158.0,50.0,487085.0,3652.0,195208.0,35.2783,1284.0,0.115
2,2006-01-25 06:17:00,22.5,-158.0,50.0,480059.0,3665.0,199142.0,35.2694,1370.0,0.118
2,2006-01-25 06:17:00,22.5,-158.0,50.0,487894.0,3244.0,197707.0,35.2721,1199.0,0.113
2,2006-01-25 06:17:00,22.5,-158.0,100.0,468805.0,3280.0,190755.0,35.2745,1253.0,0.12
2,2006-01-25 06:17:00,22.5,-158.0,100.0,503523.0,2949.0,184048.0,35.2757,1302.0,0.131
2,2006-01-25 06:17:00,22.5,-158.0,150.0,509040.0,3519.0,212737.0,35.3504,1596.0,0.281
2,2006-01-25 06:17:00,22.5,-158.0,150.0,,1155.0,61579.0,35.3581,966.0,0.219
2,2006-01-25 06:17:00,22.5,-158.0,200.0,291073.0,0.0,8928.0,35.1656,255.0,0.051
2,2006-02-15 06:10:00,22.5,-158.0,50.0,470484.0,4834.0,219216.0,35.1666,1328.0,0.141
2,2006-02-15 06:10:00,22.5,-158.0,50.0,440402.0,4622.0,229912.0,35.1666,1344.0,0.14
2,2006-02-15 06:10:00,22.5,-158.0,50.0,402621.0,4737.0,230320.0,35.1695,1334.0,0.149
2,2006-02-15 06:10:00,22.5,-158.0,100.0,428921.0,1069.0,119218.0,35.24,2048.0,0.292
2,2006-02-15 06:10:00,22.5,-158.0,100.0,280391.0,20.0,33921.0,35.1626,764.0,0.15
2,2006-02-15 06:10:00,22.5,-158.0,150.0,222944.0,38.0,11513.0,35.0791,288.0,0.061
2,2006-02-15 06:10:00,22.5,-158.0,150.0,175552.0,19.0,2343.0,34.7162,95.0,0.031
2,2006-02-15 06:10:00,22.5,-158.0,200.0,154535.0,0.0,391.0,34.5814,60.0,0.011
2,2006-03-10 05:30:00,22.5,-158.0,50.0,478196.0,3658.0,198303.0,35.1352,1695.0,0.107
2,2006-03-10 05:30:00,22.5,-158.0,50.0,494289.0,2898.0,202901.0,35.1362,1431.0,0.121
2,2006-03-10 05:30:00,22.5,-158.0,50.0,492010.0,3900.0,208673.0,35.135,1327.0,0.113
2,2006-03-10 05:30:00,22.5,-158.0,100.0,488691.0,3274.0,209543.0,35.1439,1711.0,0.117
2,2006-03-10 05:30:00,22.5,-158.0,100.0,491107.0,2881.0,201487.0,35.187,889.0,0.21
2,2006-03-10 05:30:00,22.5,-158.0,150.0,422328.0,1865.0,161069.0,35.2083,878.0,0.266
2,2006-03-10 05:30:00,22.5,-158.0,150.0,400127.0,117.0,34551.0,35.2686,721.0,0.154
2,2006-03-10 05:30:00,22.5,-158.0,200.0,256580.0,0.0,3878.0,35.0518,181.0,0.033
2,2006-04-02 05:53:00,22.5,-158.0,50.0,502965.0,4529.0,226333.0,34.7315,1002.0,0.111
2,2006-04-02 05:53:00,22.5,-158.0,50.0,482657.0,6146.0,296550.0,34.8605,947.0,0.112
2,2006-04-02 05:53:00,22.5,-158.0,50.0,633434.0,5136.0,228131.0,34.9384,642.0,0.121
2,2006-04-02 05:53:00,22.5,-158.0,100.0,426526.0,3133.0,190499.0,35.1847,2235.0,0.291
2,2006-04-02 05:53:00,22.5,-158.0,100.0,516106.0,1351.0,103991.0,35.284,2113.0,0.315
2,2006-04-02 05:53:00,22.5,-158.0,150.0,469451.0,708.0,35054.0,35.2804,812.0,0.158
2,2006-04-02 05:53:00,22.5,-158.0,150.0,366631.0,193.0,11650.0,35.2729,250.0,0.058
2,2006-04-02 05:53:00,22.5,-158.0,200.0,282796.0,14.0,4270.0,35.1606,193.0,0.04
2,2006-05-27 05:41:00,22.5,-158.0,50.0,485652.0,1385.0,164583.0,35.2402,883.0,0.068
2,2006-05-27 05:41:00,22.5,-158.0,50.0,486104.0,2150.0,187000.0,35.2253,829.0,0.063
2,2006-05-27 05:41:00,22.5,-158.0,50.0,527161.0,1320.0,202924.0,35.2101,964.0,0.083
2,2006-05-27 05:41:00,22.5,-158.0,100.0,435087.0,406.0,135848.0,35.1908,2261.0,0.135
2,2006-05-27 05:41:00,22.5,-158.0,100.0,425541.0,0.0,77544.0,35.3037,2512.0,0.261
2,2006-05-27 05:41:00,22.5,-158.0,150.0,288500.0,0.0,45967.0,35.2745,1162.0,0.214
2,2006-05-27 05:41:00,22.5,-158.0,150.0,233279.0,0.0,22335.0,35.0136,455.0,0.102
2,2006-05-27 05:41:00,22.5,-158.0,200.0,180472.0,0.0,3012.0,34.6956,175.0,0.033
2,2006-06-14 06:25:00,22.5,-158.0,50.0,471844.0,1706.0,235644.0,34.8471,890.0,0.062
2,2006-06-14 06:25:00,22.5,-158.0,50.0,491550.0,2400.0,208129.0,34.8479,856.0,0.06
2,2006-06-14 06:25:00,22.5,-158.0,50.0,605511.0,2444.0,257059.0,35.1861,978.0,0.08
2,2006-06-14 06:25:00,22.5,-158.0,100.0,560521.0,1941.0,246823.0,35.2387,903.0,0.103
2,2006-06-14 06:25:00,22.5,-158.0,100.0,509243.0,2118.0,278456.0,35.2272,992.0,0.148
2,2006-06-14 06:25:00,22.5,-158.0,150.0,415116.0,203.0,85470.0,35.1756,1884.0,0.214
2,2006-06-14 06:25:00,22.5,-158.0,150.0,259488.0,0.0,32060.0,35.0228,958.0,0.106
2,2006-06-14 06:25:00,22.5,-158.0,200.0,208086.0,18.0,4333.0,34.8719,123.0,0.036
2,2006-08-09 05:40:00,22.5,-158.0,50.0,332324.0,667.0,137790.0,34.8692,17.0,0.066
2,2006-08-09 05:40:00,22.5,-158.0,50.0,310227.0,808.0,129296.0,34.8849,126.0,0.063
2,2006-08-09 05:40:00,22.5,-158.0,50.0,391228.0,1895.0,227395.0,35.1591,53.0,0.126
2,2006-08-09 05:40:00,22.5,-158.0,100.0,364579.0,2443.0,199732.0,35.193,141.0,0.22
2,2006-08-09 05:40:00,22.5,-158.0,100.0,325065.0,640.0,43488.0,35.2178,192.0,0.258
2,2006-08-09 05:40:00,22.5,-158.0,150.0,170959.0,18.0,13623.0,35.2166,124.0,0.093
2,2006-08-09 05:40:00,22.5,-158.0,150.0,134864.0,0.0,5012.0,35.1026,72.0,0.029
2,2006-08-09 05:40:00,22.5,-158.0,200.0,125622.0,0.0,3550.0,35.0242,18.0,0.029
2,2006-09-16 05:50:00,22.5,-158.0,50.0,542771.0,1050.0,216348.0,35.2058,365.0,0.068
2,2006-09-16 05:50:00,22.5,-158.0,50.0,549599.0,1173.0,238368.0,35.2134,348.0,0.069
2,2006-09-16 05:50:00,22.5,-158.0,50.0,581971.0,1652.0,263425.0,35.1933,1000.0,0.087
2,2006-09-16 05:50:00,22.5,-158.0,100.0,604753.0,4606.0,249900.0,35.1437,1162.0,0.141
2,2006-09-16 05:50:00,22.5,-158.0,100.0,473391.0,3279.0,245279.0,35.1949,1020.0,0.196
2,2006-09-16 05:50:00,22.5,-158.0,150.0,342206.0,61.0,69937.0,35.2487,1316.0,0.195
2,2006-09-16 05:50:00,22.5,-158.0,150.0,249605.0,15.0,11985.0,35.2113,463.0,0.047
2,2006-09-16 05:50:00,22.5,-158.0,200.0,206591.0,0.0,1838.0,35.0722,84.0,0.015
2,2006-10-21 05:47:00,22.5,-158.0,50.0,598533.0,1622.0,186198.0,35.1349,339.0,0.085
2,2006-10-21 05:47:00,22.5,-158.0,50.0,597533.0,1328.0,208766.0,35.1335,322.0,0.082
2,2006-10-21 05:47:00,22.5,-158.0,50.0,575576.0,2348.0,289112.0,35.1504,63.0,0.102
2,2006-10-21 05:47:00,22.5,-158.0,100.0,566714.0,2189.0,279881.0,35.1404,63.0,0.15
2,2006-10-21 05:47:00,22.5,-158.0,100.0,522900.0,1581.0,180073.0,35.2304,699.0,0.244
2,2006-10-21 05:47:00,22.5,-158.0,150.0,420857.0,63.0,44911.0,35.2932,878.0,0.152
2,2006-10-21 05:47:00,22.5,-158.0,150.0,325891.0,0.0,27247.0,35.3064,655.0,0.097
2,2006-10-21 05:47:00,22.5,-158.0,200.0,255730.0,0.0,6654.0,35.3232,222.0,0.035
2,2006-11-09 05:50:00,22.5,-158.0,50.0,529335.0,1687.0,200248.0,35.1553,480.0,0.072
2,2006-11-09 05:50:00,22.5,-158.0,50.0,581345.0,1650.0,234919.0,35.1435,787.0,0.074
2,2006-11-09 05:50:00,22.5,-158.0,50.0,545090.0,1668.0,230842.0,35.1421,679.0,0.074
2,2006-11-09 05:50:00,22.5,-158.0,100.0,542825.0,1324.0,221207.0,35.1415,467.0,0.084
2,2006-11-09 05:50:00,22.5,-158.0,100.0,475149.0,1444.0,198203.0,35.1752,914.0,0.215
2,2006-11-09 05:50:00,22.5,-158.0,150.0,391612.0,0.0,59668.0,35.2365,1219.0,0.185
2,2006-11-09 05:50:00,22.5,-158.0,150.0,323696.0,0.0,14368.0,35.2723,266.0,0.06
2,2006-11-09 05:50:00,22.5,-158.0,200.0,260294.0,0.0,2424.0,35.2312,72.0,0.02
2,2006-12-10 05:55:00,22.5,-158.0,50.0,423062.0,889.0,173781.0,,579.0,0.1
2,2006-12-10 05:55:00,22.5,-158.0,50.0,445680.0,730.0,178054.0,35.2192,518.0,0.1
2,2006-12-10 05:55:00,22.5,-158.0,50.0,436663.0,856.0,176779.0,35.2197,496.0,0.108
2,2006-12-10 05:55:00,22.5,-158.0,100.0,418551.0,1133.0,129805.0,35.24,425.0,0.128
2,2006-12-10 05:55:00,22.5,-158.0,100.0,475038.0,0.0,60648.0,35.1841,1066.0,0.201
2,2006-12-10 05:55:00,22.5,-158.0,150.0,269898.0,0.0,27822.0,35.1165,718.0,0.101
2,2006-12-10 05:55:00,22.5,-158.0,150.0,,,,35.2221,,0.107
2,2006-12-10 05:55:00,22.5,-158.0,200.0,153613.0,0.0,1758.0,34.941,93.0,0.022
2,2007-02-07 05:45:00,22.5,-158.0,50.0,446993.0,1997.0,188712.0,35.2069,980.0,0.097
2,2007-02-07 05:45:00,22.5,-158.0,50.0,464140.0,2725.0,187420.0,35.2075,552.0,0.095
2,2007-02-07 05:45:00,22.5,-158.0,50.0,434120.0,2691.0,200618.0,35.2235,847.0,0.096
2,2007-02-07 05:45:00,22.5,-158.0,100.0,415745.0,1342.0,118953.0,35.2117,894.0,0.191
2,2007-02-07 05:45:00,22.5,-158.0,100.0,285920.0,20.0,37870.0,35.1815,763.0,0.136
2,2007-02-07 05:45:00,22.5,-158.0,150.0,254540.0,0.0,5957.0,35.15,122.0,0.036
2,2007-02-07 05:45:00,22.5,-158.0,150.0,205011.0,0.0,303.0,35.0165,0.0,0.008
2,2007-02-07 05:45:00,22.5,-158.0,200.0,172268.0,0.0,93.0,34.865,0.0,0.006
2,2007-03-21 05:40:00,22.5,-158.0,50.0,412272.0,2052.0,140166.0,35.1376,809.0,0.084
2,2007-03-21 05:40:00,22.5,-158.0,50.0,457379.0,2087.0,150774.0,35.1636,815.0,0.079
2,2007-03-21 05:40:00,22.5,-158.0,50.0,,,,35.1794,,0.085
2,2007-03-21 05:40:00,22.5,-158.0,100.0,413729.0,2114.0,164344.0,35.2452,1668.0,0.118
2,2007-03-21 05:40:00,22.5,-158.0,100.0,322251.0,455.0,92909.0,35.2089,3372.0,0.31
2,2007-03-21 05:40:00,22.5,-158.0,150.0,347681.0,657.0,25072.0,35.2337,401.0,0.118
2,2007-03-21 05:40:00,22.5,-158.0,150.0,231953.0,0.0,3657.0,34.9388,193.0,0.039
2,2007-03-21 05:40:00,22.5,-158.0,200.0,165026.0,0.0,241.0,34.7813,19.0,0.01
2,2007-05-05 05:55:00,22.5,-158.0,50.0,516125.0,1364.0,219776.0,34.8739,1273.0,0.096
2,2007-05-05 05:55:00,22.5,-158.0,50.0,507273.0,2064.0,215579.0,34.8737,1247.0,0.1
2,2007-05-05 05:55:00,22.5,-158.0,50.0,533244.0,1784.0,251050.0,34.8932,1338.0,0.126
2,2007-05-05 05:55:00,22.5,-158.0,100.0,528074.0,1533.0,286332.0,35.0486,1052.0,0.143
2,2007-05-05 05:55:00,22.5,-158.0,100.0,438322.0,1076.0,257679.0,35.1459,893.0,0.207
2,2007-05-05 05:55:00,22.5,-158.0,150.0,401652.0,434.0,115100.0,35.2219,1453.0,0.285
2,2007-05-05 05:55:00,22.5,-158.0,150.0,292911.0,0.0,33672.0,35.1636,768.0,0.141
2,2007-05-05 05:55:00,22.5,-158.0,200.0,253661.0,0.0,10523.0,35.1132,202.0,0.064
2,2007-07-08 05:30:00,22.5,-158.0,50.0,546716.0,1195.0,174044.0,35.0679,505.0,0.072
2,2007-07-08 05:30:00,22.5,-158.0,50.0,524105.0,1162.0,181955.0,35.0653,651.0,0.075
2,2007-07-08 05:30:00,22.5,-158.0,50.0,540956.0,1210.0,180963.0,35.0612,760.0,0.077
2,2007-07-08 05:30:00,22.5,-158.0,100.0,524014.0,1621.0,249211.0,35.2111,641.0,0.157
2,2007-07-08 05:30:00,22.5,-158.0,100.0,456999.0,709.0,219675.0,35.2002,1037.0,0.245
2,2007-07-08 05:30:00,22.5,-158.0,150.0,338785.0,0.0,49864.0,35.1831,869.0,0.23
2,2007-07-08 05:30:00,22.5,-158.0,150.0,273667.0,0.0,15667.0,35.1333,381.0,0.086
2,2007-07-08 05:30:00,22.5,-158.0,200.0,245996.0,0.0,5347.0,35.0155,171.0,0.052
2,2007-08-04 05:38:00,22.5,-158.0,50.0,471628.0,1068.0,171996.0,35.0276,452.0,0.078
2,2007-08-04 05:38:00,22.5,-158.0,50.0,454418.0,1212.0,185233.0,35.0276,570.0,0.083
2,2007-08-04 05:38:00,22.5,-158.0,50.0,557920.0,1318.0,243649.0,35.0264,425.0,0.085
2,2007-08-04 05:38:00,22.5,-158.0,100.0,569000.0,1177.0,201732.0,35.0037,439.0,0.113
2,2007-08-04 05:38:00,22.5,-158.0,100.0,518758.0,1104.0,164703.0,34.975,341.0,
2,2007-08-04 05:38:00,22.5,-158.0,150.0,416244.0,263.0,66098.0,34.9919,729.0,0.2
2,2007-08-04 05:38:00,22.5,-158.0,150.0,312918.0,0.0,31327.0,34.8684,1119.0,0.147
2,2007-08-04 05:38:00,22.5,-158.0,200.0,140084.0,0.0,14173.0,34.6867,497.0,0.06
2,2007-09-03 05:50:00,22.5,-158.0,50.0,626107.0,791.0,219709.0,35.0876,474.0,0.086
2,2007-09-03 05:50:00,22.5,-158.0,50.0,594675.0,1009.0,249889.0,35.1098,412.0,0.087
2,2007-09-03 05:50:00,22.5,-158.0,50.0,638803.0,978.0,258062.0,35.1498,359.0,0.101
2,2007-09-03 05:50:00,22.5,-158.0,100.0,550411.0,1706.0,279250.0,35.2546,635.0,0.188
2,2007-09-03 05:50:00,22.5,-158.0,100.0,466990.0,2034.0,241679.0,35.2331,718.0,0.274
2,2007-09-03 05:50:00,22.5,-158.0,150.0,354859.0,0.0,54825.0,35.1697,1063.0,0.192
2,2007-09-03 05:50:00,22.5,-158.0,150.0,239186.0,0.0,10119.0,35.0856,198.0,0.055
2,2007-09-03 05:50:00,22.5,-158.0,200.0,268500.0,0.0,11349.0,34.9276,247.0,0.047
2,2007-10-02 05:10:00,22.5,-158.0,50.0,479364.0,850.0,202502.0,35.0779,720.0,0.091
2,2007-10-02 05:10:00,22.5,-158.0,50.0,452999.0,762.0,208299.0,35.0781,526.0,0.093
2,2007-10-02 05:10:00,22.5,-158.0,50.0,484151.0,629.0,217258.0,35.0774,1184.0,0.095
2,2007-10-02 05:10:00,22.5,-158.0,100.0,524545.0,1565.0,260603.0,35.0565,626.0,0.205
2,2007-10-02 05:10:00,22.5,-158.0,100.0,456200.0,1596.0,206456.0,35.0884,477.0,0.27
2,2007-10-02 05:10:00,22.5,-158.0,150.0,483682.0,109.0,75777.0,35.1843,1093.0,0.239
2,2007-10-02 05:10:00,22.5,-158.0,150.0,346550.0,0.0,17414.0,35.1557,346.0,0.105
2,2007-10-02 05:10:00,22.5,-158.0,200.0,228768.0,0.0,8570.0,35.0498,122.0,0.048
2,2007-12-02 05:20:00,22.5,-158.0,50.0,446058.0,0.0,215816.0,35.0392,904.0,0.094
2,2007-12-02 05:20:00,22.5,-158.0,50.0,446506.0,161.0,202471.0,35.074,803.0,0.09
2,2007-12-02 05:20:00,22.5,-158.0,50.0,380563.0,0.0,175674.0,35.0911,679.0,0.107
2,2007-12-02 05:20:00,22.5,-158.0,100.0,398300.0,436.0,169822.0,35.0935,1017.0,0.192
2,2007-12-02 05:20:00,22.5,-158.0,100.0,308634.0,36.0,67294.0,34.9998,2407.0,0.281
2,2007-12-02 05:20:00,22.5,-158.0,150.0,228665.0,18.0,19944.0,34.9408,625.0,0.1
2,2007-12-20 04:50:00,22.5,-158.0,50.0,517342.0,6860.0,137351.0,35.0531,2314.0,0.146
2,2007-12-20 04:50:00,22.5,-158.0,50.0,504175.0,5992.0,146525.0,35.0527,2232.0,0.138
2,2007-12-20 04:50:00,22.5,-158.0,50.0,485787.0,6055.0,135441.0,35.0527,2644.0,0.145
2,2007-12-20 04:50:00,22.5,-158.0,100.0,473601.0,5485.0,127606.0,35.0638,2937.0,0.153
2,2007-12-20 04:50:00,22.5,-158.0,100.0,501459.0,3578.0,88655.0,35.0923,2922.0,0.21
2,2007-12-20 04:50:00,22.5,-158.0,150.0,369830.0,82.0,32022.0,35.1081,1003.0,0.15
2,2007-12-20 04:50:00,22.5,-158.0,150.0,262829.0,0.0,5767.0,35.1055,187.0,0.054
2,2007-12-20 04:50:00,22.5,-158.0,200.0,220011.0,40.0,2884.0,35.1154,80.0,0.026
2,2008-01-29 05:15:00,22.5,-158.0,50.0,388550.0,0.0,144481.0,35.1715,1815.0,0.172
2,2008-01-29 05:15:00,22.5,-158.0,50.0,393480.0,68.0,149912.0,35.1736,1637.0,0.166
2,2008-01-29 05:15:00,22.5,-158.0,50.0,387349.0,122.0,147423.0,35.1727,1719.0,0.164
2,2008-01-29 05:15:00,22.5,-158.0,100.0,396466.0,440.0,147447.0,35.1719,1421.0,0.168
2,2008-01-29 05:15:00,22.5,-158.0,100.0,401994.0,1506.0,119964.0,35.1721,1766.0,0.17
2,2008-01-29 05:15:00,22.5,-158.0,150.0,207950.0,0.0,33831.0,35.114,0.0,0.115
2,2008-01-29 05:15:00,22.5,-158.0,150.0,200087.0,0.0,7783.0,35.0246,237.0,0.056
2,2008-01-29 05:15:00,22.5,-158.0,200.0,156407.0,0.0,636.0,34.8835,34.0,0.018
2,2008-02-23 04:30:00,22.5,-158.0,50.0,490829.0,2221.0,171136.0,35.175,1521.0,0.073
2,2008-02-23 04:30:00,22.5,-158.0,50.0,488368.0,3286.0,204444.0,35.177,1574.0,0.069
2,2008-02-23 04:30:00,22.5,-158.0,50.0,422251.0,4424.0,210567.0,35.1821,1244.0,0.089
2,2008-02-23 04:30:00,22.5,-158.0,100.0,424461.0,4186.0,230508.0,35.1774,873.0,0.124
2,2008-02-23 04:30:00,22.5,-158.0,100.0,,,,35.1764,,0.21
2,2008-02-23 04:30:00,22.5,-158.0,150.0,243164.0,0.0,55463.0,35.1366,930.0,0.16
2,2008-02-23 04:30:00,22.5,-158.0,150.0,204978.0,0.0,12495.0,35.1045,345.0,0.06
2,2008-02-23 04:30:00,22.5,-158.0,200.0,172097.0,0.0,1145.0,34.9724,92.0,0.015
2,2008-05-27 04:20:00,22.5,-158.0,50.0,468484.0,3195.0,187861.0,34.7997,3519.0,0.041
2,2008-05-27 04:20:00,22.5,-158.0,50.0,620327.0,2996.0,233544.0,35.1173,2087.0,0.047
2,2008-05-27 04:20:00,22.5,-158.0,50.0,595227.0,1997.0,229473.0,35.1589,1204.0,0.05
2,2008-05-27 04:20:00,22.5,-158.0,100.0,576684.0,2826.0,245259.0,35.0675,1503.0,0.078
2,2008-05-27 04:20:00,22.5,-158.0,100.0,536077.0,2018.0,294285.0,35.2759,617.0,0.17
2,2008-05-27 04:20:00,22.5,-158.0,150.0,481052.0,821.0,104369.0,35.2816,330.0,0.172
2,2008-05-27 04:20:00,22.5,-158.0,150.0,270463.0,9.0,26352.0,35.1977,764.0,0.059
2,2008-05-27 04:20:00,22.5,-158.0,200.0,190369.0,0.0,10271.0,35.0512,269.0,0.032
2,2008-06-25 04:17:00,22.5,-158.0,50.0,460022.0,1043.0,190490.0,35.0736,1288.0,0.073
2,2008-06-25 04:17:00,22.5,-158.0,50.0,442950.0,840.0,186725.0,35.0693,863.0,0.073
2,2008-06-25 04:17:00,22.5,-158.0,50.0,474577.0,844.0,181858.0,35.0689,877.0,0.071
2,2008-06-25 04:17:00,22.5,-158.0,100.0,444323.0,1384.0,234660.0,35.0752,1110.0,0.125
2,2008-06-25 04:17:00,22.5,-158.0,100.0,343342.0,1030.0,163084.0,35.0988,669.0,0.182
2,2008-06-25 04:17:00,22.5,-158.0,150.0,333213.0,44.0,70781.0,35.0376,2082.0,0.169
2,2008-06-25 04:17:00,22.5,-158.0,150.0,251175.0,11.0,28784.0,,732.0,0.073
2,2008-06-25 04:17:00,22.5,-158.0,200.0,189345.0,11.0,5250.0,34.8808,120.0,0.035
2,2008-07-26 05:50:00,22.5,-158.0,50.0,428757.0,1165.0,162688.0,34.961,669.0,0.07
2,2008-07-26 05:50:00,22.5,-158.0,50.0,496059.0,1084.0,159935.0,34.9612,538.0,0.076
2,2008-07-26 05:50:00,22.5,-158.0,50.0,589000.0,1501.0,222516.0,35.047,851.0,0.115
2,2008-07-26 05:50:00,22.5,-158.0,100.0,558326.0,2048.0,257978.0,35.1167,878.0,0.156
2,2008-07-26 05:50:00,22.5,-158.0,100.0,432906.0,1218.0,210433.0,35.1671,472.0,0.219
2,2008-07-26 05:50:00,22.5,-158.0,150.0,407089.0,63.0,71015.0,35.2008,1052.0,0.176
2,2008-07-26 05:50:00,22.5,-158.0,150.0,280409.0,8.0,18544.0,35.188,383.0,0.084
2,2008-07-26 05:50:00,22.5,-158.0,200.0,180334.0,24.0,6019.0,35.0374,144.0,0.038
2,2008-08-16 04:35:00,22.5,-158.0,50.0,602410.0,1114.0,275468.0,35.0146,706.0,0.085
2,2008-08-16 04:35:00,22.5,-158.0,50.0,645026.0,1264.0,286141.0,35.0155,794.0,0.085
2,2008-08-16 04:35:00,22.5,-158.0,50.0,727203.0,3158.0,292819.0,35.0628,1174.0,0.127
2,2008-08-16 04:35:00,22.5,-158.0,100.0,516534.0,2262.0,275936.0,35.1158,900.0,0.227
2,2008-08-16 04:35:00,22.5,-158.0,100.0,413859.0,210.0,87216.0,35.1628,1492.0,0.252
2,2008-08-16 04:35:00,22.5,-158.0,150.0,341805.0,33.0,30765.0,35.174,703.0,0.126
2,2008-08-16 04:35:00,22.5,-158.0,150.0,291148.0,0.0,9626.0,35.1963,269.0,0.045
2,2008-08-16 04:35:00,22.5,-158.0,200.0,243642.0,0.0,3291.0,35.1801,146.0,0.03
2,2008-10-10 04:40:00,22.5,-158.0,50.0,601945.0,1402.0,247632.0,35.2989,981.0,0.126
2,2008-10-10 04:40:00,22.5,-158.0,50.0,599476.0,1062.0,216059.0,35.2991,752.0,0.135
2,2008-10-10 04:40:00,22.5,-158.0,50.0,580969.0,1306.0,259990.0,35.296,805.0,0.165
2,2008-10-10 04:40:00,22.5,-158.0,100.0,475185.0,2288.0,215548.0,35.2357,920.0,0.343
2,2008-10-10 04:40:00,22.5,-158.0,100.0,364974.0,205.0,84312.0,35.2363,1496.0,0.345
2,2008-10-10 04:40:00,22.5,-158.0,150.0,318488.0,8.0,29583.0,35.2706,921.0,0.18
2,2008-10-10 04:40:00,22.5,-158.0,150.0,243266.0,8.0,6810.0,35.2337,334.0,0.067
2,2008-10-10 04:40:00,22.5,-158.0,200.0,196859.0,8.0,1482.0,35.0943,89.0,0.024
2,2008-11-30 04:45:00,22.5,-158.0,50.0,541744.0,1795.0,215634.0,35.2292,976.0,0.257
2,2008-11-30 04:45:00,22.5,-158.0,50.0,590696.0,1866.0,210548.0,35.2288,958.0,0.265
2,2008-11-30 04:45:00,22.5,-158.0,50.0,487260.0,1980.0,204411.0,35.228,917.0,0.238
2,2008-11-30 04:45:00,22.5,-158.0,100.0,567525.0,1972.0,205619.0,35.2282,953.0,0.252
2,2008-11-30 04:45:00,22.5,-158.0,100.0,596204.0,374.0,113426.0,35.2335,862.0,0.332
2,2008-11-30 04:45:00,22.5,-158.0,150.0,465563.0,37.0,58209.0,35.2387,1598.0,0.286
2,2008-11-30 04:45:00,22.5,-158.0,150.0,284834.0,8.0,16779.0,35.2138,365.0,0.099
2,2008-11-30 04:45:00,22.5,-158.0,200.0,219620.0,8.0,802.0,35.0531,63.0,0.023
2,2009-01-20 05:10:00,22.5,-158.0,50.0,338050.0,3124.0,197007.0,35.3206,1210.0,0.126
